CN,TRE_CN,THRESHOLD_TYPE,PLT_CN,STATECD,DIA,DIAHTCD,TREE_SIZE,TREECLCD,SUBPTYP,HT,ACTUALHT,VOLCFSND,VOLCFNET,VOLCSNET,VOLBFNET,REGIONAL_DRYBIOT,REGIONAL_DRYBIOM,REGIONAL_DRYBIOSL,DRYBIO_BG,DRYBIO_AG,DRYBIO_WDLD_SPP,DRYBIO_SAPLING,DRYBIO_STUMP,DRYBIO_BOLE,DRYBIO_SAWLOG,DRYBIO_TOP,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,VOLBSNET
619096549126144,489760488126144,MICROPLOT,441097183489998,72,1.0,1,SAPLING,2,2.0,,,,,,,1.535681,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:44,126144,FSJASONMEADE,2019-03-06 12:20:44,126144,
619096814126144,489757778126144,SUBPLOT,441097096489998,72,5.0,1,SMALL,3,1.0,,,1.6833190701173095,1.5149871631055787,,,,,,20.75317509475759,102.75518709183913,,,8.545904247755237,63.06001959546348,,31.149263248620414,FSJASONMEADE,2019-03-06 12:20:52,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096810126144,489757750126144,MICROPLOT,441097095489998,72,1.0,1,SAPLING,2,2.0,,,,,,,7.2548095710830935,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:52,126144,FSJASONMEADE,2019-03-06 12:20:52,126144,
619096811126144,489757751126144,MICROPLOT,441097095489998,72,1.0,1,SAPLING,2,2.0,,,,,,,6.149626470779851,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:52,126144,FSJASONMEADE,2019-03-06 12:20:52,126144,
619096813126144,489757771126144,SUBPLOT,441097096489998,72,5.0,1,SMALL,3,1.0,,,1.274909600078416,1.274909600078416,,,,,,15.718007732527424,77.82456505534027,,,6.4724837734148535,47.76030034388352,,23.591780938041897,FSJASONMEADE,2019-03-06 12:20:52,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096816126144,489757812126144,MICROPLOT,441097099489998,72,1.0,1,SAPLING,2,2.0,,,,,,,5.2832115366025905,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:52,126144,FSJASONMEADE,2019-03-06 12:20:52,126144,
619096817126144,489757824126144,SUBPLOT,441097099489998,72,5.0,1,SMALL,2,1.0,,,1.8647640222746966,1.8647640222746966,,,,,,22.990159709872625,113.83116807297469,,,9.467067213768269,69.85725871766114,,34.50684214154528,FSJASONMEADE,2019-03-06 12:20:52,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096821126144,489758718126144,SUBPLOT,441097102489998,72,5.0,1,SMALL,2,1.0,,,1.3502496542614264,1.3502496542614264,,,,,,16.646854416358774,82.42356324915566,,,6.8549715028646405,50.582667996840016,,24.985923749451004,FSJASONMEADE,2019-03-06 12:20:53,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096822126144,489758719126144,SUBPLOT,441097102489998,72,5.0,1,SMALL,2,1.0,,,1.3502496542614264,1.3502496542614264,,,,,,16.646854416358774,82.42356324915566,,,6.8549715028646405,50.582667996840016,,24.985923749451004,FSJASONMEADE,2019-03-06 12:20:53,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096823126144,489758720126144,MICROPLOT,441097102489998,72,1.0,1,SAPLING,2,2.0,,,,,,,6.430788926232653,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:53,126144,FSJASONMEADE,2019-03-06 12:20:53,126144,
619096824126144,489758721126144,MICROPLOT,441097102489998,72,1.0,1,SAPLING,2,2.0,,,,,,,7.523638041301413,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:53,126144,FSJASONMEADE,2019-03-06 12:20:53,126144,
619096825126144,489758722126144,MICROPLOT,441097102489998,72,1.0,1,SAPLING,2,2.0,,,,,,,6.708566969358081,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:53,126144,FSJASONMEADE,2019-03-06 12:20:53,126144,
619096826126144,489758723126144,MICROPLOT,441097102489998,72,1.0,1,SAPLING,2,2.0,,,,,,,6.983176498734404,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:53,126144,FSJASONMEADE,2019-03-06 12:20:53,126144,
619096827126144,489758760126144,SUBPLOT,441097102489998,72,5.0,1,SMALL,2,1.0,,,1.4952126611497405,1.4952126611497405,,,,,,18.434063221642543,91.27256945281391,,,7.590922279117584,56.013230875425684,,27.66841629827064,FSJASONMEADE,2019-03-06 12:20:53,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096828126144,489758761126144,SUBPLOT,441097102489998,72,5.0,1,SMALL,3,1.0,,,1.462299,1.462299,,,,,,18.028279799488068,89.2634141658823,,,7.423825617752521,54.7802286752448,,27.05935987288498,FSJASONMEADE,2019-03-06 12:20:53,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096830126144,489758801126144,MICROPLOT,441097103489998,72,1.0,1,SAPLING,2,2.0,,,,,,,5.442157,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:53,126144,FSJASONMEADE,2019-03-06 12:20:53,126144,
619096831126144,489758812126144,SUBPLOT,441097103489998,72,5.0,2,SMALL,3,1.0,,,1.9185701697380642,1.9185701697380642,,,,,,12.609872933481247,62.435258536005655,62.435258536005655,,,,,,FSJASONMEADE,2019-03-06 12:20:53,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096834126144,489758870126144,SUBPLOT,441097105489998,72,5.0,1,SMALL,3,1.0,,,1.0840238071472554,1.0840238071472554,,,,,,13.364629603492183,66.1722849178328,,,5.503391378749089,40.60939113337021,,20.059502405713502,FSJASONMEADE,2019-03-06 12:20:53,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096835126144,489758871126144,MICROPLOT,441097105489998,72,1.0,1,SAPLING,2,2.0,,,,,,,5.864835311366765,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:53,126144,FSJASONMEADE,2019-03-06 12:20:53,126144,
619096836126144,489758872126144,MICROPLOT,441097105489998,72,1.0,1,SAPLING,2,2.0,,,,,,,5.864835311366765,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:53,126144,FSJASONMEADE,2019-03-06 12:20:53,126144,
809331428290487,618821941126144,SUBPLOT,480540286489998,72,5.0,1,SMALL,3,1.0,,,1.7103258369694416,1.7103258369694416,,,,,,21.086134051366177,104.40376663323477,,,8.68301268290395,64.07173940375085,,31.64901454657996,FSJMCHAN,2020-12-09 08:30:40,290487,JTURNER02,2020-12-09 09:01:35,290487,
809331425290487,618821927126144,SUBPLOT,480540286489998,72,5.0,1,SMALL,3,1.0,,,1.1019780895350602,1.1019780895350602,,,,,,13.585982983673913,67.26827181574753,,,5.594541999476414,41.281989346802526,,20.391740469468594,FSJMCHAN,2020-12-09 08:30:40,290487,JTURNER02,2020-12-09 09:01:35,290487,
809331426290487,618821936126144,SUBPLOT,480540286489998,72,5.0,1,SMALL,3,1.0,,,1.160841665539297,1.160841665539297,,,,,,14.31169572655537,70.86149301343083,,,5.893381650938103,43.4871198667268,,21.480991495765927,FSJMCHAN,2020-12-09 08:30:40,290487,JTURNER02,2020-12-09 09:01:35,290487,
809331427290487,618821937126144,SUBPLOT,480540286489998,72,5.0,1,SMALL,3,1.0,,,1.1565439473052919,1.1565439473052919,,,,,,14.258710347489936,70.59914652841628,,,5.871562918432993,43.32611997023465,,21.401463639748652,FSJMCHAN,2020-12-09 08:30:40,290487,JTURNER02,2020-12-09 09:01:35,290487,
809331429290487,618821942126144,SUBPLOT,480540286489998,72,5.0,1,SMALL,3,1.0,,,1.6317433326016493,1.6317433326016493,,,,,,20.117312096289236,99.60683889576485,,,8.284063624583615,61.12790400542186,,30.194871265759378,FSJMCHAN,2020-12-09 08:30:40,290487,JTURNER02,2020-12-09 09:01:35,290487,
809331430290487,618821943126144,SUBPLOT,480540286489998,72,5.0,1,SMALL,3,1.0,,,1.3924171655939301,0.8076019560444794,,,,,,17.166725997171223,84.99760318792183,,,7.069048275718285,52.162335297071046,,25.766219615132492,FSJMCHAN,2020-12-09 08:30:40,290487,JTURNER02,2020-12-09 09:01:35,290487,
809331431290487,618821959126144,SUBPLOT,480540286489998,72,5.0,1,SMALL,3,1.0,,,0.9785466859790163,0.6556262796059409,,,,,,12.064231358765543,59.733623637297505,,,4.967903250660674,36.658037260049745,,18.107683126587087,FSJMCHAN,2020-12-09 08:30:40,290487,JTURNER02,2020-12-09 09:01:35,290487,
809331435290487,618822101126144,MICROPLOT,480540289489998,72,1.0,1,SAPLING,2,2.0,,,,,,,1.269137,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJMCHAN,2020-12-09 08:30:40,290487,FSJMCHAN,2020-12-09 08:30:40,290487,
809331436290487,618822102126144,MICROPLOT,480540289489998,72,1.0,1,SAPLING,2,2.0,,,,,,,1.402742778702782,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJMCHAN,2020-12-09 08:30:40,290487,FSJMCHAN,2020-12-09 08:30:40,290487,
809331437290487,618822108126144,SUBPLOT,480540289489998,72,5.0,1,SMALL,3,1.0,,,1.6467450485706627,1.6467450485706627,,,,,,20.302264101974682,100.52259168349224,,,8.360224603508588,61.68989401656433,,30.472473063419326,FSJMCHAN,2020-12-09 08:30:40,290487,JTURNER02,2020-12-09 09:01:35,290487,
809331438290487,618822114126144,SUBPLOT,480540289489998,72,5.0,1,SMALL,3,1.0,,,1.2368178786567925,1.2368178786567925,,,,,,15.248385437885094,75.49932438599029,,,6.279099043401264,46.33331912450892,,22.886906218080114,FSJMCHAN,2020-12-09 08:30:40,290487,JTURNER02,2020-12-09 09:01:35,290487,
809331439290487,618822115126144,SUBPLOT,480540289489998,72,5.0,1,SMALL,2,1.0,,,2.0643092190352688,2.0643092190352688,,,,,,25.450297232939725,126.01204595311508,,,10.480121824084355,77.33256404823365,,38.19936008079707,FSJMCHAN,2020-12-09 08:30:40,290487,JTURNER02,2020-12-09 09:01:35,290487,
809331440290487,618822126126144,MICROPLOT,480540289489998,72,1.0,1,SAPLING,2,2.0,,,,,,,2.709920420172004,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJMCHAN,2020-12-09 08:30:40,290487,FSJMCHAN,2020-12-09 08:30:40,290487,
809331450290487,618822406126144,SUBPLOT,480540298489998,72,5.0,1,SMALL,3,1.0,,,1.6467450485706627,1.6467450485706627,,,,,,20.302264101974682,100.52259168349224,,,8.360224603508588,61.68989401656433,,30.472473063419326,FSJMCHAN,2020-12-09 08:30:41,290487,JTURNER02,2020-12-09 09:01:35,290487,
809331451290487,618822407126144,MICROPLOT,480540298489998,72,1.0,1,SAPLING,2,2.0,,,,,,,4.985688,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJMCHAN,2020-12-09 08:30:41,290487,FSJMCHAN,2020-12-09 08:30:41,290487,
809331452290487,618822418126144,MICROPLOT,480540298489998,72,1.0,1,SAPLING,2,2.0,,,,,,,6.430788926232653,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJMCHAN,2020-12-09 08:30:41,290487,FSJMCHAN,2020-12-09 08:30:41,290487,
809331454290487,618822466126144,SUBPLOT,480540299489998,72,5.0,1,SMALL,3,1.0,,,1.1881927287849696,1.1881927287849696,,,,,,14.648899418144083,72.53108950934289,,,6.0322380161520535,44.51173760845337,,21.987113884737468,FSJMCHAN,2020-12-09 08:30:41,290487,JTURNER02,2020-12-09 09:01:35,290487,
809331455290487,618822467126144,SUBPLOT,480540299489998,72,5.0,1,SMALL,3,1.0,,,0.688144358423582,0.688144358423582,,,,,,8.483941407399952,42.00653551146486,,,3.493583539875813,25.77906797175095,,12.733883999838099,FSJMCHAN,2020-12-09 08:30:41,290487,JTURNER02,2020-12-09 09:01:35,290487,
809331456290487,618822468126144,MICROPLOT,480540299489998,72,1.0,1,SAPLING,2,2.0,,,,,,,1.5356812881361053,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJMCHAN,2020-12-09 08:30:41,290487,FSJMCHAN,2020-12-09 08:30:41,290487,
809331458290487,618822549126144,MICROPLOT,480540300489998,72,1.0,1,SAPLING,2,2.0,,,,,,,3.739527,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJMCHAN,2020-12-09 08:30:41,290487,FSJMCHAN,2020-12-09 08:30:41,290487,
809331459290487,618822553126144,SUBPLOT,480540300489998,72,5.0,1,SMALL,3,1.0,,,1.1990126198561257,1.1990126198561257,,,,,,14.782294861641468,73.19157031245794,,,6.087168631925804,44.917069286256044,,22.187332394276094,FSJMCHAN,2020-12-09 08:30:41,290487,JTURNER02,2020-12-09 09:01:35,290487,
619096267126144,489755997126144,SUBPLOT,385662845489998,72,5.0,1,SMALL,3,1.0,,,1.1881927287849696,1.1881927287849696,,,,,,14.648899418144083,72.53108950934289,,,6.0322380161520535,44.51173760845337,,21.987113884737468,FSJASONMEADE,2019-03-06 12:20:33,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096263126144,489755936126144,SUBPLOT,385662844489998,72,5.0,1,SMALL,3,1.0,,,1.5732908706557343,1.5732908706557343,,,,,,19.396667864890677,96.03871341684865,,,7.987311124298252,58.938174523265154,,29.11322776928525,FSJASONMEADE,2019-03-06 12:20:33,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096265126144,489755995126144,SUBPLOT,385662845489998,72,5.0,1,SMALL,3,1.0,,,1.129371559291811,1.129371559291811,,,,,,13.923709493405179,68.94045694090828,,,5.733613654821386,42.30819570916974,,20.89864757691715,FSJASONMEADE,2019-03-06 12:20:33,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096266126144,489755996126144,SUBPLOT,385662845489998,72,5.0,1,SMALL,3,1.0,,,0.9613431771272258,0.9613431771272258,,,,,,11.852134057794231,58.683466360472586,,,4.880564170397913,36.013564311003286,,17.789337879071386,FSJASONMEADE,2019-03-06 12:20:33,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096268126144,489755998126144,SUBPLOT,385662845489998,72,5.0,1,SMALL,3,1.0,,,1.0743542756925129,1.0743542756925129,,,,,,13.24541662543773,65.58202574988239,,,5.45430092917251,40.2471538998952,,19.880570920814684,FSJASONMEADE,2019-03-06 12:20:33,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096269126144,489756020126144,SUBPLOT,385662845489998,72,5.0,1,SMALL,3,1.0,,,1.2102593444678214,1.2102593444678214,,,,,,14.920952617768934,73.87810640187837,,,6.1442662038232845,45.338390880592215,,22.395449317462873,FSJASONMEADE,2019-03-06 12:20:33,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096842126144,489758942126144,SUBPLOT,441097108489998,72,5.0,1,SMALL,3,1.0,,,0.9874800927715488,0.9874800927715488,,,,,,12.174368859521833,60.278947398330054,,,5.013256529436224,36.992698001077336,,18.272992867816487,FSJASONMEADE,2019-03-06 12:20:53,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096837126144,489758873126144,MICROPLOT,441097105489998,72,1.0,1,SAPLING,2,2.0,,,,,,,5.283212,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:53,126144,FSJASONMEADE,2019-03-06 12:20:53,126144,
619096838126144,489758874126144,MICROPLOT,441097105489998,72,1.0,1,SAPLING,2,2.0,,,,,,,5.576137,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:53,126144,FSJASONMEADE,2019-03-06 12:20:53,126144,
619096839126144,489758887126144,SUBPLOT,441097105489998,72,5.0,1,SMALL,3,1.0,,,1.499408,1.499408,,,,,,18.485786393610887,91.52866637236109,,,7.612221250143146,56.1703954646016,,27.746049657616343,FSJASONMEADE,2019-03-06 12:20:53,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096844126144,489758970126144,SUBPLOT,441097109489998,72,5.0,1,SMALL,3,1.0,,,1.8369729468723202,1.8369729468723202,,,,,,22.64753123014125,112.13471182582032,,,9.325976986997237,68.8161573658356,,33.99257747298749,FSJASONMEADE,2019-03-06 12:20:53,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096847126144,489759039126144,MICROPLOT,441097111489998,72,1.0,1,SAPLING,2,2.0,,,,,,,3.739526837976874,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:53,126144,FSJASONMEADE,2019-03-06 12:20:53,126144,
619096848126144,489759045126144,MICROPLOT,441097111489998,72,1.0,1,SAPLING,2,2.0,,,,,,,4.683130261606063,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:53,126144,FSJASONMEADE,2019-03-06 12:20:53,126144,
619096855126144,548794965126144,SUBPLOT,441097094489998,72,5.0,1,SMALL,3,1.0,,,1.274909600078416,1.274909600078416,,,,,,15.718007732527424,77.82456505534027,,,6.4724837734148535,47.76030034388352,,23.591780938041897,FSJASONMEADE,2019-03-06 12:20:54,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096856126144,548794966126144,SUBPLOT,441097094489998,72,5.0,1,SMALL,3,1.0,,,1.1225142938381736,1.1225142938381736,,,,,,13.839168164814007,68.521867496319,,,5.698800567386844,42.051310783694774,,20.77175614523739,FSJASONMEADE,2019-03-06 12:20:54,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096857126144,548794996126144,SUBPLOT,441097094489998,72,5.0,1,SMALL,3,1.0,,,2.095754143521071,2.095754143521071,,,,,,25.83797300711711,127.93154485025654,,,10.63976197698468,78.51054485380628,,38.781238019465576,FSJASONMEADE,2019-03-06 12:20:54,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096858126144,548794997126144,SUBPLOT,441097094489998,72,5.0,1,SMALL,3,1.0,,,1.5525906306715103,1.5525906306715103,,,,,,19.141460333221612,94.77510447295624,,,7.88221977711925,58.16270802840451,,28.73017666743248,FSJASONMEADE,2019-03-06 12:20:54,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096859126144,548794998126144,SUBPLOT,441097094489998,72,5.0,1,SMALL,3,1.0,,,1.0183748694371817,1.0183748694371817,,,,,,12.555262013432712,62.16486351060724,,,5.170103682080839,38.15006932569288,,18.84469050283352,FSJASONMEADE,2019-03-06 12:20:54,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096860126144,548794999126144,SUBPLOT,441097094489998,72,5.0,1,SMALL,3,1.0,,,0.5222159260674064,0.5222159260674064,,,,,,6.438255671987725,31.877732592701403,,,2.651195118055588,19.563104295241434,,9.66343317940438,FSJASONMEADE,2019-03-06 12:20:54,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096862126144,548795037126144,SUBPLOT,441097097489998,72,5.0,1,SMALL,3,1.0,,,1.0464901329001954,1.0464901329001954,,,,,,12.901887318071186,63.88110923523804,,,5.3128397525743445,39.20331531831727,,19.36495416434643,FSJASONMEADE,2019-03-06 12:20:54,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096863126144,548795061126144,SUBPLOT,441097097489998,72,5.0,1,SMALL,3,1.0,,,1.2368178786567925,1.2368178786567925,,,,,,15.248385437885094,75.49932438599029,,,6.279099043401264,46.33331912450892,,22.886906218080114,FSJASONMEADE,2019-03-06 12:20:54,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096864126144,548795078126144,SUBPLOT,441097097489998,72,5.0,1,SMALL,3,1.0,,,0.9613431771272258,0.9613431771272258,,,,,,11.852134057794231,58.683466360472586,,,4.880564170397913,36.013564311003286,,17.789337879071386,FSJASONMEADE,2019-03-06 12:20:54,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096867126144,548795155126144,MICROPLOT,441097106489998,72,1.0,1,SAPLING,2,2.0,,,,,,,5.5761370008083135,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:54,126144,FSJASONMEADE,2019-03-06 12:20:54,126144,
619096868126144,548795156126144,MICROPLOT,441097106489998,72,1.0,1,SAPLING,2,2.0,,,,,,,4.375023,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:54,126144,FSJASONMEADE,2019-03-06 12:20:54,126144,
619096125126144,489754207126144,SUBPLOT,385662811489998,72,5.0,1,SMALL,3,1.0,,,0.4368378765374076,0.4368378765374076,,,,,,5.385653320716631,26.665983014898575,,,2.217746314975952,16.364696119417125,,8.083540580505499,FSJASONMEADE,2019-03-06 12:20:29,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096120126144,489754045126144,SUBPLOT,385662809489998,72,5.0,1,SMALL,2,1.0,,,1.3153798394656364,1.3153798394656364,,,,,,16.21695411710751,80.29499807882853,,,6.677943805815494,49.27638492588339,,24.340669347129644,FSJASONMEADE,2019-03-06 12:20:29,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096123126144,489754197126144,SUBPLOT,385662811489998,72,5.0,1,SMALL,3,1.0,,,1.274909600078416,1.274909600078416,,,,,,15.718007732527424,77.82456505534027,,,6.4724837734148535,47.76030034388352,,23.591780938041897,FSJASONMEADE,2019-03-06 12:20:29,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096124126144,489754198126144,MICROPLOT,385662811489998,72,1.0,1,SAPLING,2,2.0,,,,,,,2.061886,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:29,126144,FSJASONMEADE,2019-03-06 12:20:29,126144,
619096126126144,489754211126144,SUBPLOT,385662811489998,72,5.0,1,SMALL,3,1.0,,,1.0840238071472554,1.0840238071472554,,,,,,13.364629603492183,66.1722849178328,,,5.503391378749089,40.60939113337021,,20.059502405713502,FSJASONMEADE,2019-03-06 12:20:29,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096127126144,489754219126144,SUBPLOT,385662811489998,72,5.0,1,SMALL,3,1.0,,,1.3502496542614264,1.3502496542614264,,,,,,16.646854416358774,82.42356324915566,,,6.8549715028646405,50.582667996840016,,24.985923749451004,FSJASONMEADE,2019-03-06 12:20:29,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096128126144,489754222126144,SUBPLOT,385662811489998,72,5.0,1,SMALL,2,1.0,,,1.6105693900506766,1.6105693900506766,,,,,,19.856264416733126,98.31431363010299,,,8.176567375773535,60.33469179991616,,29.8030544544133,FSJASONMEADE,2019-03-06 12:20:29,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096129126144,489754223126144,MICROPLOT,385662811489998,72,1.0,1,SAPLING,2,2.0,,,,,,,2.061886417417738,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:29,126144,FSJASONMEADE,2019-03-06 12:20:29,126144,
619096130126144,489754224126144,MICROPLOT,385662811489998,72,1.0,1,SAPLING,2,2.0,,,,,,,2.966740691721535,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:29,126144,FSJASONMEADE,2019-03-06 12:20:29,126144,
619096135126144,489754376126144,SUBPLOT,385662815489998,72,5.0,1,SMALL,3,1.0,,,0.6058875692104435,0.6058875692104435,,,,,,7.469820211022211,36.985317659652026,,,3.0759808067859544,22.697587560981923,,11.211749291884146,FSJASONMEADE,2019-03-06 12:20:29,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096136126144,489754377126144,SUBPLOT,385662815489998,72,5.0,1,SMALL,3,1.0,,,1.9429730194815737,1.9429730194815737,,,,,,23.954376798500164,118.60529573713626,,,9.864120044279094,72.78710189710276,,35.9540737957544,FSJASONMEADE,2019-03-06 12:20:29,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096137126144,489754378126144,SUBPLOT,385662815489998,72,5.0,1,SMALL,3,1.0,,,1.6711036537528448,1.6711036537528448,,,,,,20.602574606016358,102.00951895546626,,,8.483888804307606,62.60240914656848,,30.92322100459017,FSJASONMEADE,2019-03-06 12:20:29,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096139126144,489754441126144,SUBPLOT,385662816489998,72,5.0,1,SMALL,3,1.0,,,1.4250713514166884,1.4250713514166884,,,,,,17.569310419807884,86.9909192698904,,,7.234827628120116,53.3856171064511,,26.370474535319186,FSJASONMEADE,2019-03-06 12:20:29,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096140126144,489754443126144,SUBPLOT,385662816489998,72,5.0,1,SMALL,3,1.0,,,1.0065237893264525,1.0065237893264525,,,,,,12.409153325563558,61.44143562599741,,,5.109937907417744,37.70610753777236,,18.625390180807305,FSJASONMEADE,2019-03-06 12:20:29,126144,JTURNER02,2019-03-08 08:30:41,126144,
619096141126144,489754444126144,MICROPLOT,385662816489998,72,1.0,1,SAPLING,2,2.0,,,,,,,6.430788926232653,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:29,126144,FSJASONMEADE,2019-03-06 12:20:29,126144,
619096142126144,489754446126144,MICROPLOT,385662816489998,72,1.0,1,SAPLING,2,2.0,,,,,,,6.149626470779851,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:29,126144,FSJASONMEADE,2019-03-06 12:20:29,126144,
619096143126144,489754447126144,MICROPLOT,385662816489998,72,1.0,1,SAPLING,2,2.0,,,,,,,6.708566969358081,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:29,126144,FSJASONMEADE,2019-03-06 12:20:29,126144,
619096144126144,489754445126144,MICROPLOT,385662816489998,72,1.0,1,SAPLING,2,2.0,,,,,,,6.983176498734404,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:29,126144,FSJASONMEADE,2019-03-06 12:20:29,126144,
619096152126144,489754581126144,MICROPLOT,385662820489998,72,1.0,1,SAPLING,2,2.0,,,,,,,6.200652031507038,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:30,126144,FSJASONMEADE,2019-03-06 12:20:30,126144,
619096153126144,489754582126144,MICROPLOT,385662820489998,72,1.0,1,SAPLING,2,2.0,,,,,,,6.951220568766768,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:30,126144,FSJASONMEADE,2019-03-06 12:20:30,126144,
619096154126144,489754583126144,MICROPLOT,385662820489998,72,1.0,1,SAPLING,2,2.0,,,,,,,8.41369892935837,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:30,126144,FSJASONMEADE,2019-03-06 12:20:30,126144,
619096155126144,489754584126144,MICROPLOT,385662820489998,72,1.0,1,SAPLING,2,2.0,,,,,,,2.8911006457107975,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:20:30,126144,FSJASONMEADE,2019-03-06 12:20:30,126144,
