"sp","sum","sum.1","sum.2","sum.3","sum.4","sum.5","sum.6","sum.7","sum.8","sum.9","sum.10","sum.11","tpa2004","tpa2009","tpa2014","tpa2019","tpa_gs_2004","tpa_gs_2009","tpa_gs_2014","tpa_gs_2019","tpa_diam2_2004","tpa_diam2_2009","tpa_diam2_2014","tpa_diam2_2019","tpa_seedlings_2004","tpa_seedlings_2009","tpa_seedlings_2014","tpa_seedlings_2019","nPlots2004","nPlots2009","nPlots2014","nPlots2019"
"INGVER",25907.5617701635,3770.05121953785,8246.3423217833,12153.773034133,12001.1392434686,8231.08802393079,20452,2518,6650,11602,11123,8605,13.3472267255271,13.5809417521548,9.86662942063838,9.40900996162673,0.57569886246325,0.319883076872546,0.228960793821485,0.343286390327004,6.25464468365788,9.6559993216081,8.45866693143619,7.47920208938436,23.6999764404641,1.40610851371507,11.2636999746575,5.98830898155505,36,47,51,45
"IXOFER",25118.5651982091,4147.2286118269,8297.07341209427,11592.6787891686,11411.9110103995,7264.68239857256,15179,3264,6007,6788,6691,3427,1.12086840817259,0.056468466496443,0.436809504061982,0.92693384221244,0.0569811018922092,0.056468466496443,0.0565459211742903,0.155010693315492,0.0569811018922092,0.056468466496443,0.0848188817614354,0.155010693315492,2.8504731859237,3.27736928025039,9.9253220141244,32.0182076836714,3,1,2,2
"JACARB",11521.3558248361,1373.00245174719,2818.44302562065,3455.93790866015,3673.25044387113,2300.24799212394,5278,573,1032,584,863,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JACBER",8007.07510003459,1438.39137216529,2530.47096697649,2885.86414066528,3105.13932918257,1666.74795701727,5485,800,1447,1209,1421,621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JATGOS",16570.7129495961,1824.95158472232,3778.47547468106,4784.36330228689,5142.87551367207,3317.92392894975,15148,1370,2555,3069,3490,2120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JATHER",27231.2925652824,3979.99080944061,8191.69145848602,10902.0687554702,11038.031119898,7058.04031045735,26825,3815,7073,7910,8605,4790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KOAPOL",23286.8035900071,2772.49297753721,6431.82684700936,10212.134671092,9942.99336354434,7170.50038600713,35839,4238,9873,15743,15312,11074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KRUFER",16677.7953800999,2104.70026571187,4467.73053762317,5667.35472903098,5990.19534751261,3885.49508180073,20759,2519,4984,5754,6481,3962,1.41851640837385,4.92137978159055,5.2798593345082,7.75023362763258,NA,NA,NA,NA,NA,0.703054254512936,1.40796248920219,1.57484843645699,NA,0.761198285238462,5.27985936268049,69.2007709930002,2,5,5,7
"LAGRAC",18270.5269684099,1858.04632835387,4166.29787871835,5378.04773765028,5594.86998680478,3736.82365845091,13273,880,1936,2124,2269,1389,2.98249114094391,2.86868548454819,2.36046245295317,0.92693384221244,NA,0.0282342332482215,NA,NA,1.56397473257006,1.11104984826585,1.23490604799164,0.92693384221244,4.61017835559846,16.9154685792071,44.3652712540181,1.18629691453503,2,1,2,1
"LANCAM",29048.4148781598,4306.10636657476,8940.0548145175,12287.9681085944,12345.3496139944,8039.2432474196,30429,3754,8051,11685,11852,8098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LANINV",22231.0807684734,2879.87322643027,6162.85729182512,8155.71862729639,8480.16040338576,5600.28717695549,19391,1858,4185,5336,5947,4089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LEULEU",24110.9606059752,3756.41136879474,7334.60198623314,9273.15365312994,9548.03996584937,5791.62859705463,24463,4025,6686,7101,7838,3813,61.5991096925403,76.9856170315707,68.4852449039315,49.1863202669683,0.0687567889745246,NA,NA,NA,15.0415865595039,20.2051063926369,21.6723112569385,15.9748006467651,14.3323919632697,1.0545813817694,13.4452282563755,0.41437376563808,29,29,32,26
"LICBRI",14503.7726563625,2840.84361856058,5597.90363153815,7679.04920158163,7641.84116357192,4800.99754501134,582,359,422,448,453,94,NA,NA,NA,0.385961574448474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"LICPAR",25494.6208654791,3497.1454462707,7247.40950469673,9752.12070015073,9983.03390546143,6485.88845919073,22861,3082,5982,7243,7758,4676,1.91559826519783,2.60353662126547,4.48266769451773,4.09727306389556,0.0854716528383138,NA,NA,NA,1.20634006101091,1.19742811223959,1.17558301769302,0.924343894738948,6.73795298235096,0.351527127256468,2.46393436549459,2.70173103658493,5,4,6,5
"LONGLA",16494.1849165093,3157.71814498445,5753.16109132534,6820.22111293115,7024.96313693188,3867.24499194743,13611,2768,4501,3987,4446,1678,1.80163606141341,0.0282342332482215,0.732254205188238,0.802925287560046,0.0284905509461046,NA,NA,NA,0.383119653039566,0.0282342332482215,0.0282729605871451,0.0310021386630984,1.77314551992846,175.617984172385,26.425953184116,1.54384630294243,3,1,2,2
"LONHEP",19452.9780553952,3590.62510644644,7343.79175615311,10227.4544846937,10193.7975466624,6603.17244021595,29063,5455,11147,15519,15464,10009,NA,NA,0.311002566458597,0.279019247967885,NA,NA,NA,NA,NA,NA,0.311002566458597,0.279019247967885,NA,NA,72.4630724852101,0.385961574448474,NA,NA,1,1
"LONSER",12450.3108904399,2458.63000411913,3887.17187990621,3372.84902249277,3788.93525783345,1330.30525371432,18815,3757,5901,5028,5678,1921,0.0628689454333669,0.0282342332482215,0.0282729605871451,0.802925287560046,NA,NA,NA,NA,0.0628689454333669,0.0282342332482215,0.0282729605871451,0.416963713111572,1.06388731101096,3.68704044369719,7.07460472912702,27.5855541717003,2,1,1,2
"LYOSTA",9910.48024057798,1270.30225217741,3024.2459430313,4862.98949547237,4633.33668057315,3363.03442839574,15370,1842,5014,8039,7781,5939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MACLUN",17985.4421010699,1565.67150909558,3754.60558350722,5938.40308662935,5932.21277228283,4366.54126318725,16710,1103,2466,3707,3820,2717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MACPOR",8005.74004270544,1194.35348572617,2710.10011039104,3524.26192682877,3692.47245172446,2498.11896599829,4928,800,1672,1467,1719,919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAGPOR",9260.79785706988,2027.49391254899,3899.48239101004,6016.74791261693,5666.44154534931,3638.94763280032,10731,2341,4675,7544,6974,4633,0.0569811018922092,0.117590188563941,0.115868951472904,0.126271419685315,NA,0.0282342332482215,NA,NA,0.0569811018922092,0.117590188563941,0.115868951472904,0.126271419685315,18.7351689618859,56.244340693968,3.94148139275667,1.62908287689026,1,3,3,3
"MAGSPL",16652.1307253074,2045.64706797432,5345.19859336223,9369.4537936477,8942.80264319852,6897.1555752242,24811,3045,8023,14152,13490,10445,NA,0.0282342332482215,0.0282729605871451,NA,NA,0.0282342332482215,NA,NA,NA,0.0282342332482215,0.0282729605871451,NA,NA,2.4580269642864,14.4316155988393,NA,NA,1,1,NA
"MALCOC",27447.2060369477,3948.29495797306,8077.66341695562,10822.8209767975,10959.650913503,7011.35595552996,27344,3735,7170,8188,8864,5129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MALFUC",21745.1068029366,3691.54899686947,7923.76459954679,11509.9368785657,11361.6741406731,7670.12514380366,32840,5623,12098,17621,17378,11755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAMAME",26788.9368546568,3926.34917192534,8583.29383455589,12088.7402843852,12014.7190418169,8088.36986989155,23192,3326,7827,11553,11519,8193,0.474479149419037,0.759522721009379,0.436809504061982,0.478967990437769,NA,NA,NA,0.0310021386630984,0.474479149419037,0.407995593752911,0.436809504061982,0.478967990437769,8.86572759491173,2.87036104877727,1.05597187159702,0.800335340086554,3,1,2,2
"MANBID",16511.4547042302,2511.00126240728,5091.9546078213,6454.86541944765,6433.95127707184,3922.95001466456,9379,1112,2340,2318,2271,1159,0.0284905509461046,0.819342315963987,0.773565782660989,1.21470910572463,0.0284905509461046,NA,NA,NA,0.0284905509461046,0.819342315963987,0.773565782660989,0.82874753127616,208.335596653794,16.0512969064892,0.351990622300547,59.7790290955112,1,1,1,2
"MANIND",23413.1249225866,3275.83303249814,7200.29420738481,10679.1374820545,10551.0523708109,7275.21933831275,20452,2518,6650,11602,11123,8605,2.28894472316647,3.48053790321542,4.36166840558978,3.37138758568158,0.113962203784418,0.0847026997446644,0.0565459211742903,0.0620042773261967,1.93431562107301,2.77748364870249,2.95370591638759,2.21350286233616,1.06388731101096,1.40610851371507,0.351990622300547,8.71845220970859,20,26,27,28
"MANPLE",12831.6972186193,2458.18636044115,3909.91513920575,3436.81964676082,3866.82166498154,1408.6353045404,19524,3775,5965,5151,5828,2053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARMIC",27668.5567137562,4134.12095628865,8657.18561543897,12009.6518112645,12000.5353853013,7866.41442901269,43165,6450,13514,18748,18731,12281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARNOB",28070.6438595653,4289.79592049122,8821.36792218685,12146.8109970689,12138.3423574567,7848.54643696547,9927,1299,2914,3268,2962,1663,0.137513577949049,0.131549955277106,0.209019160607311,0.226066430773375,NA,NA,NA,NA,0.137513577949049,0.131549955277106,0.209019160607311,0.226066430773375,5.54027823667398,9.31413743444475,6.64896164331734,1.15788472849396,1,1,3,3
"MATDOM",11753.1587792195,1985.08221848798,4419.81399737624,7328.60829612194,6850.83429384325,4865.75207535527,8583,1965,3703,6046,5417,3452,0.46859130587788,0.492698293497575,0.169637763522871,0.155010693315492,NA,0.0282342332482215,NA,NA,0.46859130587788,0.492698293497575,0.169637763522871,0.155010693315492,6.18936291333747,1.40610850902587,5.31465161292891,16.4945081384492,3,3,3,3
"MAYELO",27830.1308323443,4325.11705309153,8854.14187049866,12198.500087589,12192.7809149623,7867.66386187077,43747,6809,13936,19196,19184,12375,NA,NA,NA,0.385961574448474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"MAYLAE",16531.8164857054,2360.16817683447,4923.93000052124,5519.77798932139,5694.06361636182,3333.89543952735,14134,1964,4162,3866,4069,2105,NA,NA,NA,0.802925287560046,NA,NA,NA,NA,NA,NA,NA,0.416963713111572,NA,NA,NA,7.74764371619885,NA,NA,NA,3
"MAYPON",9051.79468492977,2282.86973382533,3882.94276325218,4281.55136242136,4466.7730866177,2183.90335279237,9199,2948,4549,4024,4475,1527,NA,0.0282342332482215,0.0282729605871451,0.416963713111572,NA,NA,NA,0.0310021386630984,NA,0.0282342332482215,0.0282729605871451,0.416963713111572,NA,6.85344753349546,3.87189686408754,5.87466022671469,NA,1,1,1
"MECLAT",8661.63878225297,1701.5543288014,3481.84932951891,5779.20503901655,5324.88213845796,3623.32780965656,8312,1913,3557,5974,5321,3408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MELAZE",25566.9221624658,3845.7650876157,7903.50038378686,10591.474398911,10709.1482124664,6863.38312485069,39515,5941,12205,16321,16514,10573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MELBIJ",22713.8492215928,3009.75208161585,6228.45324048959,8123.41063941084,8464.05971749686,5454.30763588101,19755,2387,4389,5210,5744,3357,1.61795026499658,1.81069428564308,2.30269358090714,2.36836354359159,0.0284905509461046,0.0611217220674979,0.0565459211742903,0.0620042773261967,0.554062958716193,0.404585776617211,0.542740469404405,0.438555671349221,41.6657136905439,0.351527127256468,8.83455787819281,3.88802795111996,4,7,10,8
"MELHER",23286.8076025657,2772.50635279063,6431.8391591059,10212.1237994274,9942.99020186067,7170.48384907003,35839,4238,9873,15743,15312,11074,0.199433856622732,0.19763963273755,0.197910724110016,0.602976545090163,0.0569811018922092,0.056468466496443,NA,NA,0.199433856622732,0.19763963273755,0.197910724110016,0.602976545090163,0.354629102093461,9.84275961476229,8.51735950614068,17.3966831391931,1,1,1,1
"MELOBT",16737.6846787538,2238.23636623379,5522.73863243777,9497.14836161304,9080.51318395324,6842.27681771945,25393,3404,8445,14600,13943,10539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MELTOM",5587.77301146781,564.632308009472,1298.36154666756,1025.51384165599,1306.73719683564,742.10488882617,7791,868,1870,1254,1707,839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MICCAL",18787.2923287621,3124.27857602551,6970.97248354764,10837.8832111533,10531.6016247848,7407.32304875925,14649,2425,5713,9760,9268,6843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MICFOV",8973.05059314705,1354.28720316291,3107.58543191245,5159.95059897704,4926.25446258485,3571.96725942194,959,631,828,886,851,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MICGAR",8061.74926975672,1208.10503717745,2869.54161986965,4505.35125165735,4199.41433042777,2991.30929325032,6961,978,2599,3571,3062,2084,2.81154783526728,1.50632911374095,0.141364802935726,0.0310021386630984,0.0569811018922092,0.056468466496443,NA,NA,2.10228963108036,1.15480198648448,0.141364802935726,0.0310021386630984,5.67406566660942,0.351527127256468,0.386782891330494,0.385961574448474,5,4,2,1
"MICGUY",9127.87086506793,1720.93618604413,3472.02832992678,5568.34061457682,5168.97409991978,3448.03791387565,13481,2545,5586,9252,8584,6039,3.79296905817504,3.12559516047478,2.25615130681654,2.34990190303445,0.313396060407151,0.508216198467987,0.0848188817614354,0.0310021386630984,2.72908175189466,2.42254090596184,1.90416068451599,2.34990190303445,13.4759059599713,1.75763564097154,2.11194374788942,17.8678812828199,8,7,7,6
"MICIMP",19331.7648474637,2377.90124577819,5428.92757314583,8438.92566459463,8190.22648098855,5812.32523521036,24590,2518,6224,10896,10341,7823,1.77314551046731,2.57697795224633,4.3282642746964,1.15788472334542,NA,NA,NA,NA,0.354629102093461,NA,1.09076413593159,0.385961574448474,2.1277746267525,NA,1.82953765425801,3.08769260588487,2,4,3,1
"MICLAE",28609.7817373574,4332.04830183089,9059.81576061249,13059.2893484682,12917.2438990027,8585.19559717178,35902,5296,11362,17238,16780,11484,1.91559826519783,2.71479799002927,0.386782891330494,0.82874753127616,NA,0.0847026997446644,NA,NA,0.851710958917446,1.3086894810034,NA,NA,18.701876180391,51.9940598198242,NA,NA,1,4,1,1
"MICMIR",15712.3132423535,2699.55137570947,5643.54932820611,7977.81750514358,7652.66069361754,4953.10931790806,8372,1768,3892,5163,4614,2846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MICPAC",6063.55889394507,1039.3249793076,2223.01377078705,3512.80779745243,3340.33631545771,2301.01133615011,1500,697,1047,1221,1143,446,0.354629102093461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"MICPRA",24798.0305574909,3057.75710145384,7096.29811908305,10406.5267472714,10156.9575495049,7099.2004480511,25201,2688,7170,10185,9850,7162,7.1661959338381,23.625819555019,21.4843712005217,20.2032295807056,NA,NA,NA,0.0310021386630984,1.77314551046731,3.07302737420207,8.43066838632644,7.21078790319946,0.354629102093461,5.50548306143554,0.351990622300547,6.64658335501749,14,19,22,19
"MICRAC",19347.9687073715,2757.51638438925,5993.04867248796,9524.61796997767,9037.372608101,6279.85622371174,19241,2887,6130,9896,9032,6145,NA,1.08281561501763,1.40796248920219,0.802925287560046,NA,NA,NA,NA,NA,0.0282342332482215,0.351990622300547,0.416963713111572,NA,1.75763564566074,37.090048717495,46.1235189324627,NA,3,3,1
"MICSER",23944.6399380416,3224.17226013541,7096.90209794044,10708.4179430753,10504.2562943995,7280.08403426409,4359,527,1373,2550,2367,1840,0.709258204186922,0.819342315963987,1.16034867399148,1.24312129691424,NA,NA,NA,NA,NA,0.409671157981994,0.386782891330494,0.82874753127616,NA,10.9528220523051,8.86935013313661,89.8342227541153,1,1,1,1
"MICSIN",11007.0749173262,2027.19565718062,4250.92352407565,6734.70561415609,6374.32998316083,4347.13432598021,7858,1802,3350,5555,4928,3126,NA,NA,NA,0.385961574448474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"MICTET",9732.98545014823,1497.83676453803,3724.74398169091,5487.81905061564,5040.52369996208,3542.68693542404,11073,1572,4492,5757,5161,3589,0.782872096155797,2.42941927752755,2.66494571096897,5.60223358593175,NA,NA,0.0282729605871451,0.0310021386630984,0.428242994062336,0.907022707050624,1.60897384406733,2.28724346082712,0.354629102093461,2.5188339215208,23.5833718349981,80.0147101265914,2,5,8,11
"MICTHO",11085.6531700966,863.724335924784,2313.05772537279,2982.17329835976,2902.19083457336,2038.46649864858,13379,912,2785,3284,3179,2267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MORCIT",28075.6081510819,4122.91523541324,8599.07149837539,11844.7791410461,11859.7123872135,7736.79715180025,10325,827,1416,1127,1353,526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOSXER",3077.47317100603,516.507327835008,837.063689403855,606.8509449969,735.878586890429,219.371259055421,3246,610,930,634,781,171,NA,1.40610850902587,1.40796248920219,1.15788472334542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"MOUHEL",15231.9966641329,2642.94035242125,4933.59531429783,6116.34450424463,6259.51910070702,3616.57874828577,582,359,422,448,453,94,0.354629102093461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"MUNCAL",20698.0430180166,2295.30569260046,5051.85835920242,6946.73247768541,7233.82444328387,4938.5187506834,17988,1238,2956,4354,4652,3414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYRAMA",19968.466232691,3483.8279627841,7482.88504715264,10485.5175570659,10299.2419350762,6815.4139722921,12445,2334,5106,5973,5634,3300,NA,0.351527127256468,0.351990622300547,0.385961574448474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"MYRBOR",7075.62413910028,940.878848260633,2262.45278207586,3293.6064652149,3458.77631682972,2517.89746856909,7688,955,2565,2959,3382,2427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYRCER",25584.647324916,4085.00958490744,8174.59791301191,10912.6945273131,10995.6743462309,6910.66476132348,28287,5096,9590,13709,13286,8190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYRCIT",14258.0764349699,2019.44543077052,4055.32832382619,6191.26297786832,6225.27774765342,4205.83231688291,11230,1183,2503,4667,4858,3675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYRCOR",14388.7131081447,2177.08132802881,4914.06303745694,7776.24760200828,7368.03844979219,5190.95712176338,17497,2569,6541,10973,10205,7636,2.96277070761442,5.48320418118484,3.87189684530601,2.40359596773315,0.0284905509461046,NA,NA,0.0310021386630984,0.834996095053656,1.50011771991265,1.75995311150273,0.831337478749652,2.49584408383024,0.351527127256468,5.98384061197696,3.72936391285289,5,5,6,6
"MYRDEF",20499.9259335659,2829.61904793605,6429.25388885662,9818.93553002551,9460.07278822735,6630.4537402913,9321,1694,4105,5563,4979,3285,1.06388730628038,1.40610850902587,2.14673600283323,4.30240170131242,NA,NA,NA,NA,0.354629102093461,0.351527127256468,0.703981244601093,0.771923148896948,4.61017834613731,3.16374415937581,0.351990622300547,14.2805783421187,2,3,5,7
"MYRFAL",6412.89811916348,1214.31391865649,2548.63347519824,3736.20974111455,3463.82508605106,2249.51116739456,5030,1346,2420,3268,2958,1612,0.709258204186922,0.703054254512936,NA,NA,NA,NA,NA,NA,0.354629102093461,0.703054254512936,NA,NA,10.431471802397,2.81221703680854,NA,NA,2,2,NA,NA
"MYRFLO",18247.2468850091,1887.66921208799,4448.23581470549,6825.31189932674,6762.42141815275,4874.75220606476,11034,845,1480,1250,1503,658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYRGUI",27521.7591453195,4226.51145732403,8575.16176760197,11922.8287729323,11872.5238795578,7646.01242223382,13077,1525,2860,4030,3950,2425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYRSPL",23056.5009402372,3174.76353865117,7068.64588715136,11120.327646561,10733.904991854,7559.14145320281,12319,2041,4498,7374,6732,4691,25.8031506669951,16.8971978344263,15.290905082684,11.7118250914174,0.0284905509461046,NA,NA,NA,6.15132226791694,4.82898744625532,4.90921569081843,3.13543387998212,0.428242994062336,21.8528260190997,5.27985934389896,34.1302978763575,32,22,24,21
"NECCOR",20436.8701477898,3431.39123461768,6569.06073077023,7584.94575580396,7815.46465114411,4384.07341652643,14970,2852,4700,4113,4607,1755,1.18373735360596,5.47389767004274,5.7601159566039,5.25286328435486,NA,0.0282342332482215,NA,0.0620042773261967,0.474479149419037,3.7162620337604,3.61337995377067,2.90868164647442,2.12777462202192,0.351527127256468,5.0281776130939,18.8955141171416,3,7,14,18
"NECKRU",20514.9020929318,2429.53094080649,5555.09460997768,8609.57559705153,8450.06991649233,6020.53897568583,31359,3704,8488,13177,12929,9225,0.354629102093461,NA,NA,NA,NA,NA,NA,NA,0.354629102093461,NA,NA,NA,0.354629102093461,NA,NA,NA,1,NA,NA,NA
"NECMEM",16815.7610930768,2070.38392833946,5406.64203220932,9496.83834523102,9062.90902102133,6992.52509268187,9687,1588,3759,6645,6121,4533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NECPAT",20963.4260210656,3822.3809698252,7120.26740031876,8807.77063160669,8996.24292514566,5173.86195532046,14361,3080,4917,4388,4854,1774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NECTUR",23464.7880083523,3821.38311271276,7886.77216237644,10175.1132617304,10125.2878355626,6303.90472284984,14999,3213,6040,6271,6172,2959,2.31535070831406,1.11272541249493,0.773565782660989,NA,0.0569811018922092,NA,NA,NA,0.46859130587788,0.409671157981994,0.386782891330494,NA,1.06388731101096,8.08512396910155,2.6726879806025,NA,7,2,1,NA
"NEEBUX",12942.1459061329,2293.961084635,4115.9316374308,4179.83990109735,4473.39591792878,2179.43483329378,12296,2470,4009,3513,3886,1416,0.354629102093461,0.351527127256468,0.351990622300547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA
"NEORES",19778.8922779597,3486.3433960937,6457.42997298762,7869.19582325593,8007.41855521873,4521.07515912503,6505,2040,3034,2719,3015,975,6.72113328683904,7.55762777702592,5.8456420678819,7.1926217072297,0.341886611353255,0.19763963273755,0.0565459211742903,0.0620042773261967,3.7368726861536,3.63268534647925,3.69890606504867,4.0481047292627,1.77314551992846,0.703054254512936,1.40796249859295,1.15788472849396,13,12,12,14
"OCHPYR",22884.4650748335,2532.46788932662,6149.33438393753,9926.73229689989,9649.12858188525,7116.66069255862,35136,3872,9439,15279,14843,10971,0.0284905509461046,NA,0.0848188817614354,0.0310021386630984,NA,NA,0.0282729605871451,0.0310021386630984,0.0284905509461046,NA,0.0848188817614354,0.0310021386630984,30.9263459396702,NA,0.351990622300547,2.70173103658493,1,NA,2,1
"OCOCUN",21731.1384838782,3482.1789823398,7005.6599354744,9599.61754799262,9597.37341309339,6115.19443075359,582,359,422,448,453,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OCOFLO",21921.0276199989,3875.00511128828,8101.45154705644,11661.9216942228,11520.0611819066,7645.05607061833,33422,5982,12520,18069,17831,11849,0.88020150986355,1.28380637621334,0.144141912060049,0.48090377303012,0.0569811018922092,NA,NA,NA,0.525572407770089,0.464464060249354,0.144141912060049,0.48090377303012,50.2504260431989,1.40610851371507,1.05597187159702,8.19042968370261,4,4,3,1
"OCOLEU",18592.1346955597,3387.93359755725,6937.70309571922,9544.53068826348,9278.46704150736,5890.53344395012,21619,4536,9273,12617,12100,7564,22.6958067344743,17.7972247925561,20.2491954564881,16.5488559220424,0.547208311517145,0.423513498723322,0.169637763522871,0.376551394023024,8.85183139507837,7.48665004066752,7.54274078463845,7.61491532734832,9.92961491065327,0.703054254512936,0.386782891330494,5.43187424376532,43,41,51,45
"OCOSPA",1748.82190885153,603.678191774932,934.745340743015,1202.45844910378,1122.4744691033,518.796277328365,3112,1289,1946,2225,2019,730,NA,0.409671157981994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"OCOWRI",20539.5260838566,2401.29127052403,5490.17090018443,9417.0246692556,9288.7431728316,6887.45190230757,15533,1913,3742,8074,8050,6137,0.0284905509461046,0.0282342332482215,0.0282729605871451,0.0310021386630984,NA,0.0282342332482215,NA,NA,0.0284905509461046,0.0282342332482215,0.0282729605871451,0.0310021386630984,1.77314551992846,1.0545813864586,95.037468579898,29.3448888750739,1,1,1,1
"ORMKRU",13072.6346246791,1869.74653257475,4412.77699631831,6423.85903443256,5985.20311584015,4115.4565832654,12985,1778,5022,6699,6090,4312,1.40958214318297,0.869049836866565,1.54216641513175,0.562564226001614,0.296681196543362,0.235180377127882,NA,NA,0.981339149120639,0.517522709610096,1.54216641513175,0.562564226001614,0.354629102093461,4.56985267309088,1.93391446697146,5.90307240283769,5,4,5,4
"OSSKRU",12703.1447312299,1677.19815303263,4318.8527125456,7565.11085578363,7187.87167547975,5510.67352244712,13129,1798,5028,8378,8000,6202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTTRHO",12592.125125132,2360.83708509331,3783.82379126435,3217.59357250031,3652.34840152177,1291.51131642846,16394,3216,5162,4334,4929,1713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OURLIT",23397.9511573091,2723.31972789578,6357.71993227676,10102.6487020599,9859.5293840291,7136.20965613332,24297,1893,5031,7703,8013,6120,NA,5.56096411957134,4.98686600982368,8.73544116453627,NA,NA,NA,0.0310021386630984,NA,1.17086944322046,1.15382936554868,4.17732974251739,NA,34.4443327330192,6.08821739135863,7.33326993511515,NA,4,4,5
