"","X","CODE","Species","fcover_51","fcover_77","fcover_91","fcover_00","tot_change","tpa_2014","tpa_2004","tpa_2008","tpa_2009","tpa_2013","tpa_2019","D_51","D_77","D_91","D_00","WD","THK","LA.wp","SLA.wp","MAXHT","seed_mass","PC1"
"186",186,"OCHPYR","Ochroma pyramidale",3126,7735,13699,13076,9950,0.0817646157729944,0.0275460446677071,NA,NA,NA,0.0296615737937593,1337.41906109936,1201.41570106541,1137.18728695331,1079.4943413521,-2.932474772544,-0.26689748798601,-0.0749286680217465,1.14959751549518,1.39557431444006,-0.185756292027215,1.45605508719902
"187",187,"OCOFLO","Ocotea floribunda",5981,12192,17515,17353,11372,0.138951467074555,0.851021454557013,NA,1.23506128045682,NA,0.460108991397066,1264.96171480856,1167.14857321185,1143.50014254503,1089.69693342194,-1.47042159603577,-0.0464885486476366,-0.0866566991617191,0.219263338187595,0.564966453130425,0.0161993518232402,0.699933883374059
"188",188,"OCOLEU","Ocotea leucoxylon",3431,7126,12907,11994,8563,19.5200367162208,21.9434052805832,NA,17.12147847848,NA,15.8332661003876,1304.54475416139,1212.92679490791,1135.60985503209,1078.75671200751,-1.04565484754516,-0.302386906193732,-0.0756494979498441,-0.241518283376449,1.75154911214419,-0.174651402724671,1.1867347101197
"189",189,"OCOSPA","Ocotea spathulata",1055,1427,1532,1453,398,NA,NA,NA,0.394116273542628,NA,NA,1591.52697626514,1805.22444086156,1701.2264189366,1593.3114521756,NA,NA,NA,NA,NA,NA,NA
"190",190,"OCOWRI","Ocotea wrightii",1388,1966,4087,3901,2513,0.0272548719243315,0.0275460446677071,NA,0.0271622021158041,NA,0.0296615737937593,1498.37417920317,1491.75377743689,1394.30744808581,1338.91758905463,NA,NA,NA,NA,NA,NA,NA
"191",191,"ORMKRU","Ormosia krugii",2551,5953,9379,8656,6105,1.48663412877716,1.36285229276092,NA,0.836052713390513,NA,0.538238361056614,1385.57474379482,1312.27955986364,1106.34886389472,1065.74422925887,-0.950330611890515,-0.681876233889492,0.181126992724018,0.359384196628506,1.51423258034144,-0.0979806748006466,0.886484830588714
"192",192,"OXALAN","Oxandra lanceolata",2879,4531,3916,4425,1546,NA,1.37149037310154,NA,NA,NA,NA,1273.60987075228,1449.28153465494,1390.60962772685,1383.62371646345,NA,NA,NA,NA,NA,NA,NA
"193",193,"PALCRO","Palicourea crocea",1637,3538,7691,7251,5614,NA,0.342872593275385,NA,0.338179924908343,NA,1.87354458178217,1404.506264239,1287.75608111531,1250.97646008612,1213.79577518742,NA,NA,NA,NA,NA,NA,NA
"194",194,"PALRIP","Palicourea croceoides",3035,7421,12699,12165,9130,NA,1.02861777982615,NA,NA,NA,NA,1360.35125572557,1207.63479362808,1109.9437703714,1094.11944782017,NA,NA,NA,NA,NA,NA,NA
"195",195,"PARCRE","Parathesis crenulata",860,1719,2895,2721,1861,0.0299319793772293,0.0332386969961233,NA,0.0316387773146524,NA,0.0318265901782327,1762.16644077662,1568.83542626494,1456.6593853531,1487.01851267007,NA,NA,NA,NA,NA,NA,NA
"196",196,"PERAME","Persea americana",6020,12167,16752,17041,11021,1.10512921838675,0.906113543892427,NA,1.36597999751216,NA,0.654719639847178,1284.03095324249,1177.51231622434,1173.8737799375,1124.94148238622,NA,NA,NA,NA,NA,NA,NA
"197",197,"PETDOM","Petitia domingensis",3136,6055,8752,9288,6152,0.93998788614152,3.14663808114229,NA,2.57560398765796,NA,0.952357512026442,1328.54219983943,1216.60725991229,1167.59326537518,1160.79551102427,-0.452481069489872,2.09381118835264,-0.0957512090572703,-0.72705755103804,1.15825778263731,-0.185475578233041,1.82634984571369
"198",198,"PICACU","Pictetia aculeata",1419,3570,4564,5092,3673,10.7074540518033,11.7096736624923,NA,9.71994549408654,NA,12.7529737461055,1459.57943739514,1234.75179765833,1220.64026199101,1169.91638346814,1.72705344122784,0.0400232574680502,-0.106031382309094,-0.557131947089465,-0.62161620588334,0.259236358768243,-0.936172153943688
"199",199,"PICPEN","Picramnia pentandra",3665,8125,9369,9845,6180,1.3572627882103,0.342872593275385,NA,0.676359849816685,NA,1.02916308303819,1354.44889902053,1206.5177959167,1178.72992169013,1140.33117349319,1.67309909089273,-0.619254417160939,-0.0765125842538919,-0.223498291025349,-0.858932737686093,-0.173921794184748,-1.23568496931693
"200",200,"PIMRAC","Pimenta racemosa",2730,4568,4947,5242,2512,2.54770077127378,5.41277734056658,NA,1.88712355895387,NA,3.89756204891761,1481.15085383212,1360.60967806714,1252.87563033666,1278.21994874762,1.54631325745551,1.03007818190349,-0.105531111487721,-1.16472651673491,-0.858932737686093,-0.183553863536365,-0.3157457239173
"201",201,"PINCAR","Pinus caribaea",3465,8168,14156,13541,10076,0.179591876263376,0.547000857693321,NA,0.189832663887914,NA,0.190959541069396,1345.97527262965,1212.73502205239,1142.50003092694,1088.00440088401,NA,NA,NA,NA,NA,NA,NA
"202",202,"PIPADU","Piper aduncum",4749,9391,14684,14124,9375,5.57905474424261,2.21983838382816,NA,1.35271969963337,NA,1.57990066606444,1266.8328120069,1185.57756250294,1109.16811100265,1071.06792167895,-0.77187646902544,-0.0988156637970128,-0.102149182626978,0.598710652062118,-0.97759100358747,-0.119341514383406,-0.381469916913688
"203",203,"PIPAMA","Piper amalago",5382,11617,16792,16703,11321,1.01794709115772,5.48596149240616,NA,2.81731209653531,NA,NA,1269.17107667173,1174.11548684207,1148.74254725959,1099.57858643131,NA,NA,NA,NA,NA,NA,NA
"204",204,"PIPBLA","Piper blattarum",3213,6817,12690,11769,8556,NA,NA,NA,NA,NA,0.369272192685393,1366.83850986372,1278.6818909276,1174.46902511015,1116.84099896555,-1.28231278832021,-0.651949635693791,-0.100387447318649,1.76625034185263,-1.57088233309435,-0.260332838525668,-0.896005247323177
"205",205,"PISALB","Pisonia albida",958,1890,1692,2113,1155,1.75108822911154,0.812910433662307,NA,2.08340395368166,NA,1.90568411101448,1499.66892490548,1312.65295048729,1312.66067451951,1263.04903847225,-0.503133339382781,0.208599438725794,-0.104715236093694,-0.426099473115071,-1.45222406719298,-0.185756292027215,-0.401397542582496
"206",206,"PISCAR","Piscidia carthagenensis",329,638,560,806,477,0.153140644194639,0.416662798817387,NA,0.218306632667958,NA,0.0615239105345619,1673.93969878098,1337.22950526548,1344.13393447367,1217.25388246218,NA,NA,NA,NA,NA,NA,NA
"207",207,"PISSUB","Pisonia subcordata",5981,12192,17515,17353,11372,0.693145234673531,NA,NA,1.23404006028656,15.1365556362613,0.865507537230275,1264.96171480856,1167.14857321185,1143.50014254503,1089.69693342194,-0.923942965753821,-0.0600181012742335,-0.0799677859395641,-0.0341150968132772,0.208991655426295,-0.185286374662519,0.429587252483118
"208",208,"PITDUL","Pithecellobium dulce",617,1039,683,957,340,2.47123235141471,2.90817766129648,NA,2.44104566347244,NA,0.60470521338642,1638.65255138229,1349.34744660068,1497.25363646496,1400.56187154202,NA,NA,NA,NA,NA,NA,NA
"209",209,"PITUNG","Pithecellobium unguis-cati",669,1398,1008,1306,637,13.158650823889,0.0506407367337461,NA,3.82512534803466,NA,13.425176541328,1413.49480450738,1377.52493510755,1372.13339960763,1284.06396957519,NA,NA,NA,NA,NA,NA,NA
"210",210,"PLUALB","Plumeria alba",2061,4865,6718,7308,5247,0.078067512129856,0.0694484064247685,NA,0.0784572991021371,NA,0.424253089374562,1440.86622867877,1230.25843490975,1233.46157776635,1189.77998295177,-1.07014682109907,2.17708836860603,-0.0954662845994658,-1.227628195888,-0.740274471784717,-0.183802425089796,1.17595033513876
"211",211,"PLUOBT","Plumeria obtusa",835,1180,1225,1260,425,0.61186441629589,0.740837275886184,69.1987218461539,0.555477541834775,63.5403195354492,1.03516012330838,1297.60472788339,2361.15782669135,2061.77904825532,1961.02505449081,-0.858715748631844,-0.105056081575435,-0.0997779545781183,1.16922701196459,-1.39289493424229,-0.400368202695856,-0.56629266364251
"212",212,"PODCOR","Podocarpus coriaceus",1188,1814,1581,1854,666,0.760396009878144,0.0275460446677071,NA,1.71806182665752,NA,0.458256914066671,1792.24048587918,1592.32906074561,1635.98012338343,1584.14535325155,NA,NA,NA,NA,NA,NA,NA
"213",213,"POIFLO","Poitea florida",3616,6752,7588,8289,4673,3.17508601589983,0.0550920893354143,NA,2.87825928428523,NA,3.51184522320658,1424.9527938185,1281.40589888006,1281.89138052647,1250.95479438804,1.07823643750854,-0.462973095144168,-0.108617277747118,-0.200155869530769,-0.146983142277834,-0.184915387269338,-0.612746057413614
"214",214,"POUMUL","Pouteria multiflora",6279,12200,16078,16318,10039,0.163529231545989,2.51029233159852,NA,0.83933306251151,NA,0.148307868968796,1269.29480896454,1188.5118705825,1169.8211008471,1126.21337845906,0.769207354436534,-0.565521328262022,-0.0745666977960585,-0.478809316854249,-0.146983142277834,1.79158178113336,-1.11458605285908
"215",215,"PRUMYR","Prunus myrtifolia",2147,3316,2925,3253,1106,NA,0.342872593275385,NA,NA,NA,0.369272192685393,1136.82845277921,1340.58238641845,1255.66315413581,1222.99276762613,1.30400161485432,-0.868157012454238,-0.105537264188385,0.0288402319337205,-0.799603604735405,0.203470950193463,-1.36499352864522
"216",216,"PSESPU","Pseudolmedia spuria",1500,2300,1918,2200,700,3.21737050501916,0.0275460446677071,NA,1.46136850809659,NA,2.73321321776655,1117.87075871003,1228.47948764714,1211.48857637728,1184.47242010154,0.0332938703824935,-0.988464486151504,-0.101592611479667,0.403512479830105,0.446308187229049,0.0233124167751593,-0.341074641245507
"217",217,"PSYBRA","Psychotria brachiata",2156,4949,9516,8757,6601,0.339315697052575,1.02861777982615,NA,0.676359849816685,NA,NA,1306.49832606463,1227.80261788709,1118.35283628552,1066.6228727911,NA,NA,NA,NA,NA,NA,NA
"218",218,"PSYGRA","Psychotria grandis",2932,6856,11672,11245,8313,0.339315697052575,NA,NA,NA,NA,0.369272192685393,1309.34524596101,1187.71420142601,1111.61530642281,1073.24205452576,-2.02895520896713,-1.206238319453,-0.0694493272374619,0.749774079168161,0.208991655426295,-0.333184871446903,0.222999918058419
"219",219,"QUATUR","Quararibea turbinata",3485,6789,7785,7920,4435,3.39315697052575,3.11339938414617,NA,3.04361932417508,NA,4.43126631222471,1408.49823700572,1232.78519244566,1193.79339582237,1216.2974056142,-0.529004085651254,-0.953128150873363,-0.089115390270495,0.562752295171011,-0.62161620588334,0.391011220360959,-0.815326615595785
"220",220,"RANACU","Randia aculeata",3044,5857,5089,5727,2683,4.28201314239882,4.46956687524379,NA,5.5807977718796,NA,6.05851151528462,1427.32888249668,1276.54406919951,1292.91984224405,1227.31973558156,1.68013969940223,-0.496383887271498,-0.109147320162159,-0.0897131585743894,-1.03692013653816,0.0620842281604249,-1.38749965761064
"221",221,"RAUNIT","Rauvolfia nitida",2381,6011,6805,7467,5086,NA,0.342872593275385,NA,0.105439738155212,NA,NA,1462.2133623636,1284.7057284712,1285.23587958646,1260.27850840723,NA,NA,NA,NA,NA,NA,NA
"222",222,"REYUNC","Reynosia uncinata",698,1197,798,1041,343,NA,NA,190.296485076923,NA,176.179976893746,NA,1950.54987859516,1428.33391356815,1575.21946571654,1449.73789465116,NA,NA,NA,NA,NA,NA,NA
"223",223,"RHIMAN","Rhizophora mangle",834,1539,1980,2074,1240,2.37520987936802,0.480602816613921,NA,1.43420630598078,NA,5.23346387795196,1777.48874955917,1425.69053195786,1364.52050055108,1429.50901141639,NA,NA,NA,NA,NA,NA,NA
"224",224,"ROCACA","Rochefortia acanthophora",915,1901,1343,1827,912,1.3572627882103,NA,NA,1.35271969963337,NA,1.47708877074157,1597.4912522311,1318.90317071469,1303.30643442982,1273.59954833032,NA,NA,NA,NA,NA,NA,NA
"225",225,"RONINE","Rondeletia inermis",3664,6171,6214,6709,3045,4.04340537071787,0.68574518655077,NA,1.87524311770271,NA,3.69272192685393,1438.42746709361,1380.98040821636,1285.20195389945,1318.9258838922,NA,NA,NA,NA,NA,NA,NA
"226",226,"ROYBOR","Roystonea borinquena",3009,7760,11342,11400,8391,1.71228392568539,0.849151949344879,NA,1.07245285719019,NA,2.31091324317545,1363.74733437356,1183.73400510325,1134.88543745808,1118.33654838979,0.312303018266136,1.70797156200801,12.4322568603075,-0.268539277235824,0.208991655426295,-0.145797239907715,7.78372093856905
"227",227,"SAMDOD","Samyda dodecandra",3303,5629,6110,6842,3539,NA,NA,NA,NA,NA,1.50427238909678,1385.25458029422,1263.46523318625,1255.66255270687,1187.86252728182,0.654407396002807,-0.321081312455199,-0.103939308876095,-0.238200517863464,-1.03692013653816,0.260159305736692,-0.993133935597372
"228",228,"SAMSAM","Samanea saman",1030,2675,2590,3174,2144,0.20982056228542,0.0948487737921842,NA,0.127705742639074,NA,0.130477080929323,1544.88192603124,1403.21044341126,1271.47192113796,1238.07361893205,NA,NA,NA,NA,NA,NA,NA
"229",229,"SAPLAU","Sapium laurocerasus",3867,8045,11626,11025,7158,0.109019487697326,1.85209318971546,NA,0.135811010579021,NA,0.148307868968796,1298.32983749654,1210.28276411365,1130.1083984099,1080.11525361671,-1.21534528624724,0.220464953613363,-0.0947457862395112,1.85343886368224,1.03959951673593,-0.248710773541434,0.803800992904107
"230",230,"SAPSAP","Sapindus saponaria",880,1620,2426,2589,1709,NA,0.110184178670829,NA,NA,NA,NA,1822.35310662914,1440.28308292642,1410.95730149487,1303.8173688592,NA,NA,NA,NA,NA,NA,NA
"231",231,"SAVSES","Savia sessiliflora",663,2317,2298,2734,2071,NA,1.0677763883547,NA,1.00812829246642,NA,NA,1674.5962555576,1247.63585335412,1336.32741659692,1331.81114234723,NA,NA,NA,NA,NA,NA,NA
"232",232,"SCHFRU","Schaefferia frutescens",4193,8204,10149,10920,6727,1.35744458349776,NA,NA,0.965139733248886,NA,2.46729424642113,1355.58158726163,1301.61022047476,1275.38600231262,1238.15091052738,1.45552145122407,-0.108434063660641,-0.108448858954107,-0.364663632535077,-0.97759100358747,-0.182281772497641,-0.984920013422511
"233",233,"SCHGLE","Schefflera gleasonii",2938,6869,11695,11265,8327,NA,0.0275460446677071,NA,NA,NA,NA,1333.52923111115,1214.23315140141,1114.35494923944,1082.11331366203,NA,NA,NA,NA,NA,NA,NA
"234",234,"SCHOBO","Schoepfia obovata",2855,4457,3816,4277,1422,0.339315697052575,0.0275460446677071,NA,0.338179924908343,NA,0.369272192685393,1260.95096180984,1492.40377842896,1412.14164401362,1440.98959879484,-0.592405116554856,0.776895153987992,-0.109251011748689,-1.00247445965898,-1.21490753539022,0.203292383289919,-0.0285037600763537
"235",235,"SENSIA","Senna siamea",6497,13153,18205,18297,11800,2.61435912009107,2.51974631376207,NA,1.50793598800835,NA,3.58692658611286,1275.08424119104,1178.85625130357,1161.06306492212,1107.6659541048,NA,NA,NA,NA,NA,NA,NA
"236",236,"SIDCUB","Sideroxylon cubense",1902,3015,2714,3054,1152,0.454619737656772,1.02861777982615,NA,0.480079455088889,NA,0.455778958628119,1661.95363181108,1545.39383694551,1521.88735049578,1512.67552344697,NA,NA,NA,NA,NA,NA,NA
"237",237,"SIDFOE","Sideroxylon foetidissimum",3365,5405,4483,5201,1836,0.054509743848663,0.88318422875307,NA,0.0543244042316082,NA,0.979877142065181,1546.3727123827,1510.26362650284,1511.94083139954,1477.85518523864,NA,NA,NA,NA,NA,NA,NA
"238",238,"SIDOBO","Sideroxylon obovatum",788,1284,905,1133,345,NA,0.0275460446677071,NA,0.0271622021158041,NA,1.982279055203,1600.38356566947,1603.26486433667,1686.29611012654,1490.73923249821,1.57605281660487,0.424005372627647,-0.10886296549524,-0.90898454330871,-0.740274471784717,0.241085345617525,-0.713674391785125
"239",239,"SIDSAL","Sideroxylon salicifolium",3347,5344,4406,5073,1726,1.37761464107983,0.137730223338536,NA,1.542855114444,NA,1.497747070144,1554.46905773174,1524.71999576478,1517.30551691768,1502.10581638191,0.892503715260968,-0.430778779012681,-0.105630186480346,-0.534870770723964,1.15825778263731,-0.178410741642236,0.188370780278776
"240",240,"SLOAMY","Sloanea amygdalina",2855,4457,3816,4277,1422,0.0272548719243315,NA,NA,0.0271622021158041,NA,0.0296615737937593,1260.95096180984,1492.40377842896,1412.14164401362,1440.98959879484,0.566801889752955,-1.14328864013922,-0.0864152382570715,-0.089496241947701,-0.384299674080587,0.0124826166982477,-0.933356923283489
"241",241,"SLOBER","Sloanea berteriana",1793,3087,4914,4423,2630,1.57530176360495,2.27760391699397,NA,2.89557481407737,NA,1.00549854951462,1191.56211429337,1297.96734250877,1088.80327615758,1099.55150458088,0.652349603643097,-0.582122640965297,-0.0633585009388376,-0.364544514152045,0.920941250834555,-0.130132915542979,0.0623480965474234
"242",242,"SOLRUG","Solanum rugosum",2079,5618,10302,9933,7854,NA,2.40010815292769,NA,1.35271969963337,NA,NA,1339.98565464773,1218.96696370767,1120.77662872666,1081.72664086803,NA,NA,NA,NA,NA,NA,NA
"243",243,"SPACAM","Spathodea campanulata",4140,8869,13796,13545,9405,74.6073718260023,97.5505936777076,NA,83.2630441898428,NA,53.6618776649752,1293.43107198034,1207.12068149113,1124.95349076635,1105.31140690112,-1.97472827741092,-0.530184992000293,0.0166522135957885,1.29983783715545,-1.21490753539022,-0.186399336842061,-0.306565167440681
"244",244,"SPOMOM","Spondias mombin",1692,4255,8056,8050,6358,0.66905126759745,1.83284585149839,NA,1.85668100771707,NA,0.697714520801218,1463.3043578712,1236.89055971342,1226.2684418096,1195.52577153614,NA,NA,NA,NA,NA,NA,NA
"245",245,"STEAPE","Sterculia apetala",5946,11780,15644,15873,9927,0.400109993808109,0.68574518655077,NA,0.0271622021158041,NA,0.489770565190825,1276.12624775905,1197.15607570904,1168.7331580163,1124.57459745007,NA,NA,NA,NA,NA,NA,NA
"246",246,"SWIMAC","Swietenia macrophylla",6473,13079,18105,18149,11676,0.541738568335562,0.0826381340031214,NA,0.588728263552105,NA,0.489770565190825,1276.59219883041,1181.21222752328,1163.93828971052,1111.0240998684,-0.933679823821986,-1.17140536817062,0.0484053424071112,1.38036849716768,0.327649921327672,-0.117024694317259,-0.176070907537859
"247",247,"SYMMAR","Symplocos martinicensis",4207,7063,7301,7794,3587,0.109019487697326,0.590786995284749,NA,0.0814866063474123,NA,0.118646295175037,1481.31346497899,1394.57160161429,1322.92007694496,1325.48668082997,-0.119743513592628,-0.797666485811461,-0.0743233403468907,0.098142306038021,-0.0283248763764576,0.11077029879042,-0.411959117897208
"248",248,"SYZJAM","Syzygium jambos",2821,7120,12345,11769,8948,24.3609394533451,33.8721600116127,NA,23.1711287313088,NA,18.2880741939798,1354.05998569035,1226.52034507236,1113.79025855529,1079.18392613282,-0.265402619129241,0.165274696685393,-0.101824739900542,-0.711079634237825,0.327649921327672,-0.0213099468766226,0.406996935244015
"249",249,"SYZMAL","Syzygium malaccense",3465,8168,14156,13541,10076,NA,1.17096473269304,NA,NA,NA,NA,1345.97527262965,1212.73502205239,1142.50003092694,1088.00440088401,NA,NA,NA,NA,NA,NA,NA
"250",250,"TABCIT","Tabernaemontana citrifolia",3132,7748,13722,13096,9964,NA,0.0275460446677071,NA,0.0271622021158041,NA,NA,1356.96758047843,1220.38370145789,1139.84993787525,1089.98940578083,NA,NA,NA,NA,NA,NA,NA
"251",251,"TABHAE","Tabebuia haemantha",2674,6130,11375,11357,8683,11.5702731246187,11.8114797817997,NA,12.3422863426032,NA,21.9070923061465,1366.63029112679,1232.7603662744,1197.73284546219,1135.26311944468,NA,NA,NA,NA,NA,NA,NA
"252",252,"TABHET","Tabebuia heterophylla",2134,4637,4728,4768,2634,41.9616303738903,35.501274416541,159.737720769231,40.6210952527908,156.890034394315,44.6881790712833,1468.57396960623,1273.81619941313,1219.91184709085,1234.40588161258,0.572690866202536,0.864730033644066,-0.080010237911609,-0.317196864095366,-0.384299674080587,-0.185781024520093,0.071924988280025
"253",253,"TABRIG","Tabebuia rigida",1188,3382,4516,3956,2768,0.0272548719243315,NA,NA,0.0271622021158041,NA,NA,1543.38487987278,1179.32459371235,1117.43610384575,1071.56822050033,NA,NA,NA,NA,NA,NA,NA
"254",254,"TABSCH","Tabebuia schumanniana",1505,2909,5026,4534,3029,0.67863139410515,NA,NA,0.338179924908343,NA,0.738544385370785,1318.62748055858,1354.55554824681,1173.460347516,1143.10863556347,0.319866970510729,1.65534918667512,-0.0860529449130063,-0.920780877260701,0.564966453130425,-0.185196101063512,1.0934776823421
"255",255,"TAMIND","Tamarindus indica",1449,3498,4638,5171,3722,0.0817646157729944,0.88318422875307,NA,0.0271622021158041,NA,0.0985603391442258,1511.22320060532,1288.11548733559,1229.16389394135,1223.34521816174,0.721622144725554,-0.777830779241495,-0.106707424044087,0.68625174474449,-0.502957939981964,-0.107131697165772,-0.975969052107625
"256",256,"TECSTA","Tecoma stans",1992,4496,6109,6575,4583,NA,NA,NA,NA,NA,0.396455811040601,1463.2285379337,1244.47656490611,1240.6010923959,1231.53201600711,NA,NA,NA,NA,NA,NA,NA
"257",257,"TERCAT","Terminalia catappa",4392,9077,11428,12082,7690,0.798046439478604,0.343547236042251,NA,0.400343137322262,NA,1.10971701649765,1339.02640446376,1185.46668638548,1173.54196198466,1142.08869997522,NA,NA,NA,NA,NA,NA,NA
"258",258,"TERSTA","Ternstroemia stahlii",2686,4556,4502,4885,2199,0.339315697052575,NA,NA,NA,NA,0.369272192685393,1372.73515501213,1395.29608812062,1355.08150924676,1359.11372140524,NA,NA,NA,NA,NA,NA,NA
"259",259,"TETBAL","Tetragastris balsamifera",3787,8250,12819,12654,8867,4.31110953089616,0.0664773939922465,NA,4.31754762053946,NA,0.827529106752063,1344.06399677668,1228.01604721536,1218.33721000948,1178.50875648037,-0.753464063415075,-0.7842787503028,0.0153473421533201,-0.186571725409219,-0.265641408179211,0.335795124746136,-0.287759306067573
"260",260,"TETELA","Tetrazygia elaeagnoides",2627,5918,5827,6055,3428,11.8043747447308,10.1734315402977,NA,9.30722327431924,NA,11.3098765819266,1547.29238551512,1209.69318675155,1194.99064928971,1209.60548507162,0.394137431262519,0.785820311977354,-0.107319211616781,-0.423018084714068,-0.146983142277834,-0.160104907486825,0.212743081825533
"261",261,"THEGRA","Thespesia grandiflora",1778,3991,6373,6413,4635,1.40486951300416,0.906113543892427,NA,2.3639791252374,NA,0.818525832360729,1458.7892931367,1290.67134299087,1218.85834692084,1244.7630749461,NA,NA,NA,NA,NA,NA,NA
"262",262,"THEPOP","Thespesia populnea",1617,3284,4727,5121,3504,0.0118936299956449,0.342872593275385,NA,0.00706314479187391,NA,0.0512717370652961,1499.4264742075,1332.81699766116,1342.06051224596,1317.96483662744,NA,NA,NA,NA,NA,NA,NA
"263",263,"THOSTR","Thouinia striata",2499,3998,3334,3780,1281,10.1366632320915,14.5317517359702,NA,8.47837997570337,NA,10.0644938997446,1214.34122706096,1375.72704296191,1310.11903299971,1319.64823369622,1.36709073999137,-0.563472185383056,-0.0864484374863734,-0.0511558121694823,0.802282984933178,-0.185863581581323,-0.279168818260587
"264",264,"TRIHIR","Trichilia hirta",3792,8142,12469,12628,8836,2.3856505404734,0.627590823704962,NA,3.76452435783322,NA,2.09155243490435,1314.47768550189,1240.17007073701,1221.24805979201,1161.40704610601,NA,NA,NA,NA,NA,NA,NA
"265",265,"TRIPAL","Trichilia pallida",3636,8035,11903,11370,7734,6.13493741887068,11.1960526719891,NA,7.49428275221515,NA,3.01350068907066,1299.29084748672,1236.91211562666,1127.05321878591,1080.26006077346,0.0706168038172865,-0.408438564370246,-0.0895617903560708,0.541232011375908,-0.740274471784717,-0.181697343690917,-0.652586146032239
"266",266,"TUROCC","Turpinia occidentalis",2826,6054,10058,9451,6625,0.370375979733696,0.204207617330782,NA,0.398177130416651,NA,0.339267410038192,1274.63119560036,1243.30719093493,1143.22725791863,1091.88403335355,-0.994668338799728,-0.319533070994009,-0.0674685363718137,-0.206804393684047,1.39557431444006,-0.182071150588286,0.979878275422046
"267",267,"UREBAC","Urera baccifera",3803,6355,10915,10900,7097,1.79719675975648,4.80021630585539,NA,1.35271969963337,NA,3.48655144429978,1207.98933860334,1243.78533453883,1194.25538510219,1141.8197145736,-1.76913504874441,-0.840561883498458,-0.0791081032834114,6.6369381747514,-1.3335658012916,-1.05982877532461,-1.18004881197806
"268",268,"VITDIV","Vitex divaricata",2797,6700,11602,11205,8408,0.421080312825569,0.110184178670829,NA,0.419666531255755,NA,0.458256914066671,1337.9177975783,1215.85196407763,1127.72578843623,1087.74486641191,-0.187222647390024,-0.686466314017063,-0.086464115956085,-0.103068933371254,1.63289084624281,-0.224987338830317,0.646340205712184
"269",269,"ZANFLA","Zanthoxylum flavum",2516,4024,3359,3812,1296,1.01794709115772,NA,NA,0.676359849816685,NA,NA,1212.80089025195,1391.5422059511,1286.78588424887,1294.96738831609,NA,NA,NA,NA,NA,NA,NA
"270",270,"ZANMAR","Zanthoxylum martinicense",3302,8109,10571,10704,7402,5.38157020196865,4.59716576295554,NA,4.75040997524841,NA,4.33057881902308,1365.67663732679,1168.61980930424,1142.19218481725,1097.32651140944,-0.670906614640815,-0.367346412377395,-0.0331270857871896,1.37833688689145,2.10752390984832,-0.185119380870602,0.988807099224287
"271",271,"ZANMON","Zanthoxylum monophyllum",911,3644,5290,5633,4722,3.85255800479582,3.53903727863088,NA,3.50597939343427,NA,3.1953422674389,1616.63761688081,1379.07070334551,1266.07288154736,1216.61937356892,0.617587038963736,-0.408438564370246,-0.105576731567325,0.0131129105167077,-1.09624926948885,0.446061702830052,-1.14881118730189
"272",272,"ZIZRET","Ziziphus reticulata",560,930,548,767,207,NA,NA,2.88328007692308,NA,NA,NA,1598.70444777068,1360.74867533949,1400.26025995406,1217.05039111961,NA,NA,NA,NA,NA,NA,NA
