"","YEAR","SPCD","COMMON_NAME","SCIENTIFIC_NAME","TPA","BAA","TPA_SE","BAA_SE","nPlots_TREE","nPlots_AREA","N"
"428",2009,6932,"fragrant dracaena","Dracaena fragrans",0.0271622021158041,0.0163327271999404,107.06677480644,107.06677480644,1,288,504
"429",2009,6938,"varital","Drypetes glauca",0.338179924908343,0.00472174927475226,106.945467426984,106.945467426984,1,288,504
"430",2009,7000,"blacktorch","Erithalis fruticosa",0.676359849816685,0.0073777332418004,106.945467426984,106.945467426984,1,288,504
"431",2009,7004,"machete","Erythrina berteriana",3.71997917399177,0.186306208688565,106.945467426984,106.945467426984,1,288,504
"432",2009,7011,"mountain immortelle","Erythrina poeppigiana",2.93960639121031,0.608156228630231,40.8291549561432,36.949487725539,16,288,738
"433",2009,7019,"swamp-redwood","Erythroxylum areolatum",0.788232547085257,0.0181633608173676,97.1803031603968,97.1803031603968,1,288,504
"434",2009,7021,"ratwood","Erythroxylum rotundifolium",7.14357826840519,0.0902470628904206,43.065739103901,44.339448536382,15,288,956
"435",2009,7022,"rufous false cocaine","Erythroxylum rufum",0.394116273542628,0.00550274599910783,97.3577672443801,97.3577672443801,1,288,504
"436",2009,7061,"blackrodwood","Eugenia biflora",8.88967512975916,0.264096686679001,37.2036588799959,36.8411463518653,14,288,738
"437",2009,7063,"guayabota de sierra","Eugenia borinquensis",1.37988190174918,0.0353480956101982,63.9853922100791,79.8499556740262,4,288,504
"438",2009,7066,"redberry stopper","Eugenia confusa",1.04170197684083,0.0471562060684525,78.7280711736934,81.1432129879772,2,288,504
"439",2009,7081,"privet stopper","Eugenia ligustrina",2.9004106472854,0.0294510862485613,74.7088524279308,73.5912737457794,2,288,504
"440",2009,7084,"birdcherry","Eugenia monticola",23.3921089548511,0.435461693174072,32.66990083742,33.5395870531317,26,288,738
"441",2009,7090,"Christmas cherry","Eugenia pseudopsidium",3.82929003815771,0.0643642751193549,65.7204660548111,80.7233535743735,3,288,504
"442",2009,7098,"Stahl's stopper","Eugenia stahlii",0.13775168299905,0.00982636081910689,77.5469048508526,93.9002790259144,2,288,738
"443",2009,7105,"aridland stopper","Eugenia xerophytica",1.35271969963337,0.0090377232212055,106.945467426984,106.945467426984,1,288,504
"444",2009,7135,"Caribbean princewood","Exostema caribaeum",6.987343892704,0.106768702673842,46.405876825577,45.6375761739926,8,288,504
"445",2009,7146,"false coffee","Faramea occidentalis",1.40801444007499,0.018871085620193,51.29753637634,54.379221590149,5,288,738
"446",2009,7148,"Jamaican cherry fig","Ficus americana",0.0271622021158041,0.0458886673691931,106.945467426984,106.945467426984,1,288,504
"447",2009,7177,"jaguey blanco","Ficus trigonata",0.0543244042316082,0.0945416765937231,75.4013679073818,76.4621326692891,2,288,504
"448",2009,7211,"avocado","Persea americana",1.36597999751216,0.357800460256709,43.8667368038243,44.5556568712437,11,288,504
"449",2009,7245,"quickstick","Gliricidia sepium",1.88264698375502,0.0620839750667118,51.850367892753,52.792579420069,5,288,504
"450",2009,7279,"lignum-vitae","Guaiacum officinale",0.208858843653593,0.0395367898170331,53.8703824750415,77.8359195939585,3,288,722
"451",2009,7285,"black mampoo","Guapira fragrans",11.9728424978417,0.639273528066248,31.2323241345245,23.9747048374329,40,288,956
"452",2009,7286,"corcho prieto","Guapira obtusata",0.788232547085257,0.0131120119509991,97.1803031603968,97.1803031603968,1,288,504
"453",2009,7288,"alligatorwood","Guarea glabra",1.69089962454171,0.0321300282680408,56.1649439162969,71.9883328151243,4,288,504
"454",2009,7290,"American muskwood","Guarea guidonia",71.3776914540335,6.35391360936495,15.18797669246,14.2973938048602,87,288,504
"455",2009,7298,"bastardcedar","Guazuma ulmifolia",2.07754854810787,0.508304283184219,44.6670221990012,34.8769262281067,15,288,738
"456",2009,7303,"cucubano","Guettarda ovalifolia",0.338179924908343,0.0424957434727703,106.945467426984,106.945467426984,1,288,504
"457",2009,7305,"roseta","Guettarda pungens",4.39633902380845,0.0757877647263947,99.0133239176647,103.243784180407,2,288,504
"458",2009,7306,"wild guave","Guettarda scabra",27.5549000392642,0.395018799421594,34.5021797531041,29.1331334977534,23,288,504
"459",2009,7315,"West Indian false box","Gyminda latifolia",1.97058136771314,0.0852710678846123,97.1803031603968,97.1803031603968,1,288,504
"460",2009,7317,"oysterwood","Gymnanthes lucida",11.2475126479242,0.133229932147565,43.9344558703068,46.9612686188932,9,288,504
"461",2009,7354,"MacFadyen's camasey","Henriettea macfadyenii",1.40704410386498,0.0349240718251007,102.875271556298,75.4155513035309,2,288,504
"462",2009,7357,"jusillo","Henriettea squamulosum",2.50307048493742,0.0553128028432175,75.1437946334588,47.7005526370876,6,288,504
"463",2009,7366,"mago","Hernandia sonora",0.338179924908343,0.0018444333104501,106.945467426984,106.945467426984,1,288,504
"464",2009,7403,"mahoe","Hibiscus elatus",0.788232547085257,0.018743728559461,97.4385276942027,97.4385276942026,1,288,504
"465",2009,7410,"shoeblackplant","Hibiscus rosa-sinensis",0.338179924908343,0.00223176430564462,106.945467426984,106.945467426984,1,288,504
"466",2009,7418,"teta de burra cinarron","Hirtella rugosa",0.676359849816685,0.00638173925415735,106.945467426984,106.945467426984,1,288,504
"467",2009,7422,"white cogwood","Homalium racemosum",3.28807914321732,0.250612438717887,59.2996002100208,44.9980734166207,9,288,504
"468",2009,7442,"stinkingtoe","Hymenaea courbaril",3.01598494341881,0.482881600547312,81.824807990168,60.5034477392298,5,288,504
"469",2009,7459,"Puerto Rico holly","Ilex nitida",0.676359849816685,0.0151243531456908,75.4013679073819,90.0358917578119,2,288,504
"470",2009,7470,"sacky sac bean","Inga laurina",6.12766672653461,1.27492400028313,29.1081918876461,19.6677338683112,38,288,504
"471",2009,7471,"Inga nobilis","Inga nobilis",0.0271622021158041,0.036051995386644,107.072441351382,107.072441351382,1,288,504
"472",2009,7474,"river koko","Inga vera",13.1532681288826,1.76689806743571,23.5429347145827,19.1386639293601,48,288,738
"473",2009,7479,"palo de hierro","Ixora ferrea",0.0543244042316082,0.0231828433516433,106.945467426984,106.945467426984,1,288,504
"474",2009,7514,"leadwood","Krugiodendron ferreum",5.13832725173371,0.0782841640229431,61.3384111137093,56.0202587284515,8,288,956
"475",2009,7550,"henna","Lawsonia inermis",1.18234882062788,0.0142727474351859,72.1168774198822,78.7433438757256,2,288,504
"476",2009,7552,"Krug's roughleaf","Leandra krugiana",0.338179924908343,0.00223176430564462,106.945467426984,106.945467426984,1,288,504
"477",2009,7565,"white leadtree","Leucaena leucocephala",81.0881032943007,1.71189327881582,26.0991718032898,22.7677265285481,42,288,738
"478",2009,7570,"Puerto Rico cinnamon","Licaria parvifolia",2.5046824293401,0.091137251012979,67.3993803714841,58.7868500940956,4,288,504
"479",2009,7590,"geno geno","Lonchocarpus domingensis",0.0824569425574269,0.0306585993603299,71.7202896698319,105.918412417639,2,288,738
"480",2009,7591,"geno","Lonchocarpus glaucifolius",0.0271622021158041,0.00481315470953346,106.945467426984,106.945467426984,1,288,504
"481",2009,7635,"Puerto Rico magnolia","Magnolia portoricensis",0.113125383662065,0.0854576762910739,63.2968967479741,78.2972968630067,3,288,504
"482",2009,7636,"laurel magnolia","Magnolia splendens",0.0271622021158041,0.0717010427643642,106.945467426984,106.945467426984,1,288,504
"483",2009,7652,"mammee apple","Mammea americana",0.730684254048294,0.0662715539301582,106.945467426984,106.945467426984,1,288,504
"484",2009,7662,"bulletwood","Manilkara bidentata",0.788232547085257,0.0249343178084573,97.1803031603968,97.1803031603968,1,288,504
"485",2009,7682,"bastard hogberry","Margaritaria nobilis",0.12655510925861,0.03633033847096,97.1803031603968,97.1803031603968,1,288,504
"486",2009,7689,"negra lora","Matayba domingensis",0.473990935487363,0.0855010919613892,79.2497455154151,67.935790951737,3,288,504
"487",2009,7699,"ponce mayten","Maytenus ponceana",0.0271622021158041,0.00385319033533288,107.06677480644,107.06677480644,1,288,504
"488",2009,7717,"Spanish lime","Melicoccus bijugatus",1.85697209923703,0.161524941716636,68.3887701517387,47.4026480459266,8,288,738
"489",2009,7763,"aguacatillo","Meliosma herbertii",0.190135414810629,0.0575474939509193,106.945467426984,106.945467426984,1,288,504
"490",2009,7807,"camasey de costilla","Miconia impetiolaris",2.47913217162697,0.0307054369775969,57.2171745658289,58.4008412868017,4,288,504
"491",2009,7808,"smooth johnnyberry","Miconia laevigata",2.61171929340064,0.110938141837325,61.0035885691578,71.3082274101763,4,288,504
"492",2009,7813,"granadillo bobo","Miconia prasina",22.728766184765,0.368722045639901,34.8964832096745,37.3438176595316,19,288,504
"493",2009,7815,"ridge johnnyberry","Miconia pycnoneura",0.676359849816685,0.0072670672431734,106.945467426984,106.945467426984,1,288,504
"494",2009,7816,"camasey felpa","Miconia racemosa",1.04170197684083,0.0153801510713713,77.4812758571377,64.9166037021335,3,288,504
"495",2009,7818,"jau jau","Miconia serrulata",0.788232547085257,0.0276212055033342,97.1803031603968,97.1803031603968,1,288,504
"496",2009,7822,"rajador","Miconia tetrandra",2.33717618113078,0.131712198788329,61.9405990252545,70.5808077876937,5,288,504
"497",2009,7828,"caimitillo verde","Micropholis garciniifolia",1.44913500857789,0.243024332816096,95.2289271022034,71.5021820008376,4,288,504
"498",2009,7829,"Micropholis guyanensis","Micropholis guyanensis",3.006918825619,0.716217042115574,58.8094867473771,57.3105830075902,7,288,504
"499",2009,7886,"red rodwood","Myrcia citrifolia",3.21142837007794,0.0816594677384239,50.1333234811997,58.0867910649136,5,288,504
"500",2009,7887,"cieneguillo","Myrcia deflexa",1.35271969963337,0.0262278416746004,65.1718850585619,71.7644153998629,3,288,504
"501",2009,7888,"curame","Myrcia fallax",0.676359849816685,0.0206023200777276,75.4013679073819,77.0711285942751,2,288,504
"502",2009,7889,"guayabacon","Myrcia leptoclada",0.338179924908343,0.0018444333104501,106.945467426984,106.945467426984,1,288,504
"503",2009,7891,"punchberry","Myrcia splendens",16.2556248202109,0.387114964818612,28.5591171575789,29.5219519801211,22,288,504
"504",2009,7895,"guavaberry","Myrciaria floribunda",0.276473702208114,0.00687898310274801,92.949409310969,92.949409310969,1,288,234
"505",2009,7911,"leathery colicwood","Myrsine coriacea",5.27501132763882,0.120118793136573,72.2043392464992,64.3763098103866,5,288,504
"506",2009,7912,"Myrsine cubana","Myrsine cubana",0.883148879029214,0.0744135617110512,97.1803031603968,97.1803031603968,1,288,504
"507",2009,7932,"Nectandra coriacea","Nectandra coriacea",5.26605817724113,0.215837685971305,50.3812631582013,48.0299337206598,7,288,504
"508",2009,7933,"shinglewood","Nectandra hihua",0.338179924908343,0.00597596392585833,106.945467426984,106.945467426984,1,288,504
"509",2009,7939,"Nectandra turbacensis","Nectandra turbacensis",1.07047612335931,0.0171358107377061,76.5480893692737,72.5389271598757,2,288,504
"510",2009,7940,"saltwood","Neea buxifolia",0.338179924908343,0.00223176430564462,106.945467426984,106.945467426984,1,288,504
"511",2009,7946,"aquilon","Neolaugeria resinosa",7.27067072765379,0.418050713376052,43.4883899140947,39.5821451658107,12,288,504
"512",2009,7990,"laurel espada","Ocotea floribunda",1.23506128045682,0.093061642193744,69.3528213875793,65.0881133356925,4,288,504
"513",2009,7994,"loblolly sweetwood","Ocotea leucoxylon",17.12147847848,0.92987531293835,24.6102812831404,21.3226941326372,41,288,504
"514",2009,7996,"nemoca","Ocotea moschata",0.0588009794304565,0.0359864348269189,71.8175028398654,77.4811955134348,2,288,504
"515",2009,8001,"nemoca cimarrona","Ocotea spathulata",0.394116273542628,0.00214951015590149,97.1803031603968,97.1803031603968,1,288,504
"516",2009,8003,"Wright's laurel canelon","Ocotea wrightii",0.0271622021158041,0.0458886673691931,106.945467426984,106.945467426984,1,288,504
"517",2009,8020,"peronia","Ormosia krugii",0.836052713390513,0.157421384881278,67.9622937966398,83.710645384634,4,288,504
"518",2009,8030,"abey amarillo","Ouratea littoralis",5.34981878369394,0.0858668513359189,67.4736633547597,68.3750716096115,4,288,504
"519",2009,8032,"guanabanilla","Ouratea striata",0.0271622021158041,0.0109566304191165,106.945467426984,106.945467426984,1,288,504
"520",2009,8047,"red cappel","Palicourea crocea",0.338179924908343,0.0036150892884822,106.945467426984,106.945467426984,1,288,504
"521",2009,8099,"scratchthroat","Parathesis crenulata",0.0316387773146524,0.0142895189929714,97.1803031603968,97.1803031603968,1,288,504
"522",2009,8121,"Peltophorum pterocarpum","Peltophorum pterocarpum",0.162973212694825,0.044851668816816,106.945467426984,106.945467426984,1,288,504
"523",2009,8141,"bastard stopper","Petitia domingensis",2.57560398765796,0.15575116721403,75.6597984778594,38.1339762754006,9,288,504
"524",2009,8164,"Florida bitterbush","Picramnia pentandra",0.676359849816685,0.00894550155568299,75.4013679073819,76.7910192632528,2,288,504
"525",2009,8169,"fustic","Pictetia aculeata",9.71994549408654,0.205141762628844,45.1126266269465,56.7134264723147,8,288,504
"526",2009,8173,"Royen's tree cactus","Pilosocereus royenii",1.23183739165146,0.125769747038801,93.4909143670597,77.4189791795607,3,288,504
"527",2009,8177,"bayrumtree","Pimenta racemosa",1.88712355895387,0.112964326684483,45.1089243808237,47.1023811332775,7,288,504
"528",2009,8183,"Caribbean pine","Pinus caribaea",0.189832663887914,0.142679492565371,97.6027943981315,97.6027943981315,1,288,504
"529",2009,8190,"higuillo de hoja menuda","Piper aduncum",1.35271969963337,0.0223360873895507,84.4449635323187,78.2070681212986,2,288,504
"530",2009,8191,"higuillo de limon","Piper amalago",2.81731209653531,0.0249249082029022,51.9047597069223,54.2026400673381,4,288,504
"531",2009,8208,"stinkwood","Piscidia carthagenensis",0.218306632667958,0.0195156029361632,74.2842159045337,68.8247655218974,4,288,452
"532",2009,8211,"corcho bobo","Pisonia albida",2.08340395368166,0.131895665085203,78.7032302205564,78.8913554894883,3,288,504
"533",2009,8216,"water mampoo","Pisonia subcordata",1.23404006028656,0.154732022305432,74.3749612280079,91.2096833677163,3,288,504
"534",2009,8220,"monkeypod","Pithecellobium dulce",2.44104566347244,0.173530063653042,58.9158162349725,75.903607127453,4,288,504
"535",2009,8223,"catclaw blackbead","Pithecellobium unguis-cati",3.82512534803466,0.283699855408838,49.1548127625133,85.9520555423521,7,288,956
"536",2009,8266,"nosegaytree","Plumeria alba",0.0784572991021371,0.00159323708030504,121.8577075078,121.8577075078,1,288,218
"537",2009,8268,"Singapore graveyard flower","Plumeria obtusa",0.555477541834775,0.0947101020114642,73.7306807975265,62.584771655127,4,288,504
"538",2009,8273,"yucca plum pine","Podocarpus coriaceus",1.71806182665752,0.0319625781932268,105.258416256804,83.2276016228778,2,288,504
"539",2009,8275,"Poitea florida","Poitea florida",2.87825928428523,0.220428662177079,74.5579628193001,88.8201322552921,3,288,504
"540",2009,8302,"bullytree","Pouteria multiflora",0.83933306251151,0.258374630854284,71.0644550827873,77.3117624635428,3,288,504
"541",2009,8305,"mammee sapote","Pouteria sapota",0.0543244042316082,0.029972221016707,106.945467426984,106.945467426984,1,288,504
"542",2009,8311,"Prestoea acuminata","Prestoea acuminata",7.1699075276143,1.47902683630778,38.4563797782865,35.1294757894292,19,288,504
"543",2009,8344,"kiawe","Prosopis pallida",15.1932557959207,0.697061569115929,32.0328914574957,29.1293343368058,24,288,956
"544",2009,8347,"western cherry laurel","Prunus occidentalis",0.70352205193249,0.020606340235694,107.187944899273,107.187944899273,1,288,504
"545",2009,8352,"false breadnut","Pseudolmedia spuria",1.46136850809659,0.0883072077515729,105.0907791795,91.9783966996902,2,288,504
"546",2009,8356,"guava","Psidium guajava",10.4471180263323,0.204336949387919,41.5412077379544,47.428052040653,10,288,504
"547",2009,8361,"cachimbo-cumun","Psychotria berteriana",3.38179924908343,0.0659753795148001,39.3261537618968,44.841575846248,8,288,504
"548",2009,8362,"palo de cachimbo","Psychotria brachiata",0.676359849816685,0.00531196793409629,106.945467426984,106.945467426984,1,288,504
"549",2009,8422,"swizzlestick tree","Quararibea turbinata",3.04361932417508,0.0782593053623978,84.839570876879,84.2778164651925,3,288,504
"550",2009,8425,"white indigoberry","Randia aculeata",5.5807977718796,0.0586714020613292,34.7391216399884,34.8334776402855,19,288,956
"551",2009,8433,"palo amargo","Rauvolfia nitida",0.105439738155212,0.000888081363266836,61.8568148650582,62.970263362162,2,288,452
"552",2009,8476,"greenheart ebony","Rochefortia acanthophora",1.35271969963337,0.0410386411575147,106.945467426984,106.945467426984,1,288,504
"553",2009,8483,"cordobancillo","Rondeletia inermis",1.87524311770271,0.0127708752605422,96.7662320232675,94.546784873785,2,288,722
"554",2009,8484,"cordobancillo peludo","Rondeletia pilosa",0.0552947404416228,0.000591091928162477,92.949409310969,92.949409310969,1,288,234
"555",2009,8489,"Puerto Rico royal palm","Roystonea borinquena",1.07245285719019,0.782058787327094,24.8820591243397,23.618566920806,25,288,504
"556",2009,8505,"raintree","Samanea saman",0.127705742639074,0.0673555317908933,72.9819979605545,70.0677487777401,6,288,738
"557",2009,8536,"milktree","Sapium laurocerasus",0.135811010579021,0.0414651278300528,47.3791654648854,49.2720769064693,5,288,504
"558",2009,8546,"amansa guapo","Savia sessiliflora",1.00812829246642,0.0329803786649432,78.0248313495263,83.7024547764419,2,288,738
"559",2009,8554,"Florida boxwood","Schaefferia frutescens",0.965139733248886,0.0105239535763963,76.1736275802003,75.275946875311,5,288,956
"560",2009,8558,"matchwood","Schefflera morototonii",5.12735196277216,1.01405685822513,27.4805622648949,28.0996955138008,30,288,504
"561",2009,8572,"white beefwood","Schoepfia obovata",0.338179924908343,0.00414997494851273,106.945467426984,106.945467426984,1,288,504
"562",2009,8596,"Siamese cassia","Senna siamea",1.50793598800835,0.301128898851482,74.2081467496842,74.0516606122381,3,288,504
"563",2009,8597,"casia amarilla","Senna spectabilis",0.0316387773146524,0.0102309573855002,97.4937102423495,97.4937102423495,1,288,504
"564",2009,8611,"espejuelo","Sideroxylon cubense",0.480079455088889,0.0364181475249185,87.0066793658579,71.9037288758478,2,288,504
"565",2009,8613,"breakbill","Sideroxylon obovatum",0.0271622021158041,0.00416132704803924,107.06677480644,107.06677480644,1,288,504
"566",2009,8623,"motillo","Sloanea amygdalina",0.0271622021158041,0.0403318365549549,106.945467426984,106.945467426984,1,288,504
"567",2009,8624,"bullwood","Sloanea berteriana",2.89557481407737,0.249301207350167,73.5427247857838,58.4932298676459,6,288,504
"568",2009,8626,"Solanum bahamense","Solanum bahamense",0.0316387773146524,0.00466596538546005,97.1803031603968,97.1803031603968,1,288,504
"569",2009,8634,"tabacon aspero","Solanum rugosum",1.35271969963337,0.0201043230839061,106.945467426984,106.945467426984,1,288,504
"570",2009,8644,"African tuliptree","Spathodea campanulata",83.2630441898428,14.0101323413062,21.2250904422805,19.5369443606045,79,288,504
"571",2009,8650,"yellow mombin","Spondias mombin",1.85668100771707,0.556787570848823,39.9518364371166,31.999399824834,15,288,504
"572",2009,8652,"purple mombin","Spondias purpurea",0.00353157239593696,0.000625796253083331,105.676398543999,105.676398543999,1,288,234
"573",2009,8664,"Panama tree","Sterculia apetala",0.0271622021158041,0.00855671948361504,107.308978170545,107.308978170545,1,288,504
"574",2009,8679,"Honduras mahogany","Swietenia macrophylla",0.588728263552105,0.225414906560546,73.956630623168,70.9129451817038,3,288,504
"575",2009,8684,"Martinique sweetleaf","Symplocos martinicensis",0.0814866063474123,0.0358120042930938,107.187944899273,107.187944899273,1,288,504
"576",2009,8701,"Syzygium jambos","Syzygium jambos",23.1711287313088,1.70572439690957,27.7154461301391,25.8765346032536,42,288,504
"577",2009,8712,"roble cimarron","Tabebuia haemantha",12.3422863426032,0.204018241744739,51.0037332395786,61.3399261588898,7,288,504
"578",2009,8713,"white cedar","Tabebuia heterophylla",40.6210952527908,2.37348506637508,23.3800070328877,23.2178734297064,48,288,504
"579",2009,8715,"roble de sierra","Tabebuia rigida",0.0271622021158041,0.0616510453653261,106.945467426984,106.945467426984,1,288,504
"580",2009,8717,"roble colorado","Tabebuia schumanniana",0.338179924908343,0.00597596392585833,106.945467426984,106.945467426984,1,288,504
"581",2009,8720,"milkwood","Tabernaemontana citrifolia",0.0271622021158041,0.191992874840116,106.945467426984,106.945467426984,1,288,504
"582",2009,8750,"tropical almond","Terminalia catappa",0.400343137322262,0.284631893777127,46.2922411525194,67.2910800475112,7,288,738
"583",2009,8768,"masa","Tetragastris balsamifera",4.31754762053946,0.335211146062402,66.2833466526474,64.5679733020074,7,288,504
"584",2009,8781,"krekre","Tetrazygia elaeagnoides",9.30722327431924,0.219235031360785,54.4740933186413,49.5929462257298,9,288,738
"585",2009,8786,"maga","Thespesia grandiflora",2.3639791252374,0.20579273752105,57.4565922951081,43.489169475407,10,288,504
"586",2009,8787,"Portia tree","Thespesia populnea",0.00706314479187391,0.00134712803756996,105.693441692886,105.693441692886,1,288,234
"587",2009,8793,"ceboruquillo","Thouinia striata",8.47837997570337,0.474553619919967,39.868925533248,44.927039800094,16,288,504
"588",2009,8794,"Puerto Rico ceboruquillo","Thouinia striata",6.08723864835017,0.0615118509035109,60.8032244801884,62.4974718871391,4,288,504
"589",2009,8829,"Jamaican nettletree","Trema micrantha",3.54221062867562,0.127042244397311,67.1584701053722,52.9941353401439,8,288,504
"590",2009,8833,"broomstick","Trichilia hirta",3.76452435783322,0.0830340274860794,48.4369284341895,39.3209344644174,10,288,738
"591",2009,8834,"gaita","Trichilia pallida",7.49428275221515,0.158441418048389,43.3426214970172,44.3643928568492,9,288,504
"592",2009,8844,"ant tree","Triplaris cumingiana",0.0271622021158041,0.0109566304191165,107.312466261023,107.312466261023,1,288,504
"593",2009,8850,"muttonwood","Turpinia occidentalis",0.398177130416651,0.156923127493399,49.0990527978623,50.5019011815245,6,288,504
"594",2009,8853,"scratchbush","Urera baccifera",1.35271969963337,0.0135381404987037,65.1718850585619,65.5886998637849,3,288,504
"595",2009,8873,"higuerillo","Vitex divaricata",0.419666531255755,0.115034035661659,88.5287484867925,104.491037600847,2,288,504
"596",2009,8910,"spiny logwood","Xylosma pachyphylla",0.338179924908343,0.0165998997940509,106.945467426984,106.945467426984,1,288,504
"597",2009,8924,"prickly yellow","Zanthoxylum caribaeum",0.338179924908343,0.00414997494851273,107.196735062132,107.196735062132,1,288,504
"598",2009,8928,"West Indian satinwood","Zanthoxylum flavum",0.676359849816685,0.00407619761609472,107.06677480644,107.06677480644,1,288,504
"599",2009,8931,"white pricklyash","Zanthoxylum martinicense",4.75040997524841,0.881857651863124,28.3653820313487,24.3638267256598,35,288,738
"600",2009,8932,"yellow prickle","Zanthoxylum monophyllum",3.50597939343427,0.124581925086646,44.4001948475828,40.1197250249856,10,288,956
"601",2009,8939,"Indian jujube","Ziziphus mauritiana",0.0758739514911382,0.00742638296366488,62.4481282181618,40.7724499730302,6,288,234
"602",2013,852,"sea torchwood","Amyris elemifera",17.5610360296756,0.816865162543873,85.4530101467697,80.8733230872675,2,26,190
"603",2013,854,"gumbo limbo","Bursera simaruba",47.2589134512543,13.4579473949976,21.8511870444966,15.4952150293406,23,26,190
"604",2013,877,"wild banyantree, shortleaf fig","Ficus citrifolia",3.35191229162656,0.396825831491386,87.1082112445646,63.3588536268963,3,26,190
"605",2013,886,"Florida poisontree","Metopium toxiferum",32.6117476968392,3.9780024035679,47.6092158793426,38.6281341291898,10,26,190
"606",2013,6146,"placa chiquitu","Antirhea acutata",115.527853700817,1.41328943429098,46.9958579584427,50.8477094205692,9,26,190
"607",2013,6255,"bodywood","Bourreria succulenta",51.6497755429309,3.06214190446609,38.7668500000258,33.0687469899272,11,26,190
"608",2013,6380,"wild cinnamon","Canella winterana",9.36016295122047,0.264184286815534,98.5465075913123,83.8541656543775,2,26,190
"609",2013,6425,"marbletree","Cassine xylocarpa",8.66458902756126,0.0683646471781416,101.120078145816,101.120078145816,1,26,190
"610",2013,6543,"camito de perro","Chrysophyllum pauciflorum",0.231857974553069,0.0455239221556478,101.120078145816,101.120078145816,1,26,190
"611",2013,6661,"puckhout","Coccoloba microstachya",560.541948423515,7.81264414343134,17.1393258167298,18.0197258912188,22,26,190
"612",2013,6705,"poison ash","Comocladia dodonaea",25.9937670826838,0.282437355738267,60.4981218458932,59.4521730211433,4,26,190
"613",2013,6767,"maidenberry","Crossopetalum rhacoma",14.4409817126021,0.195642607823161,58.467269822103,64.5225955020454,3,26,190
"614",2013,7089,"rockmyrtle","Eugenia procera",2.88819634252042,0.0266212566200598,101.120078145816,101.120078145816,1,26,190
"615",2013,7113,"manchineel berry","Euphorbia petiolaris",63.5403195354492,0.532110087944153,36.7088056340971,36.0912542074449,10,26,190
"616",2013,7135,"Caribbean princewood","Exostema caribaeum",17.5610360296756,0.538915439526357,60.1583941873691,73.7228382983662,4,26,190
"617",2013,7299,"hammock velvetseed","Guettarda elliptica",20.2173743976429,0.366081659082952,60.9394503066373,62.2202131905823,3,26,190
"618",2013,7315,"West Indian false box","Gyminda latifolia",11.5527853700817,0.103492104138339,101.120078145816,101.120078145816,1,26,190
"619",2013,7445,"inkwood","Hypelate trifoliata",0.463715949106138,0.0794139530937411,70.0529782648408,70.2458722771047,2,26,190
"620",2013,7514,"leadwood","Krugiodendron ferreum",3.35191229162656,0.0987776355591608,87.6904709541017,83.1429072022573,2,26,190
"621",2013,7893,"twinberry","Myrcianthes fragrans",103.975068330735,1.39092127784099,35.3170540434759,35.3381983023321,10,26,190
"622",2013,8216,"water mampoo","Pisonia subcordata",15.1365556362613,0.364001440533175,101.120078145816,101.120078145816,1,26,190
"623",2013,8268,"Singapore graveyard flower","Plumeria obtusa",63.5403195354492,0.691365060978949,61.5318883541355,71.0898668947743,7,26,190
"624",2013,8447,"sloe","Reynosia uncinata",176.179976893746,2.77191865528516,17.3917497477786,20.7010413096019,21,26,190
"625",2013,8713,"white cedar","Tabebuia heterophylla",156.890034394315,3.59305358384492,24.467666765907,23.8799008648877,14,26,190
"626",2014,303,"sweet acacia","Acacia farnesiana",6.53092991971771,0.298274753756615,52.0041880715856,66.5065228746501,12,294,970
"627",2014,514,"swampmahogany","Eucalyptus robusta",1.25372410851925,1.64948967641357,54.6154914032498,50.3849216993824,5,294,515
"628",2014,852,"sea torchwood","Amyris elemifera",10.6173497033184,0.202430480574921,55.2680188239825,55.5545392210804,8,294,753
"629",2014,854,"gumbo limbo","Bursera simaruba",9.86501932595323,1.75711393833178,31.8684170193335,21.1561668413244,47,294,970
"630",2014,859,"Florida fiddlewood","Citharexylum fruticosum",11.2408282253306,0.797839042122604,32.6750438218841,28.2827967305056,36,294,970
"631",2014,863,"tietongue, pigeon-plum","Coccoloba diversifolia",9.07409839544595,0.416915636924065,35.1321705107948,43.5733287850823,13,294,515
"632",2014,873,"red stopper","Eugenia rhombea",7.3776925091827,0.157407325267665,47.4747872981753,56.917644012275,8,294,753
"633",2014,874,"butterbough, inkwood","Exothea paniculata",2.03589418231545,0.0472835405895672,78.8777063738497,86.2772093569101,2,294,515
"634",2014,877,"wild banyantree, shortleaf fig","Ficus citrifolia",1.41245500825733,0.437794837473102,80.6025715399982,68.3306723369396,12,294,732
"635",2014,883,"manchineel","Hippomane mancinella",0.339315697052575,0.00266490404888363,105.78714224672,105.78714224672,1,294,515
"636",2014,885,"mango","Mangifera indica",4.20460791165967,3.9834237725172,37.1726850768845,30.0481482401857,27,294,515
"637",2014,890,"false mastic","Sideroxylon foetidissimum",0.054509743848663,0.107936337659648,74.6724391858234,101.607953687197,2,294,515
"638",2014,891,"white bully, willow bustic","Sideroxylon salicifolium",1.37761464107983,0.163162984669869,63.4133601553625,43.484897253587,9,294,515
"639",2014,897,"tamarind","Tamarindus indica",0.0817646157729944,0.0472477895184253,78.7159536494923,74.9127780905959,2,294,515
"640",2014,908,"coconut palm","Cocos nucifera",0.276219689493893,0.161547723921653,46.1698060647599,46.4273665929328,6,294,753
