"","sp","total_hab_raw","fcover_51_raw","fcover_77_raw","fcover_91_raw","fcover_00_raw","tot_change_raw","total_hab","fcover_51","fcover_77","fcover_91","fcover_00","tot_change","tpa2004","tpa2009","tpa2014","tpa2019","tpa_gs_2004","tpa_gs_2009","tpa_gs_2014","tpa_gs_2019","tpa_diam2_2004","tpa_diam2_2009","tpa_diam2_2014","tpa_diam2_2019","tpa_seedlings_2004","tpa_seedlings_2009","tpa_seedlings_2014","tpa_seedlings_2019","nPlots2004","nPlots2009","nPlots2014","nPlots2019","species","seedmass","ss.guanica","ss.swenson","ss","WD","THK","LA.wp","SLA.wp","MAXHT","ss.log","thk.log","la.log","sla.log","wd.z","ss.log.z","thk.log.z","la.log.z","sla.log.z","maxht.z","ss.log.z_pi","wd.z_pi","thk.log.z_pi","la.log.z_pi","sla.log.z_pi","maxht.z_pi","pca1","pca2","pca1_pi","pca2_pi"
"Coccoloba_sintenisii","COCSIN",13532.5113136768,2372.70798623562,4411.22317838669,5665.19620168209,5762.32743358612,3389.6194473505,559,335,415,433,441,106,0.354629102093461,0.0282342332482215,1.78822607208988,1.92980787224237,NA,NA,NA,NA,0.354629102093461,0.0282342332482215,0.0282729605871451,0.385961574448474,0.354629102093461,17.6345004779545,55.6841031859917,13.0326630364742,1,1,2,1,"Coccoloba_sintenisii",NA,NA,NA,NA,0.702789775,389.437037,146.9088072,53.35981401,7,NA,2.59043725226832,2.16704783257519,1.72721430714216,0.0341955544209409,NA,1.31672670867424,0.815878543393416,-1.67998498361567,-0.749064011241318,-0.444473351124313,0.0341955544209409,1.31672670867424,0.815878543393416,-1.67998498361567,-0.749064011241318,NA,NA,-2.0550663190778,0.64847425996084
"Coccoloba_swartzii","COCSWA",16274.128225781,2905.29234882444,5831.37775452435,8480.33552909642,8267.6338153109,5362.34146648645,12038,2310,5011,8123,7664,5354,0.354629102093461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Coccoloba_swartzii",NA,NA,NA,NA,0.679182085,388.3671498,82.43277682,77.3510137,18,NA,2.58924248780665,1.91609992967861,1.88846600958589,-0.0912307407179661,NA,1.30896308629732,0.416846119750492,-0.943945342829797,0.597171147482988,-0.167471634553841,-0.0912307407179661,1.30896308629732,0.416846119750492,-0.943945342829797,0.597171147482988,NA,NA,-1.2896473104626,0.559528014774737
"Coccoloba_uvifera","COCUVI",24412.3349382691,3882.69028693065,7711.07481147721,10251.6936563812,10389.9244821258,6507.23419519514,37211,5928,11765,15598,15815,9887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coccoloba_uvifera",632,NA,NA,632,0.73846227,461.8555556,221.1803612,66.32024873,7,2.80071707828239,2.66450617206175,2.34474656295314,1.82164614633992,0.223721462555587,0.948912383509133,1.79802920936578,1.09843741016429,-1.24894719642626,-0.749064011241318,0.948912383509133,0.223721462555587,1.79802920936578,1.09843741016429,-1.24894719642626,-0.749064011241318,0.84960451540231,-1.90186682707337,-1.76628279136381,0.505113521631546
"Coccoloba_venosa","COCVEN",15383.2812792056,2354.49801447097,4728.99509252724,5276.71520601993,5603.60391241126,3249.10589794029,20754,3378,6362,6146,6751,3373,NA,0.703054254512936,0.703981244601093,0.416963713111572,NA,NA,NA,NA,NA,0.703054254512936,0.703981244601093,0.416963713111572,NA,8.78817821892529,6.82699093785734,NA,NA,1,1,1,"Coccoloba_venosa",14.2288557,NA,NA,14.2288557,NA,NA,NA,NA,NA,1.15316997505559,NA,NA,NA,NA,-0.573368480753944,NA,NA,NA,NA,-0.573368480753944,-0.118427878263755,2.21309524271562,0.721139066383306,-2.00805140652558,-0.469999531022059,NA,NA,-2.83057450421398,0.986434965592306
"Coffea_arabica","COFARA",25863.7726786584,4202.9820901677,8466.26791410148,11951.6059085801,11879.5907076523,7676.60861748457,23398,3408,7903,13546,12965,9557,11.4486258744615,12.8294086734094,5.2798593345082,2.70173102113932,NA,NA,NA,NA,1.13750119824926,1.11272541249493,0.351990622300547,0.385961574448474,3.61990492709522,4.56718972236039,0.703981249296475,7.33326995570931,13,13,7,4,"Coffea_arabica",188.3,NA,NA,188.3,0.666733771,221.0888889,64.53527408,174.0544276,7,2.27485032001666,2.34456691711209,1.80979715883476,2.24068507535251,-0.157367914907639,0.463028306694505,-0.280947558570306,0.24781401467942,0.663772223657699,-0.749064011241318,0.463028306694505,-0.157367914907639,-0.280947558570306,0.24781401467942,0.663772223657699,-0.749064011241318,-0.340424865674022,0.623812631833699,0.572217961619688,-0.0572055791180311
"Cojoba_arborea","COJARB",19067.0596484728,3430.58250472695,6106.30877398513,6935.09840881638,7270.10649514571,3839.52399041876,17914,3656,5718,4790,5445,1789,0.600134966498647,0.379761360504689,0.380263582887692,0.416963713111572,NA,NA,NA,NA,0.600134966498647,0.0282342332482215,0.0282729605871451,0.0310021386630984,6.69121980035065,0.351527127256468,22.0321723057356,7.17460587988645,1,2,2,2,"Cojoba_arborea",850,NA,NA,850,0.570324627,143.5555556,163.7024129,76.44635155,4.5,2.92941892571429,2.1570200043542,2.21405508076461,1.88335676326681,-0.669584135530385,1.06782877695074,-1.4996341326299,0.890624799318659,-0.967266695524924,-1.05502654731502,1.06782877695074,-0.669584135530385,-1.4996341326299,0.890624799318659,-0.967266695524924,-1.05502654731502,-0.55655097200279,0.291104951609042,0.667358041315174,0.22918379337209
"Colubrina_arborescens","COLARB",19873.9327788986,3443.31377544068,6402.19730350934,7822.5574260205,8156.22162391618,4712.9078484755,12921,2864,4604,3864,4460,1596,1.77314551046731,1.63868463192797,0.773565782660989,0.82874753127616,NA,NA,NA,NA,0.709258204186922,NA,NA,NA,0.354629102093461,NA,NA,17.266431266373,1,2,1,1,"Colubrina_arborescens",15.075,1.4,NA,1.4,0.870159995,247.4444444,59.44033843,85.89715348,13,0.146128035678238,2.39347770751671,1.77408127346219,1.93397877211516,0.923423878377407,-1.50384304553093,0.0368765139043182,0.191022162114549,-0.736200575639498,-0.0147539246644238,-1.50384304553093,0.923423878377407,0.0368765139043182,0.191022162114549,-0.736200575639498,-0.0147539246644238,1.14631060839787,0.0742118957256235,-0.912521659168561,-0.464388023533446
"Colubrina_elliptica","COLELL",4356.25555905331,576.096211029216,1070.07570817135,865.978731828953,1073.70888394568,497.612672916465,3888,562,886,551,725,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colubrina_elliptica",NA,NA,NA,NA,0.961254783,451.2666667,13.11389646,59.30892292,4,NA,2.65443325507366,1.11773175039743,1.77312003709778,1.40740523213562,NA,1.73257503305067,-0.852639641480365,-1.47044650138888,-1.11621905452976,-1.45773594217601,1.40740523213562,1.73257503305067,-0.852639641480365,-1.47044650138888,-1.11621905452976,NA,NA,-3.03853374362344,-1.01976369792561
"Colubrina_verrucosa","COLVER",14413.6187154513,2376.82969231531,4960.97870135703,7689.88987729256,7736.30764401867,5359.47795170336,5030,750,1663,1651,1965,1215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colubrina_verrucosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.152249612808,1.12318996580576,0.912118036468818,-0.361348424586561,-1.04173507251774,-0.402142783574476,NA,NA,-1.84484318831005,-0.770962024408862
"Comocladia_dodonaea","COMDOD",10741.8683592044,1555.97740817815,3147.81871177349,3754.79853094369,4021.90954103693,2465.93213285878,7766,1142,2233,2555,2780,1638,0.709258204186922,0.703054254512936,0.703981244601093,0.771923148896948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,"Comocladia_dodonaea",NA,NA,NA,NA,0.837742465,206.2888889,37.86846615,70.45138402,6.5,NA,2.31447583670136,1.57827771451925,1.84788952926006,0.751191411522142,NA,-0.476480479673833,-0.120325204335105,-1.12915825872939,-0.810256518456059,-0.110433342466647,0.751191411522142,-0.476480479673833,-0.120325204335105,-1.12915825872939,-0.810256518456059,NA,NA,-0.717767367589414,-0.924299572178451
"Comocladia_glabra","COMGLA",24755.8009038568,4192.23645874858,8287.19112277031,10772.9414318427,10788.8186029494,6596.5821442008,15209,3243,5970,5954,5934,2691,0.354629102093461,0.351527127256468,1.05597186690164,1.5438462977939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,"Comocladia_glabra",NA,NA,232,232,0.761581055,126.5111111,17.27466667,215.248,8,2.3654879848909,2.10212866999806,1.23740967603024,2.33293912485044,0.346550233632424,0.546774612065263,-1.85631999446755,-0.662339694078546,1.08486940542039,-0.626678996811836,0.546774612065263,0.346550233632424,-1.85631999446755,-0.662339694078546,1.08486940542039,-0.626678996811836,-0.330412055852981,1.95979422470118,1.69911351552173,-1.33587081321334
"Conocarpus_erectus","CONERE",18010.115175847,2598.04087791173,5139.20073684258,6549.18952972721,6838.4458371941,4240.40495928237,27098,3839,7713,8957,9770,5931,0.794729857025236,0.787756954257601,0.436809504061982,0.478967990437769,NA,NA,NA,NA,0.0854716528383138,0.0847026997446644,0.0848188817614354,0.478967990437769,11.7027604447735,1.40610851371507,0.703981244601093,11.9648088696851,1,1,1,1,"Conocarpus_erectus",3.194,NA,NA,3.194,NA,NA,NA,NA,NA,0.504334911802464,NA,NA,NA,NA,-1.17287134104771,NA,NA,NA,NA,-1.17287134104771,-0.684227314600774,1.63171946812676,-0.738141739950302,-1.52529972050775,1.04524837735694,NA,NA,-2.15817217526966,0.728326754552496
"Cordia_alliodora","CORALL",27075.6195043921,4331.92212694883,8589.88614958525,11768.1882733703,11836.4572927356,7504.53516578674,42833,6853,13589,18617,18725,11872,2.53141735501346,4.72480747263899,3.96169403770595,2.65730170433875,0.0854716528383138,0.404585776617211,0.344829745294389,0.562564226001614,1.3939161567642,1.50291929660525,2.55373154850377,1.8853785554418,11.3481313142965,2.1091627776064,2.95509405968366,3.0876926110334,11,20,26,24,"Cordia_alliodora",33,NA,NA,33,0.575902847,215.3777778,44.30237826,139.9719926,5,1.51851393987789,2.33320089173493,1.64642704083866,2.14604114513465,-0.639947374455085,-0.235802334430282,-0.354804399634051,-0.0119609162219863,0.231766338793149,-0.993834040100283,-0.235802334430282,-0.639947374455085,-0.354804399634051,-0.0119609162219863,0.231766338793149,-0.993834040100283,-0.0516873701773894,0.871937813629646,0.145410707417084,0.291459992290525
"Cordia_borinquensis","CORBOR",18554.5704939235,3102.3312519379,6567.81445568427,9888.87892432511,9550.89432456717,6448.56307262927,13893,2611,5672,9482,8821,6210,3.41958632640999,1.81410410277878,1.11251778807593,1.21988900067162,0.142452754730523,NA,NA,NA,1.29181171384922,0.759522721009379,0.0565459211742903,0.0620042773261967,6.02869477343346,4.21832554583441,0.351990622300547,10.0350010025913,8,6,4,4,"Cordia_borinquensis",61.56,NA,319,319,0.67017749,306.8888889,132.9286248,165.0167243,11,2.50379068305718,2.48698116481901,2.12361851182371,2.21752796180862,-0.139071634514704,0.674561884721771,0.644465337238216,0.746821552214775,0.558070682054245,-0.259523953523389,0.674561884721771,-0.139071634514704,0.644465337238216,0.746821552214775,0.558070682054245,-0.259523953523389,-0.459985305510677,-0.428872740420709,0.143315696237832,0.404960213496004
"Cordia_collococca","CORCOL",17612.3768781863,1874.67520957916,4646.28544458135,7381.68406850219,7548.16693446379,5673.49172488463,22735,1886,5355,9010,9196,7310,NA,0.351527127256468,0.351990622300547,0.385961574448474,NA,NA,NA,NA,NA,NA,0.351990622300547,NA,NA,0.409671157981994,NA,NA,NA,1,1,1,"Cordia_collococca",97.5,NA,NA,97.5,NA,NA,NA,NA,NA,1.98900461569854,NA,NA,NA,NA,0.198916012142773,NA,NA,NA,NA,0.198916012142773,-0.655387258436298,0.404800519385323,0.821004594829804,0.106087492655899,0.0569386988025371,NA,NA,0.0737380046726646,0.895087453951699
"Corchorus_hirsutus","CORHIR",17385.5388584531,2236.99401143292,4563.80933714035,5794.1873707581,6145.59628188011,3908.60227044718,24479,2681,5921,7939,8578,5897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corchorus_hirsutus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21520925137836,-1.17441444190506,-2.39559881154495,0.423085817030954,1.54026798436599,0.710468953463495,NA,NA,2.89234668835432,0.50641590405786
"Cordia_laevigata","CORLAE",27317.3544141948,4145.21670187265,8254.24965333194,11111.1292364076,11252.7807235122,7107.56402163953,31943,4371,9080,11436,12080,7709,2.30349294744462,NA,NA,0.155010693315492,NA,NA,NA,0.124008554652394,0.737748755133027,NA,NA,0.155010693315492,8.52453885253313,NA,NA,31.2628877156737,3,NA,NA,3,"Cordia_laevigata",47.6608,NA,NA,47.6608,0.480277102,188.3333333,48.5093526,135.3438543,4.5,1.67816132782726,2.27492719302291,1.68582547862269,2.13143854009031,-1.14800144138192,-0.088293250636,-0.733468986519665,0.0506865653279366,0.165112182536259,-1.05502654731502,-0.088293250636,-1.14800144138192,-0.733468986519665,0.0506865653279366,0.165112182536259,-1.05502654731502,-0.434519331008008,1.00954887271097,0.45493417661417,0.5993402034944
"Cornutia_obovata","COROBO",24273.3607904874,3861.82402814552,7668.59884076193,10189.6963040195,10327.9495543279,6466.12552618235,37211,5928,11765,15598,15815,9887,NA,NA,NA,0.0310021386630984,NA,NA,NA,0.0310021386630984,NA,NA,NA,0.0310021386630984,NA,NA,NA,NA,NA,NA,NA,1,"Cornutia_obovata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.529102542801926,-0.286299653534633,1.25435892226569,0.238825288314075,-0.257790759395136,0.718862114007141,NA,NA,-0.901639293448736,0.687786282721244
"Cordia_rickseckeri","CORRIC",19017.5660617153,2553.06073817172,5185.2531288043,6664.31710002331,7043.96754403614,4490.90680586442,17799,1999,3938,4949,5519,3520,0.709258204186922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Cordia_rickseckeri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.165225263443,-0.257459191953223,0.191676633185677,-0.00276767822106462,-0.0056318576640492,-0.278615714104529,NA,NA,-0.23042798766756,0.152348260494824
"Cordia_sulcata","CORSUL",22261.9964008443,3375.93796863407,7037.98983977549,9959.65647253022,9812.20947881043,6436.27151017636,21285,2801,6524,9491,9061,6260,2.849816529091,6.5624338644174,6.76174310384543,6.54208552765846,0.284905509461046,0.141171166241107,0.169637763522871,0.188275697011512,2.14055832490408,4.0435999428966,5.63618669888389,4.16949169858841,2.56945798151167,0.703054259202135,1.40796248920219,113.766061633886,23,33,33,27,"Cordia_sulcata",81.4948,NA,62.4,62.4,0.559581852,392.1111111,521.5051323,100.6058064,25,1.79518458968242,2.59340914890834,2.71725858681548,2.00262304647249,-0.726659879398628,0.0198325030051976,1.33603819976423,1.69076902163496,-0.422871126869126,1.45386624848936,0.0198325030051976,-0.726659879398628,1.33603819976423,1.69076902163496,-0.422871126869126,1.45386624848936,-0.994937698462196,-2.25240269706337,-0.404558509670627,1.73667710233198
"Crescentia_cujete","CRECUJ",21465.4555234332,3019.69875865616,6040.52299358696,7806.40309120156,8141.19280068018,5121.49404202402,11757,1324,2287,2985,3299,1975,0.0343783944872623,0.0328874888192764,NA,0.03326500369602,NA,NA,NA,NA,0.0343783944872623,0.0328874888192764,NA,0.03326500369602,2.1277746267525,63.5669342447038,NA,3.28657795049766,1,1,NA,1,"Crescentia_cujete",26.5944,NA,NA,26.5944,NA,NA,NA,NA,NA,1.42479019658822,NA,NA,NA,NA,-0.322400077619254,NA,NA,NA,NA,-0.322400077619254,0.235022356928413,0.677512239813783,0.771768373637823,0.0705258371473989,0.40013599951528,NA,NA,-0.287212980847623,0.347111062608326
"Crescentia_linearifolia","CRELIN",7669.85509319267,921.561892574293,1705.20532580728,1685.34092796116,1915.06362841065,993.501735836352,7629,855,1570,1548,1811,956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crescentia_linearifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34863472713382,0.205855572954097,0.722679629283911,0.770750176169009,0.0266230161037801,0.38535951559072,NA,NA,-0.350928037081697,0.385287908423086
"NA.8","CREPOR",16193.1186418496,2089.4607447125,4421.45007737353,6712.95393283293,6629.80169323459,4540.34094852209,10487,1147,1723,1447,1677,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crescentia_portoricensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Critonia_portoricensis","CRIPOR",24238.7545570135,4044.32484397292,7900.10379298404,10477.5751671456,10608.9615887478,6564.63674477488,27628,5189,10585,14722,14734,9545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Critonia_portoricensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.634217743661129,-1.8476905171513,0.562831520420124,0.931701757571737,1.4267439818974,-0.663738159155923,NA,NA,0.865665352486297,1.83041410553384
"Croton_astroites","CROAST",6014.57687654826,626.103090847776,1784.92578386796,2462.81905365465,2626.55494266827,2000.45185182049,1991,143,482,370,536,393,1.63935808428047,2.39988291716644,0.738773513631041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,NA,"Croton_astroites",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.250400824767415,1.46978485048789,-0.0660486055879643,-1.02614867269283,-0.00157371495159814,-1.11250188262143,NA,NA,-0.686733536117231,-1.83778815225125
"Croton_betulinus","CROBET",17142.6013789418,2394.159919578,4679.74147669913,5755.46572840482,6159.98923830956,3765.82931873156,12616,1404,2576,3280,3696,2292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Croton_betulinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.271380967090211,1.2702851671864,0.165736558289819,-0.996275003326683,-0.0453089809157345,-1.05204917551721,NA,NA,-0.831809640598127,-1.59788756631678
"Croton_discolor","CRODIS",10342.0076071867,1392.90889057564,2780.07709838008,3633.09911729791,3883.37359345565,2490.46470288001,5124,712,1237,909,1136,424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Croton_discolor",NA,NA,NA,NA,0.81185092,434.8666667,3.054220095,71.48320358,3,NA,2.6383561195001,0.484900330231805,1.85420400754289,0.61363112651449,NA,1.62810522875094,-1.85890529435634,-1.1003355780593,-1.23860406895925,-0.838524629660078,0.61363112651449,1.62810522875094,-1.85890529435634,-1.1003355780593,-1.23860406895925,NA,NA,-2.74583929041892,-1.05391758314089
"Croton_flavens","CROFLA",12245.9487648598,1775.81673405732,3654.19606800156,4192.84079769324,4534.66979451818,2758.85306046086,10877,1418,3066,2518,3145,1727,1.49213030034272,0.819342315963987,NA,NA,NA,NA,NA,NA,0.428242994062336,NA,NA,NA,3.90092014195038,NA,NA,NA,3,1,NA,NA,"Croton_flavens",NA,NA,NA,NA,0.961319898,239.5185185,20.85813246,181.4611097,5,NA,2.37933909675455,1.3192754211267,2.25878356241646,1.4077511843744,NA,-0.0549966865569334,-0.532164919545211,0.746383468782132,-0.993834040100283,0.212970572742011,1.4077511843744,-0.0549966865569334,-0.532164919545211,0.746383468782132,-0.993834040100283,NA,NA,0.0058361543426606,-1.6088573202747
"Croton_glabellus","CROGLA",7821.06590808532,1439.494147558,2314.06833046419,1912.97194661479,2229.0774228177,789.583275259705,4817,740,1220,810,1051,311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Croton_glabellus",NA,NA,NA,NA,1.013311549,218.4444444,9.737378722,127.4110407,3.5,NA,2.33934100396843,0.988442061623453,2.10520706306472,1.68397982695167,NA,-0.314905729844476,-1.05822325970563,0.0453775897561567,-1.17741156174451,-0.227878794364796,1.68397982695167,-0.314905729844476,-1.05822325970563,0.0453775897561567,-1.17741156174451,NA,NA,-0.530977240365563,-2.09535937642988
"Croton_impressus","CROIMP",8686.88708115387,1173.45713848251,2536.27500206575,5184.16536650146,5140.70678543168,3967.24964694917,6212,746,1590,3282,3419,2673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Croton_impressus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.137525129841418,1.14304798860445,0.506032311699021,-0.974411328146896,0.130814307552646,-1.0754215009313,NA,NA,-0.911382378660248,-1.42388161830646
"Croton_poecilanthus","CROPOE",13223.7405091561,2346.7075162977,4867.30576132424,7393.43874233495,7170.14334012009,4823.43582382239,925,592,792,855,809,217,1.26332116290312,1.13928408151407,0.732254205188238,0.0310021386630984,0.0854716528383138,NA,NA,NA,0.554062958716193,0.436229827001132,0.732254205188238,0.0310021386630984,117.154979713317,0.703054259202135,0.703981249296475,1.18629691453503,3,3,2,1,"Croton_poecilanthus",NA,NA,67.8571,67.8571,0.582214219,576.4666667,121.483871,142.2883871,13,1.83159529531927,2.76077419994505,2.08451862196169,2.15316945648489,-0.606415419096325,0.0534748312498541,2.42358231161293,0.68464879190985,0.264303792017704,-0.0147539246644238,0.0534748312498541,-0.606415419096325,2.42358231161293,0.68464879190985,0.264303792017704,-0.0147539246644238,0.0615055114332343,-1.51124979419438,-1.2879137844981,1.32726934669575
"Crossopetalum_rhacoma","CRORHA",14730.1378088596,2050.10082832903,4076.58395657748,5212.6076617147,5568.5893431232,3518.48851479417,11125,1126,2352,3162,3598,2472,3.90092012302807,4.56985265433408,4.5758780899071,6.56134676562406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,"Crossopetalum_rhacoma",19.8744,NA,NA,19.8744,0.939303595,427.4333333,3.262155752,52.73491254,4,1.29829402635379,2.63086838751398,0.51350469263906,1.72209823007673,1.29077983656589,-0.439278495828535,1.57944967741476,-1.8134214790848,-1.70333751551705,-1.11621905452976,-0.439278495828535,1.29077983656589,1.57944967741476,-1.8134214790848,-1.70333751551705,-1.11621905452976,3.48637659173266,-0.389281679745943,-3.03172974687739,-1.65450763802141
"Cassipourea_guianensis","CSSGUI",18462.8986702356,3591.23432939686,7146.1152957119,10253.3016486242,10070.7681326699,6479.53380327299,18270,3741,7703,11730,11139,7398,NA,0.0328874888192764,0.703981244601093,0.771923148896948,NA,NA,NA,NA,NA,0.0328874888192764,0.351990622300547,0.771923148896948,NA,102.204295238439,0.351990622300547,NA,NA,1,1,1,"Cassipourea_guianensis",NA,NA,206.5,206.5,0.765860106,206.6041667,28.68842327,165.102972,10,2.31492005599242,2.31513907592789,1.45770667986135,2.2177548910192,0.369284584754471,0.500051462021901,-0.472170727362387,-0.31204528497871,0.559106509224486,-0.381908967952871,0.500051462021901,0.369284584754471,-0.472170727362387,-0.31204528497871,0.559106509224486,-0.381908967952871,0.0981092507646021,0.692872054806978,0.553877437075919,-0.802184388469964
"Cupania_americana","CUPAME",25378.3359496798,3801.64328029566,7931.79370510019,10453.8502215575,10531.2204770241,6729.57719672844,30856,4379,9700,12790,12914,8535,3.85371716401348,5.18008244771806,4.1588975322994,4.69598768565406,0.0569811018922092,0.056468466496443,NA,0.0620042773261967,0.588441353203456,2.3097213989408,2.75093504309721,3.15214138786017,13.4759059599713,0.409671157981994,0.738773513631041,10.5061991149478,15,19,20,24,"Cupania_americana",197.64,NA,NA,197.64,0.5025,NA,315.41,135.16,17,2.29587484521738,NA,2.49887545841575,2.13084818310286,-1.02993246625602,0.482454295991309,NA,1.34351786710358,0.162417475203592,0.474786133053506,0.482454295991309,-1.02993246625602,0.0903292809166431,1.34351786710358,0.162417475203592,0.474786133053506,NA,NA,0.638487588793542,1.34837743469359
"Cyathea_arborea","CYAARB",10804.4540770808,1585.81904961753,4039.47386901106,6010.95492135209,5570.54026446218,3984.72121484464,12695,1790,4986,6499,5988,4198,2.84187178284383,6.81547468848218,6.05731249040536,2.81210403568992,NA,NA,NA,NA,2.84187178284383,6.81547468848218,6.05731249040536,2.81210403568992,1.77314551992846,4.92137980972575,0.351990622300547,7.33326995570931,8,15,18,9,"Cyathea_arborea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00707381221300053,-1.00418984705881,-0.0823319741896481,0.482627052994819,0.181322713571965,0.0532906669372636,NA,NA,0.374097991406975,0.9130527893312
"NA.9","CYABOR",21069.5514786392,3880.99213252962,7886.6292854473,11290.4211881682,11191.3945661969,7310.40243366733,32128,5991,12191,17502,17327,11336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyathea_borinquena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cynophalla_flexuosa","CYNFLE",18595.7529574616,2658.12504857707,5182.67691690264,6335.41624431986,6723.14237913232,4065.01733055525,10480,1211,2011,1984,2315,1104,NA,1.75763563628234,0.703981244601093,0.771923148896948,NA,NA,NA,NA,NA,0.703054254512936,0.351990622300547,0.385961574448474,NA,0.703054259202135,0.703981244601093,NA,NA,2,1,1,"Cynophalla_flexuosa",67.0056,NA,NA,67.0056,NA,NA,NA,NA,NA,1.82611110042421,NA,NA,NA,NA,0.0484076104533767,NA,NA,NA,NA,0.0484076104533767,0.216311805531997,2.10424069930822,-0.198496787367465,-2.62116511919961,-1.08567283119605,NA,NA,-3.36577866592274,0.0677436214947705
"Cynophalla_hastata","CYNHAS",12249.1463597304,1480.82110117413,3224.50668269779,3980.19639744316,4360.25826799421,2879.43716682008,7390,851,1851,1389,1846,995,NA,2.46068989079528,2.46393435610383,1.92980787224237,NA,NA,NA,NA,NA,0.703054254512936,1.05597186690164,1.15788472334542,NA,22.6721683350637,2.70748024963245,NA,NA,1,1,1,"Cynophalla_hastata",NA,463.2,NA,463.2,0.828205188,483.7111111,43.91378768,39.17742011,6,2.66576855071938,2.68458606347693,1.64260089776437,1.59303583367809,0.70052040898765,0.824224257283607,1.92850906486647,-0.0180448688134074,-2.2924478222276,-0.8714490256708,0.824224257283607,0.70052040898765,1.92850906486647,-0.0180448688134074,-2.2924478222276,-0.8714490256708,2.29291332695509,-1.98971360384902,-2.83856034919078,-0.403552644337122
