"sp","year","metric","value"
"Pred_f51.noFIA_10",1951,"lsi",8.26755447941889
"Pred_f51.noFIA_10",1951,"mesh",762090.374646462
"Pred_f51.noFIA_10",1951,"np",566
"Pred_f51.noFIA_10",1951,"pd",0.065304214365984
"Pred_f51.noFIA_10",1951,"pladj",93.9565191635567
"Pred_f51.noFIA_10",1951,"split",1.13728351916539
"Pred_f51.noFIA_11",1951,"ai",94.8577395184787
"Pred_f51.noFIA_11",1951,"cohesion",99.6398683842525
"Pred_f51.noFIA_11",1951,"contag",75.894952038936
"Pred_f51.noFIA_11",1951,"division",0.0936715004196915
"Pred_f51.noFIA_11",1951,"enn_cv",87.7126855700521
"Pred_f51.noFIA_11",1951,"enn_mn",1384.49006933256
"Pred_f51.noFIA_11",1951,"enn_sd",1214.37342126227
"Pred_f51.noFIA_11",1951,"lsi",6.8910411622276
"Pred_f51.noFIA_11",1951,"mesh",785526.532617869
"Pred_f51.noFIA_11",1951,"np",408
"Pred_f51.noFIA_11",1951,"pd",0.0470744160094019
"Pred_f51.noFIA_11",1951,"pladj",95.3035957585451
"Pred_f51.noFIA_11",1951,"split",1.10335270320096
"Pred_f51.noFIA_12",1951,"ai",95.1222360496458
"Pred_f51.noFIA_12",1951,"cohesion",99.6092013532661
"Pred_f51.noFIA_12",1951,"contag",72.2101214791722
"Pred_f51.noFIA_12",1951,"division",0.128592492533252
"Pred_f51.noFIA_12",1951,"enn_cv",78.1103864994061
"Pred_f51.noFIA_12",1951,"enn_mn",1333.22019167554
"Pred_f51.noFIA_12",1951,"enn_sd",1041.38344460589
"Pred_f51.noFIA_12",1951,"lsi",6.64164648910412
"Pred_f51.noFIA_12",1951,"mesh",755260.060954179
"Pred_f51.noFIA_12",1951,"np",266
"Pred_f51.noFIA_12",1951,"pd",0.0306906731826003
"Pred_f51.noFIA_12",1951,"pladj",95.547657129317
"Pred_f51.noFIA_12",1951,"split",1.14756872236169
"Pred_f51.noFIA_13",1951,"ai",90.3472565359921
"Pred_f51.noFIA_13",1951,"cohesion",99.528835895233
"Pred_f51.noFIA_13",1951,"contag",58.4232408729907
"Pred_f51.noFIA_13",1951,"division",0.192974886851267
"Pred_f51.noFIA_13",1951,"enn_cv",49.8074776075748
"Pred_f51.noFIA_13",1951,"enn_mn",1339.19442250647
"Pred_f51.noFIA_13",1951,"enn_sd",667.018962111801
"Pred_f51.noFIA_13",1951,"lsi",11.5496368038741
"Pred_f51.noFIA_13",1951,"mesh",699459.014210438
"Pred_f51.noFIA_13",1951,"np",929
"Pred_f51.noFIA_13",1951,"pd",0.107186599197878
"Pred_f51.noFIA_13",1951,"pladj",90.7446241336414
"Pred_f51.noFIA_13",1951,"split",1.23911881267033
"Pred_f51.noFIA_14",1951,"ai",90.8024948465697
"Pred_f51.noFIA_14",1951,"cohesion",99.5299442489495
"Pred_f51.noFIA_14",1951,"contag",56.7306321298132
"Pred_f51.noFIA_14",1951,"division",0.215390603990226
"Pred_f51.noFIA_14",1951,"enn_cv",50.3344569870144
"Pred_f51.noFIA_14",1951,"enn_mn",1352.00560207894
"Pred_f51.noFIA_14",1951,"enn_sd",680.524678240451
"Pred_f51.noFIA_14",1951,"lsi",11.0944309927361
"Pred_f51.noFIA_14",1951,"mesh",680031.024724878
"Pred_f51.noFIA_14",1951,"np",713
"Pred_f51.noFIA_14",1951,"pd",0.0822648495458421
"Pred_f51.noFIA_14",1951,"pladj",91.1900953734968
"Pred_f51.noFIA_14",1951,"split",1.27451953173849
"Pred_f51.noFIA_15",1951,"ai",92.3345577821534
"Pred_f51.noFIA_15",1951,"cohesion",99.5267734777598
"Pred_f51.noFIA_15",1951,"contag",63.4590714461578
"Pred_f51.noFIA_15",1951,"division",0.172714495767537
"Pred_f51.noFIA_15",1951,"enn_cv",60.1330791422882
"Pred_f51.noFIA_15",1951,"enn_mn",1390.04229885362
"Pred_f51.noFIA_15",1951,"enn_sd",835.875235680927
"Pred_f51.noFIA_15",1951,"lsi",9.50847457627119
"Pred_f51.noFIA_15",1951,"mesh",717018.954965753
"Pred_f51.noFIA_15",1951,"np",633
"Pred_f51.noFIA_15",1951,"pd",0.0730345718969398
"Pred_f51.noFIA_15",1951,"pladj",92.7421361293762
"Pred_f51.noFIA_15",1951,"split",1.20877253969025
"Pred_f51.noFIA_16",1951,"ai",96.2277317076306
"Pred_f51.noFIA_16",1951,"cohesion",99.6597861262567
"Pred_f51.noFIA_16",1951,"contag",82.838945580026
"Pred_f51.noFIA_16",1951,"division",0.0607097735824553
"Pred_f51.noFIA_16",1951,"enn_cv",54.5617219714394
"Pred_f51.noFIA_16",1951,"enn_mn",1331.84345386906
"Pred_f51.noFIA_16",1951,"enn_sd",726.676722394854
"Pred_f51.noFIA_16",1951,"lsi",5.46731234866828
"Pred_f51.noFIA_16",1951,"mesh",814094.883942517
"Pred_f51.noFIA_16",1951,"np",361
"Pred_f51.noFIA_16",1951,"pd",0.0416516278906718
"Pred_f51.noFIA_16",1951,"pladj",96.6968781470292
"Pred_f51.noFIA_16",1951,"split",1.06463366899281
"Pred_f51.noFIA_17",1951,"ai",89.8184843495477
"Pred_f51.noFIA_17",1951,"cohesion",99.5319893587719
"Pred_f51.noFIA_17",1951,"contag",53.8762265369956
"Pred_f51.noFIA_17",1951,"division",0.230194437923109
"Pred_f51.noFIA_17",1951,"enn_cv",49.8009410530207
"Pred_f51.noFIA_17",1951,"enn_mn",1292.47418283155
"Pred_f51.noFIA_17",1951,"enn_sd",643.664305917449
"Pred_f51.noFIA_17",1951,"lsi",12.1077481840194
"Pred_f51.noFIA_17",1951,"mesh",667200.352022724
"Pred_f51.noFIA_17",1951,"np",745
"Pred_f51.noFIA_17",1951,"pd",0.085956960605403
"Pred_f51.noFIA_17",1951,"pladj",90.1984479592441
"Pred_f51.noFIA_17",1951,"split",1.29902932540791
"Pred_f51.noFIA_18",1951,"ai",97.9804572731418
"Pred_f51.noFIA_18",1951,"cohesion",99.7811094917936
"Pred_f51.noFIA_18",1951,"contag",88.3819867796391
"Pred_f51.noFIA_18",1951,"division",0.0424863759607506
"Pred_f51.noFIA_18",1951,"enn_cv",55.8320708586271
"Pred_f51.noFIA_18",1951,"enn_mn",1524.76009498563
"Pred_f51.noFIA_18",1951,"enn_sd",851.305136656448
"Pred_f51.noFIA_18",1951,"lsi",3.67312348668281
"Pred_f51.noFIA_18",1951,"mesh",829889.336343521
"Pred_f51.noFIA_18",1951,"np",127
"Pred_f51.noFIA_18",1951,"pd",0.0146530657676325
"Pred_f51.noFIA_18",1951,"pladj",98.4526982998638
"Pred_f51.noFIA_18",1951,"split",1.04437156286249
"Pred_f51.noFIA_19",1951,"ai",94.725159793053
"Pred_f51.noFIA_19",1951,"cohesion",99.5964902717296
"Pred_f51.noFIA_19",1951,"contag",70.9174225987373
"Pred_f51.noFIA_19",1951,"division",0.135225364838618
"Pred_f51.noFIA_19",1951,"enn_cv",73.7578358901924
"Pred_f51.noFIA_19",1951,"enn_mn",1476.07648944151
"Pred_f51.noFIA_19",1951,"enn_sd",1088.72207469598
"Pred_f51.noFIA_19",1951,"lsi",7.04963680387409
"Pred_f51.noFIA_19",1951,"mesh",749511.265472471
"Pred_f51.noFIA_19",1951,"np",320
"Pred_f51.noFIA_19",1951,"pd",0.0369211105956094
"Pred_f51.noFIA_19",1951,"pladj",95.1483916829572
"Pred_f51.noFIA_19",1951,"split",1.15637064194579
"Pred_f51.noFIA_20",1951,"ai",93.6125414462012
"Pred_f51.noFIA_20",1951,"cohesion",99.61636605426
"Pred_f51.noFIA_20",1951,"contag",70.7349762423718
"Pred_f51.noFIA_20",1951,"division",0.119480171984948
"Pred_f51.noFIA_20",1951,"enn_cv",53.5463324728002
"Pred_f51.noFIA_20",1951,"enn_mn",1357.98021278689
"Pred_f51.noFIA_20",1951,"enn_sd",727.148599653705
"Pred_f51.noFIA_20",1951,"lsi",8.17796610169492
"Pred_f51.noFIA_20",1951,"mesh",763157.826022504
"Pred_f51.noFIA_20",1951,"np",555
"Pred_f51.noFIA_20",1951,"pd",0.06403505118926
"Pred_f51.noFIA_20",1951,"pladj",94.0441916948048
"Pred_f51.noFIA_20",1951,"split",1.13569276713994
"Pred_f51.noFIA_21",1951,"ai",94.8373688811235
"Pred_f51.noFIA_21",1951,"cohesion",99.579827396738
"Pred_f51.noFIA_21",1951,"contag",79.5114758516027
"Pred_f51.noFIA_21",1951,"division",0.0737789259112915
"Pred_f51.noFIA_21",1951,"enn_cv",58.6103954141127
"Pred_f51.noFIA_21",1951,"enn_mn",1462.4325352128
"Pred_f51.noFIA_21",1951,"enn_sd",857.137491552856
"Pred_f51.noFIA_21",1951,"lsi",6.88983050847458
"Pred_f51.noFIA_21",1951,"mesh",802767.682030761
"Pred_f51.noFIA_21",1951,"np",610
"Pred_f51.noFIA_21",1951,"pd",0.0703808670728803
"Pred_f51.noFIA_21",1951,"pladj",95.3047805224809
"Pred_f51.noFIA_21",1951,"split",1.07965584888455
"Pred_f51.noFIA_22",1951,"ai",97.9496260458985
