"sp","total_hab_raw","fcover_51_raw","fcover_77_raw","fcover_91_raw","fcover_00_raw","tot_change_raw","total_hab","fcover_51","fcover_77","fcover_91","fcover_00","tot_change"
"GUAULM",21389.5187763236,2471.58372860029,5880.87088240311,8791.50395484641,8925.7111944668,6454.12746586651,16699,1367,4297,7553,7635,6268
"GUEELL",4087.40727990083,617.571373783148,1159.94079469672,993.664987374796,1185.91902391671,568.347650133557,6405,841,1704,1183,1511,670
"GUEKRU",12995.2231692662,2000.00818609819,3820.2427048292,4268.26812884584,4573.92903829552,2573.92085219733,4346,624,1011,646,843,219
"GUEOVA",23694.0992947891,4001.66408231109,7859.97477538884,10692.4630076587,10741.8067338392,6740.14265152812,13601,2897,5947,9104,8663,5766
"GUEPUN",11993.6982747223,2443.19684115797,4654.20896244235,6383.22313583642,6404.22969838604,3961.03285722807,7064,1862,3222,3798,3942,2080
"GUESCA",20213.7187470645,3356.94254879281,6472.85473819822,7948.50836358219,8240.4291677326,4883.48661893979,16373,3296,5545,5365,5854,2558
"GUEVAL",16841.3830833938,2704.82881475613,6004.33120086789,9102.90849639662,8922.86320572533,6218.0343909692,11848,1647,4595,6313,5982,4335
"GYMLAT",15573.7737718932,2818.8786160741,4734.11931402981,4697.75116716884,5154.75871391594,2335.88009784184,17593,3266,5252,4298,4993,1727
"GYMLUC",19326.2811536193,3095.08228508764,6070.5922947384,7678.5925342576,8012.38235597147,4917.30007088382,11118,2484,4070,3313,3852,1368
"HAESAL",2387.05656199485,762.520510567447,1242.21874286205,1635.10923111334,1517.15856592004,754.638055352596,3014,1202,1795,2111,1912,710
"HAMAXI",26506.5175748765,4328.01050378382,8482.43848717213,11391.8961319178,11482.0596798658,7154.04917608202,21641,3861,6618,6838,7314,3453
"HEDARB",2983.88416829055,721.796636183757,1388.38859215437,1758.63461230524,1600.72974842852,878.933112244765,3416,993,1816,2273,1972,979
"HELJAM",15882.2155642771,2286.76242682931,4272.70156817778,4939.7007251858,5340.99380656763,3054.23137973831,16495,2361,4023,3884,4417,2056
"HENFAS",18285.6832225025,2687.85571699589,6203.51888754219,10143.0678911954,9834.52637900412,7146.67066200823,24026,3139,7778,13705,13106,9967
"HENMAC",15341.7176970588,2139.22553175688,5085.71586881112,8777.47835069988,8382.87450233754,6243.64897058066,9500,2067,4074,6670,6100,4033
"HENSQU",4125.73185408209,1131.77366893669,1909.03496869173,2809.96284712129,2606.58748868684,1474.81381975015,4644,1592,2406,3333,3040,1448
"HIBELA",25865.594750084,3532.32133798674,7339.54166153073,10648.5419587009,10588.8236317188,7056.50229373202,29552,3401,7756,12217,12017,8616
"HIBTIL",17870.1231038114,3323.60258984938,6792.84465668164,9474.25555964839,9480.61065421067,6157.00806436129,27283,5112,10458,14585,14594,9482
"HIECLU",26747.548151195,4323.08272835612,8584.27294456959,11756.9554406703,11806.3152437806,7483.23251542449,37770,6258,12180,16032,16269,10011
"HIPMAN",10958.532689044,1741.05935673696,3653.07869203395,4942.68677447453,5109.76582809161,3368.70647135466,9616,1495,2782,3775,4070,2575
"HIRRUG",15166.3974247668,2560.64133994468,5537.33231473248,8729.65938228462,8360.62194668502,5799.98060674034,10979,2185,4726,7384,6665,4480
"HIRTRI",22101.96260098,2594.30380675942,5946.30436574668,9591.89645582065,9355.11145304143,6760.80764628202,33838,3943,9076,14699,14322,10379
"HOMRAC",21132.6255104132,3265.80093972385,6943.94556365721,10057.535035003,9841.91071371362,6576.10977398977,12542,1743,4862,6544,5993,4250
"HURCRE",19754.0545714754,2282.03210030496,5171.47753989184,8216.67795776529,8099.06851806818,5817.03641776321,17497,2010,4274,8239,8348,6338
"HYMCOU",23583.4675755985,2650.69040643051,6231.60974487662,9548.30472983792,9594.04396061972,6943.35355418921,19604,1628,4484,6947,7236,5608
"HYPTRI",3288.17505564519,717.156303868978,1262.25439172691,1402.55219379936,1508.09078273061,790.934478861629,1493,445,684,500,574,129
"ILENIT",19409.2390492298,3372.99936719611,6424.5458748769,9692.21916634031,9615.6703630574,6242.67099586129,4142,1448,1794,3402,3304,1856
"ILESID",16623.0532490425,2304.43696680292,5404.61465793103,9242.11816835403,8902.32852480188,6597.89155799896,25279,3500,8264,14239,13696,10196
"ILEURB",12624.6703182366,2706.79117610864,5124.22282353789,6687.62040797248,6764.44343268871,4057.65225658007,8102,2849,4414,3795,4235,1386
"INDSUF",25241.6772902608,3674.06256362796,7193.65922117233,9396.21269387007,9643.71955883503,5969.65699520707,14889,1614,2771,2676,3041,1427
"INGLAU",24284.6859227419,3552.30454206467,7621.81452989578,11616.281091705,11426.7320656776,7874.42752361298,18042,2435,6027,10922,10377,7942
"INGVER",21619.9187201373,3244.24631421827,6951.83255772665,11429.7884367555,11220.4975673966,7976.25125317834,22422,2822,7255,12899,12502,9680
"IXOFER",21686.4377758056,3661.67780600488,7343.89044911414,9304.95494654775,9247.19062229991,5585.51281629503,18966,3182,6537,7092,6923,3741
"JACARB",12406.7191163846,1617.79630556656,3177.40703263506,3813.19564857753,4070.72747694748,2452.93117138091,5761,633,1118,674,969,336
"JACBER",5421.16977280135,958.347307234377,1695.08273447796,1855.58057553867,2045.69889742574,1087.35159019136,4810,730,1281,978,1212,482
"JATGOS",15309.3838469654,1764.9289454792,3459.63509472272,4283.24875733744,4654.28424214617,2889.35529666697,8869,793,1314,1383,1658,865
"JATHER",25683.1111090295,3958.54484325275,7786.29975328594,10156.1000871751,10347.7050745636,6389.16023131087,28166,4049,7621,9158,9721,5672
"KOAPOL",22350.9126915177,2797.50737232994,6184.06918314099,9812.68747545965,9586.96014841739,6789.45277608745,34397,4277,9490,15132,14764,10487
"KRUFER",13458.9626904282,1886.52462980249,3821.14102440323,4181.99389219374,4554.82578657911,2668.30115677662,15118,2221,4088,3186,3933,1712
"LAEPRO",16063.1029337216,2103.54873262718,5172.90243747085,9051.36631643213,8669.34886144847,6565.80012882128,23910,3131,7768,13685,13089,9958
"LAGRAC",22143.1067927349,3026.16679775156,5961.52400887199,7723.66869916022,7938.14137092233,4911.97457317077,11979,1007,1673,1479,1718,711
"LANCAM",27742.4657943845,4284.74481213093,8564.36650812626,11636.6058646142,11766.1681325734,7481.42332044244,16200,1595,3448,3046,3730,2135
"LANINV",19844.5926521802,2608.94800170604,5396.48584280256,6964.09038842749,7353.31104244757,4744.36304074153,17186,1666,3510,4443,5013,3347
"LEULEU",19852.9940710315,2668.09499747027,5479.60039851302,6932.83208986046,7365.9878484658,4697.89285099553,17190,1776,3627,4172,4832,3056
"LICBRI",11879.834944427,2501.11555425823,4743.80873531103,6342.0703188628,6359.2816888988,3858.16613464057,559,334,414,433,442,108
"LICPAR",24664.4797335118,3674.41656924784,7323.28387501091,9348.21801657975,9639.54803258926,5965.13146334141,20644,3191,5735,5418,5968,2777
"LONGLA",17435.6045649927,3203.41400930099,6096.73254246917,6955.52156134322,7215.4702205956,4012.05621129461,3787,1390,2119,1764,2029,639
"LONHEP",18738.7848510072,3590.88921502233,7166.17152161896,9902.55947259814,9917.88494417071,6326.99572914839,27958,5454,10882,15038,15053,9599
"LONSER",11849.2821427006,2391.29511948535,3757.86465705279,3207.75383584155,3631.91353244381,1240.61841295846,17914,3653,5712,4789,5451,1798
"LYOSTA",8948.62112709534,1255.57490557854,2738.52850734946,4314.1521558472,4130.74853894088,2875.17363336234,15432,1872,4603,7110,6846,4974
"MACLUN",16622.756779017,1515.67848930322,3376.09534653684,5183.74629116879,5208.62325575436,3692.94476645114,16437,1147,2486,3663,3762,2615
"MACPOR",8293.64937129174,1348.84884995059,2855.87165201223,3724.03803931526,3895.72548625572,2546.87663630513,6119,972,2028,2099,2405,1433
"MAGPOR",6472.04206452763,1681.61169872386,2897.29095418518,4264.67203767458,4081.97385561839,2400.36215689452,2352,1131,1450,1994,1826,695
"MAGSPL",16241.8153302502,2128.09125889838,5223.3876429908,9123.90376573615,8742.21216854453,6614.12090964615,24026,3139,7778,13705,13106,9967
"MALCOC",26513.7106317058,4228.69956666976,8249.50085739046,10986.5775499195,11104.6800423041,6875.98047563434,33766,5057,10085,12880,13458,8401
"MALFUC",20737.4497907236,3689.58919228986,7662.48573620245,11030.0116479434,10927.3880714476,7237.79887915775,5003,1040,2263,2484,2247,1207
"MAMAME",27338.9160009101,4349.22927456349,8719.60263101012,11875.1506515443,11923.4556430057,7574.22636844218,18728,2819,5793,6220,6114,3295
"MANBID",17336.7117929959,2828.07720307074,5528.92574181245,7379.79070942733,7247.36479310505,4419.28759003431,10506,1508,2849,3360,3180,1672
"MANIND",23608.8340988383,3135.93920765817,7051.13734606653,10775.1233987585,10717.7987777069,7581.85957004875,15702,1269,4430,8300,8142,6873
"MANPLE",12210.0402598996,2395.06615631795,3782.63362095039,3255.85234625312,3705.45003420068,1310.38387788273,18608,3680,5784,4890,5599,1919
"MARMIC",26603.155281432,4151.04417258501,8399.17569370568,11597.4528598562,11636.7361442298,7485.69197164476,41381,6458,13076,18061,18115,11657
"MARNOB",26935.1825679541,4320.71470379829,8602.79430550337,11728.5102511644,11787.5141012073,7466.79939740896,19319,3116,6446,6981,6818,3702
"MATDOM",12065.2118903338,2103.24692508159,4482.64549548738,7428.25362845929,6995.19737857673,4891.95045349514,7832,1944,3423,5596,5021,3077
"MAYELO",26745.6043259203,4295.61138130724,8555.48309111595,11776.6765482277,11811.1369650364,7515.52558372915,34397,4277,9490,15132,14764,10487
"MAYLAE",15633.0776597494,2328.54068181885,4724.7906510855,5205.66366983723,5387.66727338982,3059.12659157097,13352,1944,4002,3640,3829,1885
"MAYPON",8451.24776748754,2231.30761566339,3749.03970805462,4002.27667457471,4232.39479096001,2001.08717529662,8796,2876,4486,3896,4383,1507
"MECLAT",7952.6814546606,1647.36424111133,3213.86361269979,5204.51419675723,4852.13922500797,3204.77498389664,7900,1916,3410,5615,5059,3143
"MELAZE",24519.8099372815,3851.8046512045,7664.33245998994,10187.3529577125,10358.1290863492,6506.32443514466,37905,5951,11838,15700,15975,10024
"MELBIJ",21841.0171164153,2986.60073292721,6010.11440978851,7765.4465358844,8143.90707868617,5157.30634575896,19479,2430,4379,5154,5735,3305
"MELHER",21361.9444293734,2788.01388363354,6083.20913887769,9639.63841525372,9380.44866996352,6592.43478632998,15126,2739,6042,10047,9395,6656
"MELOBT",16146.1769864084,2278.92231196631,5349.84456965327,9180.68588019349,8809.6726296721,6530.7503177058,24469,3465,8182,14118,13531,10066
"MELTOM",5138.71638565698,535.561660853844,1191.00234199784,905.439510320637,1183.77323891902,648.21157806518,7490,880,1824,1234,1696,816
"MICCAL",17679.847144118,3154.39237753255,6606.36434721434,9834.37397849048,9660.93891026312,6506.54653273057,12945,2135,5065,8246,7862,5727
"MICFOV",1337.42433413857,329.269697634583,628.090758045151,764.184813120021,677.357464815968,348.087767181385,3182,634,1407,1763,1478,844
"MICGAR",7011.03197281831,1205.22303120769,2687.13472328964,3885.05407885974,3605.22890540841,2400.00587420072,6167,1015,2556,3370,2879,1864
"MICGUY",8745.72545740684,1763.75585893355,3350.7952225327,5253.11583767366,4919.55166908843,3155.79581015487,8292,1997,3564,5852,5274,3277
"MICIMP",23677.7345567644,3180.10322353616,7073.88898115233,9772.16934262589,9694.0619141683,6513.95869063213,20073,1884,5404,7106,6859,4975
"MICLAE",27491.3262315094,4370.37904176116,8772.57478904724,12010.7269740105,12056.1890506446,7685.81000888348,35828,5549,11606,16748,16578,11029
"MICMIR",13816.4043245986,2534.44045747072,5085.41616136953,7026.71142270789,6754.53940127045,4220.09894379973,4689,1354,2457,3000,2662,1308
"MICPAC",9756.8735143363,1547.0514977253,3503.1481367182,5569.45483107306,5241.4999553177,3694.4484575924,948,634,822,886,841,207
"MICPRA",24006.6354100928,3084.55043670535,7012.56673122942,10435.5108077675,10202.2861019149,7117.73566520959,24655,2784,7016,10501,10177,7393
"MICRAC",20987.1146781482,3126.0716353748,6784.87901362404,10092.5822591353,9808.75551936217,6682.68388398737,15018,2399,5861,9068,8384,5985
"MICSER",19124.079761256,2959.88593183272,6048.78156853607,10133.2439532625,9769.6993147796,6809.81338294689,14415,2152,4394,9690,9153,7001
"MICSIN",9740.27462684317,1977.3711117073,3873.81745162746,6035.276350128,5742.31066412712,3764.93955241982,5268,1579,2452,3825,3442,1863
"MICTET",12687.8692934359,1987.77161793632,4545.60974885593,7314.90178458311,6919.00490828289,4931.23329034657,17955,2679,6467,10490,9781,7102
"MICTHO",10173.574396329,847.458793705879,2104.33664601601,2660.93435714731,2598.83297233926,1751.37417863338,12393,927,2531,2951,2849,1922
"MORCIT",18439.9999473896,2059.97849255195,4476.8986568267,5720.06318814494,5837.87436332996,3777.89587077801,13702,937,2259,2309,2341,1404
"MOSXER",2651.07275297971,473.2660335296,760.754011251773,543.471674436793,660.607742918532,187.341709388932,3236,604,958,658,819,215
"MOUHEL",14349.9475657567,2605.65981313586,4696.88944735378,5612.49640606344,5811.39379909635,3205.73398596048,559,334,414,433,442,108
"MUNCAL",19462.0709715511,2271.95997655141,4723.99025135976,6343.45047086861,6657.06573268329,4385.10575613187,14634,1051,2080,3031,3314,2263
"MYRAMA",12754.2587248958,2458.66705120096,5247.42576528092,6484.0372880982,6315.45698422291,3856.78993302194,11801,2271,4987,5747,5450,3179
"MYRBOR",6401.71485552298,919.311189896298,2089.09206619043,2953.8750486371,3133.59928881074,2214.28809891444,6780,943,2347,2496,2945,2002
"MYRCER",24521.5871978402,4054.28710224852,7900.82279044017,10450.558795508,10591.9930163622,6537.70591411367,27404,5099,9393,13319,12961,7862
"MYRCIT",9255.42313962197,1516.61676326534,2856.43995263753,4145.59111548401,4255.218673483,2738.60191021767,6001,1069,1822,2103,2288,1219
"MYRCOR",13450.4539323114,2177.35408114269,4608.7361364793,7220.78001998551,6888.92471430451,4711.57063316181,11055,2048,4442,7568,6956,4908
"MYRDEF",19870.9561845548,3066.34506748617,6484.12193783,9540.43132341653,9253.94854545966,6187.60347797349,13176,2198,5284,7944,7269,5071
"MYRFAL",5494.69282496706,1178.0501193089,2279.98464657319,3278.46254704809,3038.46230874392,1860.41218943502,6926,1683,3051,4519,4089,2406
"MYRFLO",21057.9124053456,3272.53342527896,6519.13002223521,8663.32512661442,8829.28251817077,5556.74909289181,694,27,72,101,148,121
"MYRGUI",26019.594894737,4154.6438677907,8137.66782251,11150.7010594308,11184.4886732697,7029.84480547905,12660,1535,2773,3849,3819,2284
"MYRSPL",22927.1460634544,3393.2663172707,7304.86743400246,11129.5379093885,10861.6939125657,7468.42759529501,16191,2363,5577,10100,9436,7073
"NECCOR",19574.7880023389,3179.92976378155,6440.22904165246,7600.02922036004,7796.72853840393,4616.79877462238,25921,4031,8738,9824,10112,6081
"NECKRU",19638.9828103445,2421.44476688374,5305.87631363003,8216.18747613952,8099.36543019395,5677.92066331021,26777,2948,6723,10801,10760,7812
"NECMEM",20664.8879841249,3439.85255003348,7402.14631853253,11176.5361319389,10989.5708366968,7549.71828666329,19740,2597,6458,11223,10801,8204
"NECPAT",19939.3823173968,3746.46702195518,6796.51995114237,8188.96034818701,8452.82135582343,4706.35433386825,13501,2979,4717,4139,4622,1643
"NECTUR",21597.2985373037,3866.43138908059,7586.55476383446,10379.7664062409,10236.6336928671,6370.20230378653,11342,3110,5462,6483,6328,3218
"NEEBUX",13561.0216026825,2407.2611017453,4354.64834364573,4447.25704056467,4777.65828929911,2370.39718755381,12745,2546,4165,3568,4022,1476
"NEORES",13872.3555544941,2790.48367852438,4939.94560108986,5763.61326420028,5977.15568134096,3186.67200281657,13479,2941,4788,4811,5075,2134
"OCHPYR",24982.823717013,3673.51395167783,7782.7024846524,11483.6937215216,11359.917481482,7686.4035298042,23910,3131,7768,13685,13089,9958
"OCOCUN",20219.6670782268,3372.9316380471,6593.61533248425,8981.97162754834,9018.98976308107,5646.05812503397,559,334,414,433,442,108
"OCOFLO",21100.6612140536,3879.51191134751,7887.40026549995,11286.2065948844,11198.6101255417,7319.09821419418,32128,5988,12192,17500,17341,11353
"OCOLEU",20933.438017169,3660.06139401533,7372.22314328328,11242.3395161517,10927.5128638539,7267.45146983862,20451,3435,7159,12887,11996,8561
"OCOSPA",3228.15418673126,944.070809123223,1544.33900184551,2162.53215414309,2021.63246579218,1077.56165666896,1794,1055,1424,1535,1457,402
"OCOWRI",14572.8968575161,1960.32355483511,3884.28023944225,6996.69232350821,6909.51859275025,4949.19503791514,7199,1383,1954,4063,3888,2505
"ORMKRU",14223.6841705372,2087.7674644253,4704.2871858069,7136.58428252139,6758.74458018783,4670.97711576254,16221,2557,5979,9374,8648,6091
"OSSKRU",16480.9244217034,2323.74984699767,5418.1948256027,9330.48402474821,8973.6668022899,6649.91695529222,12241,1877,3629,8093,7993,6116
"OURLIT",9778.47076029664,976.482131766257,2403.2007288104,3680.27304764169,3630.65029895581,2654.16816718956,8476,830,2124,2897,2716,1886
"OXALAN",17253.770462811,3469.46804234385,6697.10738454014,8827.12934688479,8950.33578908443,5480.86774674058,8912,2884,4496,3916,4400,1516
"PALALP",2023.54196680119,510.082972230099,841.09532621614,1521.99523315564,1427.73290955449,917.649937324388,4713,921,1640,3427,3150,2229
"PALCRO",25577.3880420588,3538.9834115319,7402.18212274089,11546.7176933959,11298.8832414635,7759.89982993156,18080,1641,3577,7693,7267,5626
"PALRIP",20941.3212719038,3167.76966874301,6867.21996258944,10222.7052676305,10018.23659347,6850.46692472696,22973,3050,7449,12691,12175,9125
"PARCRE",22569.2685276866,3791.46305775642,7460.57764458656,10237.9919350743,10256.0532397628,6464.59018200636,4729,868,1724,2895,2730,1862
"PERAME",27134.8361564279,4303.19524115324,8592.27089440823,11795.1859075427,11872.4321915507,7569.23695039749,39651,5996,12142,16706,16991,10995
"PETDOM",24256.2355914023,3543.23720238544,7207.32481567375,10233.306732079,10472.3255105074,6929.08830812201,20504,3149,6044,8744,9313,6164
"PHIMYR",10448.4465913749,1912.0868053711,3206.64621689869,3479.87289709458,3683.75489016902,1771.66808479792,3763,555,836,925,1056,501
"PHLCOW",22977.2420350201,3375.32144883275,6775.52329898626,9437.22452092916,9679.90765057504,6304.58620174229,9059,1015,1814,2366,2664,1649
"PHYCUN",4150.53336517141,421.642908275284,937.737502237833,950.896578215783,1143.60775262426,721.964844348977,6264,563,1331,1159,1512,949
"PHYEPI",14915.2334322692,2689.02959881001,4739.04068412259,4820.67618784378,5159.25081567559,2470.22121686558,15836,3217,5196,4285,4863,1646
"PHYJUG",18141.2667059448,2164.16644974428,4796.16581795654,5714.17241951213,5978.15456739538,3813.9881176511,10178,799,1973,1628,1764,965
"PICACU",12212.2608510009,1578.93848387439,3332.38718910368,4086.48877745181,4430.023473643,2851.08498976861,13397,1415,3538,4531,5076,3661
"PICEXC",24119.2908991016,3835.77798927948,7621.28730456904,10120.9523131736,10266.4394468516,6430.66145757213,37211,5924,11766,15599,15827,9903
"PICPEN",23332.9338477768,3399.38663827558,7061.80308535625,8901.36387637188,9147.84754365985,5748.46090538427,26395,3655,8119,9363,9817,6162
"PILRAC",7394.83772423518,1377.81933968497,2128.19138279495,1804.96552429387,2064.02335571404,686.204016029063,2108,383,491,516,581,198
"PIMRAC",19674.9269519774,3167.22110410128,6201.79094578698,8378.94392287359,8553.61176054087,5386.39065643959,13317,2726,4548,4918,5229,2503
"PINCAR",16472.4668130623,2323.00046381447,5436.46523943171,9295.87522375025,8927.95084306132,6604.95037924685,24585,3473,8192,14138,13548,10075
"PINCOR",21122.0773819275,3898.7558940053,7910.13040550053,11351.0371274538,11246.1676058657,7347.41171186045,25813,5092,9991,15517,14931,9839
"PIPADU",20513.8484853376,3635.48022558447,7495.13685463089,11418.4144422542,11144.7549939156,7509.27476833109,24882,4766,9421,14681,14114,9348
"PIPAMA",27326.825663887,4042.65530584008,8513.97774100304,12351.9876968339,12346.1300165281,8303.47471068799,36775,5372,11636,16770,16703,11331
"PIPBLA",20420.7302721106,3622.95112120546,7458.94143022038,10961.5018198509,10826.9990113024,7204.0478900969,20657,3225,6853,12688,11766,8541
"PIPGLA",18707.850195053,3189.60146704968,6254.16663264763,10799.8440556005,10421.7604573267,7232.15899027698,17899,2903,6017,11395,10770,7867
"PIPHIS",23484.2365970314,3554.89532378316,7518.78669324517,11516.6090428233,11348.9654048383,7794.07008105516,22119,3095,7276,13163,12662,9567
"PIPJAC",24586.1554061286,3903.38028530404,7668.92730082199,9952.2178111244,10186.4956900533,6283.11540474929,28235,4296,8279,9590,10305,6009
"PIPMAR",18146.0810350925,3377.85828683525,6913.96127258241,9544.11998279765,9540.47485955618,6162.61657272093,15410,3282,6974,7760,7751,4469
"PIPUMB",20238.8811314031,3319.72207614779,7178.75252421573,11111.7975065671,10868.4522581398,7548.73018199205,19740,2597,6458,11223,10801,8204
"PISALB",13959.513333506,2045.45736313332,4135.84895454906,5389.33450305788,5689.481492294,3644.02412916068,7909,949,1878,1682,2084,1135
"PISCAR",4784.09968763917,404.35677648745,891.069283781831,1141.9998849872,1314.29342524869,909.936648761242,4163,324,626,552,792,468
"PISSUB",20965.8917748183,3864.83408908546,7859.80601655692,11253.5230963156,11163.3019757271,7298.46788664162,32128,5988,12192,17500,17341,11353
"PITDUL",12219.918526448,1454.43431727737,2888.21830796973,3461.99388647506,3807.15010901199,2352.71579173462,5647,615,1030,667,936,321
"PITUNG",4854.66486603067,786.322017324743,1656.52754460555,1848.28161573318,2032.99352734549,1246.67151002075,4220,665,1392,1005,1289,624
"PLUALB",20209.4505023807,2625.51501332463,5571.28531078507,7534.84824691014,7866.02278120786,5240.50776788323,20233,2047,4831,6684,7294,5247
"PLUCAR",25304.5864744484,4018.68238383532,7934.76927601546,10510.9323517866,10710.5621803552,6691.87979651988,36187,5367,10854,14484,14866,9499
"PLUOBT",9822.80261109502,2155.63514163939,4089.52344599378,5720.89484058565,5774.1018681787,3618.46672653931,1535,841,1174,1223,1253,412
"PODCOR",16409.3883960471,2822.15265173465,5202.64814836532,6414.74743751436,6619.75818249583,3797.60553076118,11181,1173,1794,1548,1823,650
"POIFLO",26661.8932368979,4018.35898469388,8018.70643020421,10720.0726457611,10912.7700535208,6894.41106882691,25590,3603,6711,7565,8250,4647
"POIPUN",15732.6274224501,2130.06448024698,4520.63824548386,7103.32831964828,7114.23311107419,4984.16863082722,13634,1709,3386,7265,7303,5594
"POUDIC",22479.1061893459,3786.22974417452,7182.0636026673,8687.18726661149,8965.17068754509,5178.94094337057,13133,2752,4378,3656,4124,1372
"POUMUL",24517.6130472273,4043.99476499856,7886.38990600407,10417.1856564432,10566.426353395,6522.43158839643,37770,6258,12180,16032,16269,10011
"PREMON",12180.4034270486,2008.36612775875,4186.82920097024,6317.20678417478,5987.61704067513,3979.25091291638,8587,1951,3929,5650,5067,3116
"PROJUL",5525.4318250359,707.743913172499,1414.8933129441,1288.82778666117,1556.51052301378,848.766609841279,6895,860,1697,1179,1579,719
"PROPAL",8320.66755011085,1004.91402803832,1910.02859638785,2009.88897917541,2271.84079335994,1266.92676532162,14572,1480,3129,2856,3477,1997
"PRUMYR",12588.7662092792,3070.7773566898,5492.51438025199,6633.52985455561,6764.4496286232,3693.67227193341,5633,2147,3295,2923,3238,1091
"PSESPU",13399.9612621255,2879.72560470342,5113.6565794507,5318.37769877492,5580.40773069579,2700.68212599237,4024,1503,2276,1914,2190,687
"PSIAMP",4390.70205469566,1408.06422860878,2311.33485671495,2381.09191110374,2561.52299500157,1153.45876639278,7220,2200,3538,3545,3929,1729
"PSIGUA",25707.0782400277,3613.11303824186,8173.11732361466,11655.4178261347,11532.5026768651,7919.38963862322,25049,3056,7770,11519,11254,8198
"PSYBER",14484.4915232137,2527.82103662938,5278.76088635251,8008.07301731408,7680.42799440026,5152.60695777088,11062,2174,4747,7620,6925,4751
"PSYBRA",19571.8368679844,2871.73107917141,6322.57824567612,10023.5441115536,9720.09121104702,6848.36013187561,15267,2159,4984,9513,8754,6595
"PSYDOM",20162.0634885749,3215.12069725501,6673.05955588981,8071.54615620384,8143.52659443719,4928.40589718218,17637,2817,5941,5818,5888,3071
"PSYGRA",17566.7797214761,3075.30293273926,6444.87830905989,9560.93910728022,9444.27562999725,6368.972697258,20299,2931,6872,11656,11243,8312
"PSYMAL",7544.67706199086,1085.42698404627,2425.2665089024,2931.03400145429,2693.48073359232,1608.05374954605,2940,813,1479,1940,1647,834
"PSYMAR",14917.9911574144,1796.35088520823,3558.16397278616,5093.72536240192,5144.37490108935,3348.02401588112,11422,1190,1913,1645,1906,716
"PSYPUB",24098.4197992831,4211.2893024981,8050.35205021501,10998.9697366953,10916.7395327836,6705.45023028553,20704,4319,7658,8757,8618,4299
"PTEIND",24517.6874735951,4043.99711309373,7886.40303894877,10417.2232195884,10566.4617826343,6522.46466954052,37770,6258,12180,16032,16269,10011
"QUACYN",9566.42431143849,1121.02660667055,2648.58952987858,3069.70132782523,3424.10409851058,2303.07749184003,9487,1000,2725,2405,3028,2028
"QUAIND",8517.29635070854,1081.39543591688,2321.05423005533,2312.68861423625,2630.67879169297,1549.28335577609,6671,833,1713,1124,1487,654
"QUATUR",20239.9289017753,3110.74853430269,6261.85718699498,7555.80371358711,7724.11751968553,4613.36898538284,22796,3481,6802,7773,7907,4426
"RANACU",24482.5766307153,3499.07703138515,7269.77447247505,9152.95559836552,9451.09287760407,5952.01584621891,20786,3027,5831,5077,5701,2674
"RAUNIT",22857.1999740278,3095.46257464365,6704.80247970961,8803.93542735392,9098.2733544879,6002.81077984425,22305,2369,5978,6786,7427,5058
"RAVURB",4473.10799215817,771.129927755189,1661.8090812761,2090.20447908937,1848.55437371966,1077.42444596447,1868,610,1033,1372,1158,548
"REYKRU",16278.1581660137,3206.87900123,6299.9411043562,8737.9585598819,8709.3287306726,5502.4497294426,12388,3391,5734,6277,6540,3149
"REYUNC",3933.8227286692,555.650264594571,909.747820399306,658.420997704489,828.993338752266,273.343074157695,5074,698,1183,784,1024,326
"REYVIV",3647.45518119802,1140.00042264472,1836.97258508502,1544.84444167395,1737.4693283845,597.468905739777,1188,356,515,367,415,59
"RHIMAN",17519.0642088508,1813.24612747002,3954.21657822889,5216.39698756477,5435.46495525571,3622.21882778569,10733,815,1540,1967,2049,1234
"ROCACA",11605.1715411916,1536.63764943182,3261.52483380586,3871.01993222535,4211.55247499794,2674.91482556611,7608,910,1883,1328,1797,887
"RONINE",21121.4924624339,3476.80297473818,6658.89743088186,8266.25352119654,8574.10525630414,5097.30228156596,18360,3648,6133,6214,6681,3033
"ROYBOR",23652.1594325504,3380.17429374298,7611.42047642544,10749.2901553079,10720.5236473363,7340.34935359331,23524,3027,7765,11349,11414,8387
"SAMDOD",25032.2721779495,3768.78563781083,7532.21487940848,9927.11877578497,10206.9649384767,6438.17930066586,20276,3287,5578,6099,6809,3522
"SAMSAM",24022.5344466269,3660.76673886739,7360.4277696237,9762.84365946427,9986.49986352399,6325.7331246566,10213,1019,2645,2557,3158,2139
"SAMSPI",24304.3997516632,4074.42975392938,7958.36563694477,10895.7846799195,10883.0785147548,6808.6487608254,11111,2379,4453,5155,5091,2712
"SAPLAU",16987.9506436028,3133.10153517127,6159.00067568198,8534.44022483006,8317.67858926579,5184.57705409452,20359,3869,8072,11616,11022,7153
"SAPSAP",10858.4117057233,1794.51856457046,3541.18171597971,4949.94381852099,5069.83784468821,3275.31928011775,6542,886,1607,2430,2601,1715
"SAVSES",7780.18182867747,1035.77874120168,2748.79270646221,3620.98713465429,3876.87965151142,2841.10091030975,6144,668,2300,2283,2736,2068
"SCHFRU",22425.467143707,3657.04690581933,7045.135748595,8808.89403758943,9108.26481285691,5451.21790703759,28127,4174,8156,10111,10882,6708
"SCHGLE",13789.901644785,1979.93284611776,4608.75534250587,7767.31844103336,7501.95046134666,5522.01761522889,20415,2939,6882,11676,11260,8321
