"","sp","total_hab","fcover_51","fcover_77","fcover_91","fcover_00","tot_change","tpa2004","tpa2009","tpa2014","tpa2019","nPlots2004","nPlots2009","nPlots2014","nPlots2019","species","seedmass","ss.guanica","ss.swenson","ss","WD","THK","LA.wp","SLA.wp","MAXHT","ss.log","thk.log","la.log","sla.log","wd.z","ss.log.z","thk.log.z","la.log.z","sla.log.z","maxht.z","ss.log.z_pi","wd.z_pi","thk.log.z_pi","la.log.z_pi","sla.log.z_pi","maxht.z_pi","pca1","pca2","pca1_pi","pca2_pi"
"Podocarpus_coriaceus","PODCOR",11181,1173,1795,1551,1822,649,0.0284905509461046,1.78586986953056,0.788800126362528,0.478967990437769,1,2,3,2,"Podocarpus_coriaceus",160.4,NA,NA,160.4,NA,NA,NA,NA,NA,2.20520436394814,NA,NA,NA,NA,0.394417343724909,NA,NA,NA,NA,0.394417343724909,-0.43462181729131,-0.726637673376415,0.580284046165193,0.804754407600332,0.26958838855025,NA,NA,1.25392229550778,0.332111253504075
"Poitea_florida","POIFLO",25590,3603,6711,7565,8247,4644,0.0569811018922092,2.99185771591341,3.29368936451289,3.67056425698143,1,3,3,4,"Poitea_florida",17,NA,NA,17,0.875470216,202.3888889,7.41175887,126.1967688,14,1.23044892137827,2.30618666616245,0.869921281783952,2.10104823517519,0.952952512732269,-0.50899529476154,-0.527896850745585,-1.21393276848285,0.0173942874628762,0.104227085359703,-0.50899529476154,0.952952512732269,-0.527896850745585,-1.21393276848285,0.0173942874628762,0.104227085359703,1.09811901577035,0.876171193034021,-0.07895867866486,-1.53547336886597
"Poitea_punicea","POIPUN",13634,1712,3379,7257,7296,5584,NA,NA,NA,NA,NA,NA,NA,NA,"Poitea_punicea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38186816122182,0.861270900950097,-0.551860867133756,-1.01448560145286,0.0574662914284491,0.194289281345484,NA,NA,0.0582601705071839,-1.37832154482258
"Pouteria_dictyoneura","POUDIC",13133,2752,4382,3657,4121,1369,NA,NA,NA,NA,NA,NA,NA,NA,"Pouteria_dictyoneura",NA,NA,NA,NA,0.885627236,234.5185185,38.90802461,124.7328892,25,NA,2.37017714199704,1.59003918190232,2.09598098206539,1.00703875153017,NA,-0.111241347815105,-0.115923795987258,-0.00572714196324695,1.44224527498885,1.5937538470353,1.00703875153017,-0.111241347815105,-0.115923795987258,-0.00572714196324695,1.44224527498885,NA,NA,0.606550570978246,-1.17628829371268
"Pouteria_multiflora","POUMUL",37770,6263,12177,16031,16264,10001,2.59636591843865,0.872459654002265,0.169637763522871,0.155010693315492,4,3,3,2,"Pouteria_multiflora",16000,NA,NA,16000,0.820799137,191.962963,171.3426458,105.6834608,14,4.20411998265593,2.28321744476434,2.23386546880662,2.02400702661379,0.661828439516604,2.24703139884379,-0.677454302362181,0.865758564128005,-0.334137958520871,0.104227085359703,2.24703139884379,0.661828439516604,-0.677454302362181,0.865758564128005,-0.334137958520871,0.104227085359703,-0.502819486851334,-0.810551178975611,0.850598972013505,-0.731479767928924
"Prestoea_montana","PREMON",8587,1954,3925,5648,5074,3120,6.9358230752534,7.45288767971633,8.78998231157139,7.06988302757176,21,19,20,17,"Prestoea_montana",NA,NA,732.5,732.5,0.308658766,NA,55241.01067,174.4793333,23,2.86480762902615,NA,4.74226161567757,2.24174399309859,-2.06532444626606,1.00574393912956,NA,4.69046765049423,0.659376633102973,1.19896924051082,1.00574393912956,-2.06532444626606,-0.923170771812529,4.69046765049423,0.659376633102973,1.19896924051082,NA,NA,2.59048739970151,3.71268769240356
"Prosopis_juliflora","PROJUL",6895,861,1697,1181,1581,720,NA,NA,NA,NA,NA,NA,NA,NA,"Prosopis_juliflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.379478521755812,-0.147584181689175,-1.0954569988341,0.663032899829222,-0.0410163085237922,-0.521711186858995,NA,NA,0.792723950007219,-0.00575906716044683
"NA.32","PROPAL",14572,1480,3127,2863,3475,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prunus_myrtifolia","PRUMYR",5633,2149,3299,2919,3236,1087,0.354629102093461,NA,NA,0.385961574448474,1,NA,NA,1,"Prunus_myrtifolia",NA,NA,NA,NA,0.915410877,161.1944444,22.23997487,143.0545095,8.5,NA,2.2073500696775,1.34713429218041,2.15550155259985,1.16563695448704,NA,-1.17144280472204,-0.486296131314387,0.26585997657909,-0.564782009454868,-0.0551318055652456,1.16563695448704,-1.17144280472204,-0.486296131314387,0.26585997657909,-0.564782009454868,NA,NA,0.579290851866238,-1.59249018136835
"Pseudolmedia_spuria","PSESPU",4024,1504,2279,1913,2187,683,0.0284905509461046,1.51904544201876,3.33755336422779,2.85674171445481,1,2,5,4,"Pseudolmedia_spuria",1700.84,NA,NA,1700.84,0.690606911,148.962963,41.23085309,170.6363223,19,3.23066346094627,2.17307830220972,1.61522232069626,2.23207148225602,-0.0314465392730854,1.34482261259583,-1.39459352089297,-0.0775254832293037,0.615241818446225,0.712417171554768,1.34482261259583,-0.0314465392730854,-1.39459352089297,-0.0775254832293037,0.615241818446225,0.712417171554768,-1.09597324337476,0.299136028977839,1.75452834857917,-0.636683246822948
"Psidium_amplexicaule","PSIAMP",7220,2201,3539,3542,3926,1725,NA,NA,NA,NA,NA,NA,NA,NA,"Psidium_amplexicaule",NA,NA,NA,NA,0.868829502,294.3703704,44.94817458,70.12547143,6,NA,2.4688940943225,1.65271205900738,1.84587579389002,0.917590640530327,NA,0.531525577770119,-0.0203625255589526,-1.14693507695304,-0.868877052552401,0.0138477713223563,0.917590640530327,0.531525577770119,-0.0203625255589526,-1.14693507695304,-0.868877052552401,NA,NA,-1.40286908005182,-0.802012401527409
"NA.33","PSIGUA",25049,3053,7762,11525,11252,8199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psychotria_berteroana","PSYBER",11062,2179,4742,7617,6925,4746,7.09258204186923,3.51527127256468,2.11194373380328,3.20134136034622,11,8,4,5,"Psychotria_berteroana",NA,NA,7,7,0.468008213,189.8395062,161.1968341,346.6437271,9,0.845098040014257,2.27838659554802,2.20735650802489,2.53988334556896,-1.21678695763695,-0.866142165938092,-0.708908981883686,0.825338687347984,2.01976022711836,-0.503963000835362,-0.866142165938092,-1.21678695763695,-0.708908981883686,0.825338687347984,2.01976022711836,-0.503963000835362,-1.84663927730117,1.5365581367126,1.63988486667889,1.27624037376881
"Psychotria_brachiata","PSYBRA",15267,2163,4978,9512,8754,6591,1.06388730628038,0.703054254512936,0.351990622300547,NA,2,1,1,NA,"Psychotria_brachiata",NA,NA,5,5,0.418549807,262.9111111,75.7,325.123,5,0.698970004336019,2.41980894056604,1.87909587950007,2.51204769364181,-1.48015349206138,-1.00157502273843,0.211921774890356,0.324819098294512,1.89274860018398,-0.990515069791414,-1.00157502273843,-1.48015349206138,0.211921774890356,0.324819098294512,1.89274860018398,-0.990515069791414,-1.19073825638889,1.40374914751658,0.71265816807075,1.4250894963612
"Psychotria_domingensis","PSYDOM",17637,2817,5939,5819,5887,3070,NA,NA,NA,NA,NA,NA,NA,NA,"Psychotria_domingensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.727335780783159,-1.26374755024953,-0.807089352817273,0.476913966467151,1.65203016610925,-0.744965583389884,NA,NA,1.39753069547111,1.05665453369609
"Psychotria_grandis","PSYGRA",20299,2936,6865,11653,11242,8306,NA,NA,0.351990622300547,0.385961574448474,NA,NA,1,1,"Psychotria_grandis",NA,NA,800,800,0.325769462,126.8222222,195.9793802,196.1266613,17,2.90308998699194,2.10319535869752,2.29221037984402,2.29253663532217,-1.97420980931011,1.04122439351531,-1.84961612536001,0.954720712976123,0.891138983846379,0.469141137076742,1.04122439351531,-1.97420980931011,-1.84961612536001,0.954720712976123,0.891138983846379,0.469141137076742,-2.76686733679587,0.474546426502036,2.49673508427477,1.38027403263304
"Psychotria_maleolens","PSYMAL",2940,813,1478,1940,1648,835,NA,NA,NA,NA,NA,NA,NA,NA,"Psychotria_maleolens",NA,NA,NA,NA,0.38,NA,28.61866667,236.9306667,NA,NA,NA,1.45664939632277,2.37462127649579,-1.68543162157328,NA,NA,-0.319311576490336,1.26568396842482,NA,-0.715677018808572,-1.68543162157328,0.195027213919239,-0.319311576490336,1.26568396842482,-2.10079058134943,NA,NA,0.0454472968456888,1.1012937355291
"NA.34","PSYMAR",11422,1189,1914,1648,1905,716,NA,NA,NA,NA,NA,NA,NA,NA,"Psychotria_maricaensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psychotria_pubescens","PSYPUB",20704,4320,7657,8757,8622,4302,NA,NA,NA,NA,NA,NA,NA,NA,"Psychotria_pubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.727335780783159,-1.26374755024953,-0.807089352817273,0.476913966467151,1.65203016610925,-0.744965583389884,NA,NA,1.39753069547111,1.05665453369609
"Pterocarpus_indicus","PTEIND",37770,6263,12177,16031,16264,10001,NA,NA,NA,NA,NA,NA,NA,NA,"Pterocarpus_indicus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.112498855402843,0.582586356084447,-0.31766432627639,0.0593747179510167,-0.00249196902008115,0.0499839065753238,NA,NA,0.116170108478149,-0.590371585856309
"Quadrella_cynophallophora","QUACYN",9487,1000,2722,2407,3026,2026,NA,3.19197837855643,4.2521604281937,2.73273315980242,NA,3,4,3,"Quadrella_cynophallophora",54,21.1,NA,21.1,0.914228459,302.6666667,17.5153121,48.21396184,6,1.32428245529769,2.48096459384925,1.24341788028347,1.68317281981645,1.15934056614608,-0.422029480820395,0.610119149475075,-0.64443905602043,-1.88933441066457,-0.868877052552401,-0.422029480820395,1.15934056614608,0.610119149475075,-0.64443905602043,-1.88933441066457,-0.868877052552401,2.5088955662905,-0.350655550075412,-2.14875481462466,-1.24177505602699
"Quadrella_indica","QUAIND",6671,832,1714,1128,1485,653,NA,NA,NA,0.385961574448474,NA,NA,NA,1,"Quadrella_indica",NA,NA,NA,NA,0.744333565,266.3888889,19.34684572,76.35501008,5,NA,2.42551610642149,1.28661016842137,1.88283753882154,0.254648460840754,NA,0.2490823371271,-0.578581062613745,-0.978281891808645,-0.990515069791414,-0.233046663293916,0.254648460840754,0.2490823371271,-0.578581062613745,-0.978281891808645,-0.990515069791414,NA,NA,-1.22908484557021,-0.604148697289583
"Quararibea_turbinata","QUATUR",22796,3478,6804,7776,7905,4427,3.22015246978726,3.16374414530821,3.51990622300546,4.63153889338169,3,3,4,4,"Quararibea_turbinata",NA,NA,NA,NA,0.591129426,152.5555555,101.3003715,182.3588953,10,NA,2.18342802763928,2.00561103805627,2.26092695265382,-0.561165197769843,NA,-1.32720427276185,0.517724703374706,0.746906787198229,-0.382324983596349,-0.250136213576901,-0.561165197769843,-1.32720427276185,0.517724703374706,0.746906787198229,-0.382324983596349,NA,NA,1.33710485282792,0.32408472537031
"Randia_aculeata","RANACU",20786,3026,5831,5080,5699,2673,3.69351880487236,4.6253337421563,3.30708467682471,5.1879736149678,6,8,8,8,"Randia_aculeata",NA,63.5,NA,63.5,0.981954371,198.9920635,4.859957305,134.3271019,6.5,1.80277372529198,2.29883575557107,0.686632453977447,2.12816364497071,1.5199817629969,0.0214407906341618,-0.575760182116467,-1.49340475141323,0.141119513016573,-0.808058043932894,0.0214407906341618,1.5199817629969,-0.575760182116467,-1.49340475141323,0.141119513016573,-0.808058043932894,1.63222886953626,1.36280627550907,-0.172919938664581,-2.29901032361426
"Rauvolfia_nitida","RAUNIT",22305,2370,5970,6790,7428,5058,0.354629102093461,NA,NA,NA,1,NA,NA,NA,"Rauvolfia_nitida",NA,NA,NA,NA,0.465,NA,22.81,457.95,7,NA,NA,1.35812528527665,2.66081806335434,-1.23280572364046,NA,NA,-0.469537474107946,2.57157468790298,-0.747239035313388,0.0321054526745678,-1.23280572364046,-1.41085805338362,-0.469537474107946,2.57157468790298,-0.747239035313388,NA,NA,2.36419829742344,0.266187056598215
"Ravenia_urbanii","RAVURB",1868,611,1032,1372,1158,547,NA,NA,NA,NA,NA,NA,NA,NA,"Ravenia_urbanii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.514154947089933,0.686764060408537,-0.281101544402433,0.0619169761556265,-0.461253585477673,-0.249694437958361,NA,NA,-0.358786680167793,-0.620142023552046
"Reynosia_krugii","REYKRU",12388,3393,5733,6275,6539,3146,NA,NA,NA,NA,NA,NA,NA,NA,"Reynosia_krugii",NA,NA,NA,NA,1.016846855,211.5555556,40.81507101,108.5667656,5,NA,2.32542443470037,1.61082055642099,2.03569689960371,1.70578460889815,NA,-0.402635676783606,-0.0842371295697961,-0.28079809815073,-0.990515069791414,0.878017481107807,1.70578460889815,-0.402635676783606,-0.0842371295697961,-0.28079809815073,-0.990515069791414,NA,NA,-0.152387244341017,-1.82759110640088
"Reynosia_uncinata","REYUNC",5074,698,1183,785,1024,326,NA,NA,NA,NA,NA,NA,NA,NA,"Reynosia_uncinata",NA,289.7,NA,289.7,1.022220268,305.2222222,1.786479783,52.36390189,NA,2.46194849520376,2.48461614994962,0.25199810579946,1.7190320004868,1.73439808988744,0.632370252633055,0.63389520245223,-2.15611902913881,-1.72571212908864,NA,0.632370252633055,1.73439808988744,0.63389520245223,-2.15611902913881,-1.72571212908864,0.0827963597259265,NA,NA,-1.94671692640771,-2.61266320809485
"Reynosia_vivesiana","REYVIV",1188,357,515,368,415,58,NA,NA,NA,NA,NA,NA,NA,NA,"Reynosia_vivesiana",NA,NA,NA,NA,1.014792494,393.8765432,12.82328236,45.83918662,8,NA,2.59536011774202,1.1079992052434,1.66123690281667,1.69484511487106,NA,1.35497256584516,-0.850920411660971,-1.98942606699549,-0.625601018074375,0.410594007247094,1.69484511487106,1.35497256584516,-0.850920411660971,-1.98942606699549,-0.625601018074375,NA,NA,-2.57203973374597,-1.73019199194254
"Rhizophora_mangle","RHIMAN",10733,815,1536,1971,2050,1235,0.497081856823984,1.49081120877054,2.46393435610383,5.46999204967068,2,1,1,2,"Rhizophora_mangle",10100,NA,NA,10100,NA,NA,NA,NA,NA,4.00432137378264,NA,NA,NA,NA,2.06185614305629,NA,NA,NA,NA,2.06185614305629,2.33004661263507,-3.43213317737758,-0.266852132853351,3.40611505916072,0.654805923073437,NA,NA,4.74496043660702,-3.16930887773622
"NA.35","ROCACA",7608,911,1883,1330,1799,888,NA,1.40610850902587,1.40796248920219,1.5438462977939,NA,1,1,1,"Rochefortia_acanthophora",NA,16.1,NA,16.1,0.927591145,202.7222222,1.385829067,102.0599372,4,1.20682587603185,2.30690135821374,0.141709666180041,2.00885529676417,1.23049701025837,-0.530889358434817,-0.523243339856911,-2.32428273711602,-0.403273966691469,-1.11215308703043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rondeletia_inermis","RONINE",18360,3650,6132,6215,6681,3031,0.709258204186922,1.75763563628234,3.87189684530601,3.85961574448474,2,1,4,3,"Rondeletia_inermis",0.0788,NA,NA,0.0788,0.778105128,290.3,14.82239832,111.2521323,5,-1.10347378251044,2.46284703583167,1.17091847981549,2.0463083435833,0.434482390575695,-2.67209711072539,0.492151902799177,-0.754983443545452,-0.232379014326228,-0.990515069791414,-2.67209711072539,0.434482390575695,0.492151902799177,-0.754983443545452,-0.232379014326228,-0.990515069791414,1.79639368783601,1.27406075261502,-1.54226152053925,-0.335082265975146
"Roystonea_borinquena","ROYBOR",23524,3030,7757,11350,11415,8385,0.878267902547769,1.11478016357191,1.77624521881119,2.4153557495452,17,25,31,38,"Roystonea_borinquena",333.33,NA,308.5,308.5,0.739967091,NA,60383.37667,121.1626667,17,2.48925516836926,NA,4.78091739534068,2.0833688232639,0.231396940663691,0.657678337692515,NA,4.74940854461995,-0.0632753112220024,0.469141137076742,0.657678337692515,0.231396940663691,-0.563743907869411,4.74940854461995,-0.0632753112220024,0.469141137076742,NA,NA,1.43886019910053,2.01405931667282
"Samyda_dodecandra","SAMDOD",20276,3289,5580,6096,6806,3517,NA,NA,NA,1.5722584889835,NA,NA,NA,2,"Samyda_dodecandra",NA,NA,NA,NA,0.8004896,216.8148148,29.9330665,123.39608,6.5,NA,2.33608895390911,1.47615121051911,2.09130136341351,0.553679940443369,NA,-0.333196739871863,-0.289575936029232,-0.0270798295152854,-0.808058043932894,-1.49132027664898,0.553679940443369,-0.333196739871863,-0.289575936029232,-0.0270798295152854,-0.808058043932894,NA,NA,-0.461984181642916,-0.571770298651919
"Samanea_saman","SAMSAM",10213,1020,2644,2558,3155,2135,0.0687567889745246,0.0986624664578293,0.15247323943302,0.0997950110880602,1,1,3,1,"Samanea_saman",176,NA,NA,176,NA,NA,NA,NA,NA,2.24551266781415,NA,NA,NA,NA,0.431775464088408,NA,NA,NA,NA,0.431775464088408,-0.233274424156129,-1.03439051847468,0.726975666720605,-0.0996435494275912,-0.484651978545909,NA,NA,0.755644777978387,0.102694489537061
"NA.36","SAMSPI",11111,2382,4456,5160,5091,2709,NA,NA,NA,NA,NA,NA,NA,NA,"Samyda_spinulosa",NA,NA,0.3,0.3,0.77927475,NA,64.33,231.4566667,8,-0.522878745280338,NA,1.80841355140037,2.36446969438357,0.440710640081484,-2.1339960942352,NA,0.217045315088184,1.21936319377922,-0.625601018074375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sapium_laurocerasus","SAPLAU",20359,3871,8067,11616,11016,7145,1.91559826519783,0.141171166241107,0.113091842348581,0.155010693315492,3,5,4,5,"Sapium_laurocerasus",NA,NA,21.4286,21.4286,0.469707152,271.8730159,74.19376109,277.3738731,24,1.33099379810035,2.43436610487591,1.87036738724528,2.44306555081484,-1.2077400895145,-0.415809344318106,0.306706546181115,0.311510218164542,1.57798916100142,1.32060725774983,-0.415809344318106,-1.2077400895145,0.306706546181115,0.311510218164542,1.57798916100142,1.32060725774983,-1.67495065296411,-0.133738235100118,1.09901107390542,1.27662802696008
"Sapindus_saponaria","SAPSAP",6542,886,1607,2433,2601,1715,0.113962203784418,NA,NA,NA,2,NA,NA,NA,"Sapindus_saponaria",767,NA,NA,767,NA,NA,NA,NA,NA,2.88479536394898,NA,NA,NA,NA,1.0242687624395,NA,NA,NA,NA,1.0242687624395,1.60878910096904,-2.15082043172469,0.180549680021337,1.71388491559689,0.811429751232815,NA,NA,2.78604697301646,-1.8913406666392
"Savia_sessiliflora","SAVSES",6144,670,2297,2285,2735,2065,0.737748755133027,0.703054254512936,NA,NA,1,1,NA,NA,"Savia_sessiliflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.439677638812865,-0.341428026354405,-1.38541212068165,0.0862062558083637,0.341050116110933,-0.257251527103294,NA,NA,1.01397443255004,-0.0575762688624775
"Schaefferia_frutescens","SCHFRU",28127,4178,8156,10110,10874,6696,NA,0.703054254512936,1.05597186690164,2.34418163788045,NA,1,2,5,"Schaefferia_frutescens",38.2968,5.3,NA,5.3,0.942216616,238.4343434,8.222583301,114.0863914,7,0.724275869600789,2.37736881010717,0.915008281909193,2.05723384343344,1.30837779783561,-0.978121305519112,-0.0644148778716418,-1.14518578875594,-0.182526921238233,-0.747239035313388,-0.978121305519112,1.30837779783561,-0.0644148778716418,-1.14518578875594,-0.182526921238233,-0.747239035313388,1.84283330090154,1.09982623306813,-0.848016585888167,-1.64870367706963
"Schefflera_gleasonii","SCHGLE",20415,2944,6875,11673,11259,8315,0.0284905509461046,NA,NA,NA,1,NA,NA,NA,"Schefflera_gleasonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.16833992585881,-1.38939988914146,0.144671767650753,0.380795535367532,0.536912384736814,1.89103605590631,NA,NA,0.5720514852033,1.57353439073477
"Schefflera_morototoni","SCHMOR",18424,2812,6148,11159,10276,7464,6.30089897591278,5.32971703271451,4.77594298972462,3.83502425324273,27,30,36,35,"Schefflera_morototoni",140,NA,1.4,1.4,0.401807862,261,2572.314077,221.0996571,28,0.146128035678238,2.41664050733828,3.41032399441563,2.34458806903872,-1.56930452604687,-1.51395423064972,0.191291436972152,2.65957873812355,1.1286450892506,1.80715932670589,-1.51395423064972,-1.56930452604687,0.191291436972152,2.65957873812355,1.1286450892506,1.80715932670589,-2.81131122767373,-0.954645430866396,1.24990235015625,3.00485539011765
"Schoepfia_obovata","SCHOBO",8218,2860,4429,3812,4250,1390,0.0284905509461046,0.351527127256468,0.351990622300547,0.385961574448474,1,1,1,1,"Schoepfia_obovata",NA,NA,NA,NA,0.579912997,328.4444444,4.360751307,67.13341067,5,NA,2.5164619202247,0.639561319629787,1.82693871179885,-0.620892800684253,NA,0.841249738531487,-1.56517706515628,-1.2333433138459,-0.990515069791414,-1.18843156011451,-0.620892800684253,0.841249738531487,-1.56517706515628,-1.2333433138459,-0.990515069791414,NA,NA,-2.10916536841549,-0.131116142037098
"Senna_polyphylla","SENPOL",5444,860,1399,1018,1267,407,NA,NA,NA,NA,NA,NA,NA,NA,"Senna_polyphylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0716441814364126,-0.567222582765032,-0.0518010882747596,0.394791438404368,-0.740634623134436,-0.642463870113066,NA,NA,-0.494562254504487,0.490764617469418
"Senna_siamea","SENSIA",42075,6489,13138,18163,18260,11771,2.60614406131626,1.56745083580845,2.71201686686302,3.74903894750256,5,3,5,5,"Senna_siamea",25,NA,NA,25,NA,NA,NA,NA,NA,1.39794000867204,NA,NA,NA,NA,-0.353762958026803,NA,NA,NA,NA,-0.353762958026803,-0.876526742784413,0.434078423654115,0.394858238663983,-1.21901178313574,-0.791802131042668,NA,NA,-1.1901823286635,0.881997046893095
"Sideroxylon_cubense","SIDCUB",9230,1914,2997,2694,3023,1109,1.06388730628038,0.499027113297713,0.47160177309193,0.476378042964277,1,2,2,2,"Sideroxylon_cubense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100239201072071,0.386743296198108,-0.429745768667427,-0.834291939407017,-0.00434489176170885,0.919654058316017,NA,NA,0.294785966471677,-0.915004497210896
"Sideroxylon_foetidissimum","SIDFOE",18049,3347,5374,4459,5154,1807,0.913467090016881,0.056468466496443,0.0565459211742903,1.01928609332059,3,2,2,5,"Sideroxylon_foetidissimum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.388678609668448,0.376628221041687,-0.600547071962576,-0.378369549788431,0.115680475881369,1.08546484377131,NA,NA,0.676638608366441,-0.742798749338931
"Sideroxylon_obovatum","SIDOBO",4114,788,1271,899,1116,328,0.0284905509461046,0.0282342332482215,NA,2.0718688281904,1,1,NA,1,"Sideroxylon_obovatum",NA,NA,NA,NA,0.96354011,292.5666667,6.228935831,74.01574953,9,NA,2.46622484368641,0.794413856899802,1.86932414143636,1.4219256286452,NA,0.514145523133482,-1.32906367968393,-1.03994233330985,-0.503963000835362,0.191401195228388,1.4219256286452,0.514145523133482,-1.32906367968393,-1.03994233330985,-0.503963000835362,NA,NA,-1.49627140518871,-1.90477868310741
"Sideroxylon_portoricense","SIDPOR",15399,3273,5371,5667,5886,2613,NA,NA,NA,NA,NA,NA,NA,NA,"Sideroxylon_portoricense",NA,NA,NA,NA,0.692060778,145,82.77375505,191.5590579,30,NA,2.16136800223497,1.91789265751252,2.2823026924871,-0.0237046821395574,NA,-1.47084175724075,0.383974981455574,0.844442404479855,2.05043536118391,0.703401323110319,-0.0237046821395574,-1.47084175724075,0.383974981455574,0.844442404479855,2.05043536118391,NA,NA,2.20208362589983,-0.204132727848673
"Sideroxylon_salicifolium","SIDSAL",17471,3327,5312,4378,5022,1695,0.142452754730523,1.60374814176342,1.42907457278317,1.56543825603154,2,6,9,8,"Sideroxylon_salicifolium",69.6,NA,NA,69.6,0.842611793,205.662037,21.79261586,101.5564497,25,1.84260923961056,2.31315413300248,1.33830936358164,2.00670751001726,0.777981063143662,0.0583607251370554,-0.482530202623049,-0.499752053992452,-0.413074128359938,1.44224527498885,0.0583607251370554,0.777981063143662,-0.482530202623049,-0.499752053992452,-0.413074128359938,1.44224527498885,0.357299822954765,-0.451355805558989,0.220001660724748,-1.02199529510111
"Simarouba_tulae","SIMTUL",14356,2509,4363,8923,8560,6051,NA,NA,NA,NA,NA,NA,NA,NA,"Simarouba_tulae",NA,NA,NA,NA,0.556786059,353,97.97417806,96.29736925,13,NA,2.54777470538782,1.99111162871555,1.98361442278586,-0.744043989845274,NA,1.04513389598051,0.495616543656161,-0.518445850490745,-0.0174109318793096,-0.286957228360375,-0.744043989845274,1.04513389598051,0.495616543656161,-0.518445850490745,-0.0174109318793096,NA,NA,-0.983760656317518,1.03083009902573
"NA.37","SIPDEN",4729,868,1719,2895,2731,1863,NA,NA,NA,NA,NA,NA,NA,NA,"Siphoneugena_densiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sloanea_amygdalina","SLOAMY",8218,2860,4429,3812,4250,1390,NA,0.0282342332482215,0.0282729605871451,0.0310021386630984,NA,1,1,1,"Sloanea_amygdalina",NA,NA,NA,NA,0.784991099,133.2222222,114.2998069,134.3430704,12,NA,2.12457667358708,2.05804549669156,2.12821526984133,0.471150258893512,NA,-1.71039786838603,0.597674814377404,0.141355072752162,-0.139048949118323,0.465698325090441,0.471150258893512,-1.71039786838603,0.597674814377404,0.141355072752162,-0.139048949118323,NA,NA,1.36528556139283,-0.66094211630673
"Sloanea_berteriana","SLOBER",7182,1794,3093,4916,4414,2620,2.3556990201296,3.00985665078929,1.63414617389935,1.05094239686483,7,6,5,4,"Sloanea_berteriana",460,NA,641.5,641.5,0.800125551,190.2751323,225.3026563,114.0951604,23,2.80719666071095,2.27938203258237,2.35276631205065,2.05726722324249,0.551741375672586,0.952349544373296,-0.702427481116995,1.0470541446125,-0.182374612110894,1.19896924051082,0.952349544373296,0.551741375672586,-0.702427481116995,1.0470541446125,-0.182374612110894,1.19896924051082,-0.825360887207571,-0.918911916572059,0.970365921117086,-0.244822655766136
"Solanum_ensifolium","SOLENS",27399,5126,10464,14601,14608,9482,NA,NA,NA,NA,NA,NA,NA,NA,"Solanum_ensifolium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12822230672181,-1.19524204060898,2.75648961067744,0.137271914739947,-1.55812230357397,-1.38276104178516,NA,NA,-3.33306370404109,1.63993164541859
