"","sp","total_hab_raw","fcover_51_raw","fcover_00_raw","tot_change_raw","total_hab","fcover_51","fcover_00","tot_change","species","seedmass","ss.guanica","ss.swenson","ss","WD","THK","LA.wp","SLA.wp","MAXHT","ss.log","thk.log","la.log","sla.log","wd.z","ss.log.z","thk.log.z","la.log.z","sla.log.z","maxht.z","ss.log.z_pi","wd.z_pi","thk.log.z_pi","la.log.z_pi","sla.log.z_pi","maxht.z_pi","pca1","pca2","pca1_pi","pca2_pi"
"Koanophyllon_polyodon","KOAPOL",23331.2068358734,2773.95984763559,9955.92042002734,7181.96057239175,36716,4267,15448,11181,"Koanophyllon_polyodon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.635160767991485,-1.84965051725636,0.606341552913266,0.875700568392754,1.42337840086516,-0.659738441030678,NA,NA,0.739446893112705,1.82733277734505
"Krugiodendron_ferreum","KRUFER",14050.3506613047,1891.21120723964,4697.16354669695,2805.9523394573,16698,2314,4102,1788,"Krugiodendron_ferreum",90.09,46.4,NA,46.4,0.957352001,170.1014493,13.66621734,117.8833885,17,1.66651798055488,2.23070801390834,1.13564832322204,2.0714526109385,1.38897388284954,-0.104842332789436,-1.0193542966434,-0.808762065621883,-0.117647938035467,0.469141137076742,-0.104842332789436,1.38897388284954,-1.0193542966434,-0.808762065621883,-0.117647938035467,0.469141137076742,0.834612996817829,0.659851761735409,0.388734810623365,-1.83012621953518
"Laetia_procera","LAEPRO",16709.8868591581,2053.05596105661,8940.92393315863,6887.86797210202,25320,3067,13627,10560,"Laetia_procera",4,NA,5.7,5.7,0.666998579,NA,128.0608,302.43,30,0.755874855672491,NA,2.10741621054844,2.4806248694622,-0.157161156569513,-0.948835063930893,NA,0.672953441369527,1.74936902235446,2.05043536118391,-0.948835063930893,-0.157161156569513,-2.86024472637418,0.672953441369527,1.74936902235446,2.05043536118391,NA,NA,3.41028573460987,0.0342666982079095
"Laguncularia_racemosa","LAGRAC",23143.3445813619,3027.92984233797,8254.95576461218,5227.02592227422,12970,1015,1831,816,"Laguncularia_racemosa",280,NA,NA,280,NA,NA,NA,NA,NA,2.44715803134222,NA,NA,NA,NA,0.618662309698808,NA,NA,NA,NA,0.618662309698808,1.30040710205918,-1.46681600136805,-0.61800086429218,1.48305768049656,1.79604475269764,NA,NA,2.1913011906949,-1.77312864566667
"Lantana_camara","LANCAM",28939.8592758477,4284.02730923891,12172.3479264081,7888.32061716914,17474,1603,3893,2290,"Lantana_camara",NA,NA,NA,NA,0.915896948,434.0222222,3.350265015,88.75113465,3.5,NA,2.63751196622164,0.525079162260683,1.94817391405484,1.16822528769686,NA,1.62943215375518,-1.73973519787492,-0.680157768899879,-1.17297209564993,-0.605646014481984,1.16822528769686,1.62943215375518,-1.73973519787492,-0.680157768899879,-1.17297209564993,NA,NA,-2.43700960110908,-1.55589982260704
"Lantana_involucrata","LANINV",20719.3921467718,2595.87977683358,7603.6331958212,5007.75341898762,18848,1725,5293,3568,"Lantana_involucrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.596353311911576,1.12577546074303,1.59597662686039,-1.67713988894218,-0.647159599755905,-1.13063678040612,NA,NA,-2.36581638278562,-1.49516391194639
"Leucaena_leucocephala","LEULEU",20729.5500384974,2664.03781988978,7626.66400050599,4962.62618061621,18827,1818,5085,3267,"Leucaena_leucocephala",43.27,48.2,NA,48.2,0.687443655,147.5111111,59.03898181,109.7780581,9,1.68304703823885,2.16882473426453,1.77113885900957,2.04051554413631,-0.0482909108894549,-0.0895230445230376,-1.4222894001365,0.160210251433497,-0.258811047755597,-0.503963000835362,-0.0895230445230376,-0.0482909108894549,-1.4222894001365,0.160210251433497,-0.258811047755597,-0.503963000835362,-0.159110225704015,0.922869111609748,0.68033072792512,-0.34858301482819
"NA.21","LICBRI",12351.7944014929,2524.91393612698,6527.61378648132,4002.69985035434,547,351,445,94,"Licaria_brittoniana",NA,NA,NA,NA,0.562043713,148.6666667,34.84209848,146.8035856,25,NA,2.17221360408985,1.54210430393721,2.16673666312281,-0.716046926753861,NA,-1.4002237529754,-0.189013113851075,0.317124795885058,1.44224527498885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Licaria_parvifolia","LICPAR",25746.6362160519,3679.11156633496,9961.2592272386,6282.14766090363,22337,3269,6259,2990,"Licaria_parvifolia",NA,NA,NA,NA,0.780449774,252.0888889,16.2295638,80.26022878,19,NA,2.40155370408279,1.21030684750345,1.90450039334636,0.446967655294338,NA,0.0930580746468081,-0.694925526465172,-0.879436195489359,0.712417171554768,0.688193863792028,0.446967655294338,0.0930580746468081,-0.694925526465172,-0.879436195489359,0.712417171554768,NA,NA,-0.495812612457511,-0.89855091096219
"Lonchocarpus_glaucifolius","LONGLA",18185.0092702229,3223.28886271361,7440.63125391956,4217.34239120595,4068,1459,2109,650,"Lonchocarpus_glaucifolius",NA,NA,NA,NA,0.80414719,234.7948718,84.5287233,94.15122388,18,NA,2.37068860716977,1.92700430955353,1.97382596982136,0.573156645831841,NA,-0.107911090054139,0.397868089366977,-0.563109698833344,0.590779154315755,0.115303648663081,0.573156645831841,-0.107911090054139,0.397868089366977,-0.563109698833344,0.590779154315755,NA,NA,-0.127863888570572,-0.365759682794549
"Lonchocarpus_heptaphyllus","LONHEP",19485.1630641706,3591.47354800999,10201.5762783028,6610.10273029283,29683,5519,15701,10182,"Lonchocarpus_heptaphyllus",91,NA,NA,91,0.685125371,NA,192.71,144.06,10,1.95904139232109,NA,2.28490425140759,2.15854341044067,-0.0606357976796114,0.166271154452087,NA,0.943580600258343,0.279739705865737,-0.382324983596349,0.166271154452087,-0.0606357976796114,-0.135423234609275,0.943580600258343,0.279739705865737,-0.382324983596349,NA,NA,0.353086707804319,0.35655789220887
"Lonchocarpus_sericeus","LONSER",12397.1597164012,2450.31948793959,3778.54378877673,1328.22430083714,19211,3792,5665,1873,"Lonchocarpus_sericeus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14447963975919,0.250387524007587,-0.1369670513001,0.65915568713036,-0.128228754576573,0.110184190406122,NA,NA,0.132011130645065,-0.00976032787476342
"Lyonia_stahlii","LYOSTA",9335.0974064419,1237.37365813789,4286.89008407961,3049.51642594172,16379,1836,7164,5328,"Lyonia_stahlii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0207923266360548,-0.182771594143686,0.239170860659066,0.0118413041837114,-0.33212231277038,0.0439676227943379,NA,NA,-0.38462891356467,0.098708162675804
"Machaerium_lunatum","MACLUN",17406.1475083969,1489.61342491116,5448.1237389709,3958.51031405973,17924,1144,4078,2934,"Machaerium_lunatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.610850440651038,1.26649484446225,-0.0202977766775375,-0.373004452674855,-0.311006572515056,-0.251217769516464,NA,NA,-0.608458527101301,-1.22748169223519
"Machaonia_portoricensis","MACPOR",8622.80807862733,1340.70211419277,3983.9799108752,2643.27779668244,6385,963,2396,1433,"Machaonia_portoricensis",1.606,NA,NA,1.606,0.909860211,148.2666667,0.752757741,144.8458491,5,0.205745540942662,2.17104352395198,-0.123344769715836,2.16090605398372,1.13607959940028,-1.45870015831655,-1.40784239187373,-2.7284278760795,0.290520240162333,-0.990515069791414,-1.45870015831655,1.13607959940028,-1.40784239187373,-2.7284278760795,0.290520240162333,-0.990515069791414,2.05558201491091,2.87364575023187,-0.077126893516332,-2.59749007322468
"Magnolia_portoricensis","MAGPOR",6725.48529741715,1696.95580061525,4207.84306922602,2510.88726861076,2434,1133,1856,723,"Magnolia_portoricensis",135.53,NA,NA,135.53,0.625100991,258.8444444,79.69494271,100.5107411,15,2.1320354383275,2.41303884811905,1.90143076276591,2.00221247520127,-0.380266255272097,0.326603685792521,0.16784027312626,0.358874497030608,-0.433584576133907,0.225865102598716,0.326603685792521,-0.380266255272097,0.16784027312626,0.358874497030608,-0.433584576133907,0.225865102598716,-0.129319149004235,-0.639975734021912,-0.19165442777716,0.371358014627078
"Magnolia_splendens","MAGSPL",16896.4094204791,2077.4750325121,9016.42895609606,6938.95392358396,25430,3074,13649,10575,"Magnolia_splendens",NA,NA,NA,NA,0.469333333,NA,109.2609091,106.7272727,25,NA,NA,2.03846480971939,2.02827541164239,-1.20973067963849,NA,NA,0.567818911643235,-0.314661693754948,1.44224527498885,0.015284066314286,-1.20973067963849,-0.608004275971996,0.567818911643235,-0.314661693754948,1.44224527498885,NA,NA,0.752747694383986,1.09512613329235
"Malpighia_coccigera","MALCOC",27666.4748565555,4246.15597914159,11495.4393114373,7249.28333229572,36168,5152,14086,8934,"Malpighia_coccigera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.183778741298162,-0.613909038539852,1.12226531216,0.274875823401639,0.0232711540078837,-0.984792780255608,NA,NA,-0.964733673247553,0.752870249584304
"Malpighia_fucata","MALFUC",21562.61603917,3674.57488586009,11232.5240276717,7557.94914181158,5276,1073,2337,1264,"Malpighia_fucata",NA,NA,NA,NA,0.581113762,NA,70.40733333,126.6053333,5,NA,NA,1.84761789577405,2.1024520008944,-0.614498714374473,NA,NA,0.276822640267897,0.0237995467432369,-0.990515069791414,-0.183930885246073,-0.614498714374473,1.12557215527958,0.276822640267897,0.0237995467432369,-0.990515069791414,NA,NA,-0.967648512453121,0.754796177833174
"Mammea_americana","MAMAME",28511.8919908851,4353.59856501222,12326.6553806588,7973.05681564659,20120,2895,6431,3536,"Mammea_americana",73300,NA,NA,73300,0.789289012,378.5555556,100.8260137,76.09275534,17,4.86510397464113,2.57812962417954,2.0035725970779,1.8813433103102,0.494036691021303,2.8596376651113,1.24278118318418,0.514616564438308,-0.985099924838115,0.469141137076742,2.8596376651113,0.494036691021303,1.24278118318418,0.514616564438308,-0.985099924838115,0.469141137076742,0.30830093236266,-2.46628069533004,-0.700705565976617,-0.423876472216096
"Manilkara_bidentata","MANBID",18094.8812832704,2838.36548144603,7518.34612040548,4679.98063895945,11055,1510,3324,1814,"Manilkara_bidentata",1500,NA,594,594,0.839466604,268.0808081,150.4347989,93.17410025,12,2.77378644498119,2.42826572396196,2.17734830980701,1.9692952076148,0.76123289849315,0.921384637867884,0.266985677651577,0.779583303561191,-0.583783167542229,-0.139048949118323,0.921384637867884,0.76123289849315,0.266985677651577,0.779583303561191,-0.583783167542229,-0.139048949118323,0.345958027780616,-0.865695155797253,-0.335820958869475,-0.416635852208972
"Mangifera_indica","MANIND",24609.5033578202,3096.96697128564,11077.8336968273,7980.86672554165,16656,1183,8519,7336,"Mangifera_indica",16466,NA,NA,16466,0.576040704,181.1555556,283.4946667,125.7686667,18,4.2165881110755,2.25805165732958,2.45254489305416,2.09957245689427,-0.641512801815829,2.25858697914691,-0.841314059357527,1.19919281133183,0.0106604412089897,0.590779154315755,2.25858697914691,-0.641512801815829,-0.841314059357527,1.19919281133183,0.0106604412089897,0.590779154315755,-1.71354720055653,-0.978928955888452,1.48086537090572,0.474101522564575
"Manilkara_pleeana","MANPLE",12773.4484252334,2449.56205493072,3851.49589090096,1401.93383597024,19967,3815,5799,1984,"Manilkara_pleeana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.830885668434416,0.705061934545583,0.166959119779236,0.437536413074499,-0.498110982521317,0.106434600837834,NA,NA,-0.236284700497648,-0.543292664190816
"NA.22","MARMIC",27741.4561598748,4144.97690195031,12031.3662311956,7886.38932924531,44155,6519,18882,12363,"Margaritopsis_microdon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Margaritaria_nobilis","MARNOB",28089.4757292867,4326.97427910566,12183.5468862653,7856.57260715961,20665,3221,7158,3937,"Margaritaria_nobilis",11,NA,14.5,14.5,0.533196408,NA,76.37333333,156.216,13,1.16136800223497,NA,1.88294174588914,2.19372551325349,-0.869659130619357,-0.573020149311499,NA,0.330683132227741,0.440272540840202,-0.0174109318793096,-0.573020149311499,-0.869659130619357,-1.61264133987069,0.330683132227741,0.440272540840202,-0.0174109318793096,NA,NA,1.35551540861596,0.477724894352279
"Matayba_domingensis","MATDOM",12544.6994593199,2092.16958742077,7218.11789914872,5125.94831172796,8165,1951,5165,3214,"Matayba_domingensis",NA,NA,160.9677,160.9677,0.735805517,260.8888889,33.7343887,71.79409939,28,2.20673873864625,2.41645558315475,1.52807284472335,1.85608875193495,0.209236515151174,0.395839416825408,0.190087356557234,-0.210407760632506,-1.10033424933477,1.80715932670589,0.395839416825408,0.209236515151174,0.190087356557234,-0.210407760632506,-1.10033424933477,1.80715932670589,0.302926007378921,-1.55943159098273,-0.392376865515829,-0.305675001818803
"NA.23","MAYELO",27890.9849407524,4303.43966642767,12212.6141680032,7909.17450157553,36716,4267,15448,11181,"Maytenus_elongata",NA,NA,NA,NA,0.748879561,NA,27.24625,103.944375,3,NA,NA,1.43530673720432,2.01680099224797,0.278855937564272,NA,NA,-0.351854068775446,-0.367018458354071,-1.23379110426944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maytenus_laevigata","MAYLAE",16344.8953755327,2330.77452899946,5585.02692626149,3254.25239726203,14481,2036,4142,2106,"Maytenus_laevigata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.928161388999741,1.07083362607018,1.47671849723096,-1.37846867352708,-1.7801490062453,-0.843765894804749,NA,NA,-2.91929009183491,-1.2623616316625
"NA.24","MAYPON",8783.32967560505,2274.5173477116,4315.78862886596,2041.27128115436,9240,2976,4447,1471,"Maytenus_ponceana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mecranium_latifolium","MECLAT",8265.57055969653,1645.92533429875,5001.76813020324,3355.84279590449,8246,1917,5203,3286,"Mecranium_latifolium",NA,NA,NA,NA,0.687666667,NA,41.47,172.274,5,NA,NA,1.61773403536402,2.23621973764206,-0.0471033696335751,NA,NA,-0.0736957141857951,0.634169942238647,-0.990515069791414,-1.99492724303997,-0.0471033696335751,0.188278903615914,-0.0736957141857951,0.634169942238647,-0.990515069791414,NA,NA,-0.476401881636361,0.230185270123944
"Melia_azedarach","MELAZE",25576.1907311529,3844.05813040026,10720.7250762545,6876.6669458542,40620,6022,16742,10720,"Melia_azedarach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0265572053253384,0.0679145039243146,-0.166547135936172,0.125954004857129,-0.0139363629764111,0.00813070751568259,NA,NA,0.077114421993381,-0.130952474186417
"Melicoccus_bijugatus","MELBIJ",22802.8103273865,2977.02201457694,8410.77627732791,5433.75426275097,21184,2465,6016,3551,"Melicoccus_bijugatus",2638.52,NA,NA,2638.52,NA,NA,NA,NA,NA,3.42136039048082,NA,NA,NA,NA,1.52156234518749,NA,NA,NA,NA,1.52156234518749,1.18700354210425,-2.10284812050863,0.432802246680976,1.72866330900447,1.53465485257422,NA,NA,3.13184384362997,-1.4504860375575
"Meliosma_herbertii","MELHER",22293.9614590798,2768.14068388846,9739.12712333538,6970.98643944692,15725,2715,9697,6982,"Meliosma_herbertii",NA,NA,102,102,0.485808211,246.6944445,210.465627,158.1109369,20,2.00860017176192,2.3921593693918,2.32318117749628,2.19896191212726,-1.12200178024927,0.212202703781799,0.0318895773927782,1.0019438325541,0.464165767482599,0.834055188793782,0.212202703781799,-1.12200178024927,0.0318895773927782,1.0019438325541,0.464165767482599,0.834055188793782,-1.48913698707734,-0.671483173229454,0.75967092233288,1.34542228603834
"NA.25","MELOBT",16797.1987381754,2244.57408695668,9085.46764409542,6840.89355713874,25903,3421,14081,10660,"Meliosma_obtusifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Melochia_tomentosa","MELTOM",5360.33840667578,542.528506742429,1222.38838767248,679.85988093005,8312,912,1757,845,"Melochia_tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.277913511023822,-0.415300396654414,-1.16786353924339,0.346872098860785,1.03244804718249,-0.0781815967117977,NA,NA,1.41931228847788,0.187116638226665
"NA.26","MICCAL",18382.4229644686,3138.79102537595,9934.24880192243,6795.45777654648,13541,2101,8137,6036,"Miconia_calycina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miconia_foveolata","MICFOV",1389.61642655685,338.789576177493,699.963009853697,361.173433676205,3351,661,1560,899,"Miconia_foveolata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.68444134192612,-1.11068877300734,0.892215610773684,0.215785274955443,-0.284844616517939,-0.928094778995032,NA,NA,-1.50496450121379,1.50233068981055
"Micropholis_garciniifolia","MICGAR",7290.983639871,1214.58838900342,3715.89663653448,2501.30824753107,6499,1037,2980,1943,"Micropholis_garciniifolia",NA,NA,NA,NA,NA,498.6444444,41.12332517,65.94702985,17,NA,2.69779098475229,1.61408822380329,1.81919524038575,NA,NA,2.02192157432093,-0.0792547119624781,-1.26867609156822,0.469141137076742,0.641740083931081,-0.643672589621476,2.02192157432093,-0.0792547119624781,-1.26867609156822,0.469141137076742,NA,NA,-1.91177784377014,0.733643222842999
"Micropholis_guyanensis","MICGUY",9102.547605325,1766.51128479303,5086.21119732293,3319.6999125299,8591,1989,5391,3402,"Micropholis_guyanensis",1142.86,NA,NA,1142.86,0.764370669,331.5755556,32.87008458,69.45061381,25,3.05799303271253,2.52058250601773,1.51680082159243,1.84167608841946,0.361346251311029,1.1847900132928,0.868079742896585,-0.227594921976364,-1.16609796294746,1.44224527498885,1.1847900132928,0.361346251311029,0.868079742896585,-0.227594921976364,-1.16609796294746,1.44224527498885,0.604664487587935,-2.03524725704854,-0.827522402739503,-0.440525337245429
"Miconia_impetiolaris","MICIMP",24713.9589484408,3156.70794440806,10028.2358588204,6871.52791441232,21467,1866,7258,5392,"Miconia_impetiolaris",NA,NA,NA,NA,0.758613667,213.5833333,210.3095,195.8715,4.5,NA,2.32956736006884,2.32285889087173,2.2919712491996,0.330690154844546,NA,-0.375660214724754,1.00145242190396,0.888559176789522,-1.05133407841092,-1.1717189266267,0.330690154844546,-0.375660214724754,1.00145242190396,0.888559176789522,-1.05133407841092,NA,NA,0.405174802487399,0.223319166004968
"Miconia_laevigata","MICLAE",28669.5124969184,4372.63251060247,12461.1635904014,8088.53107979894,38040,5566,17272,11706,"Miconia_laevigata",NA,NA,NA,NA,0.483406458,NA,26.38,188.8626667,3,NA,NA,1.42127479121035,2.27614611753758,-1.13479114034619,NA,NA,-0.373249457781083,0.816350495487423,-1.23379110426944,-2.30625061001954,-1.13479114034619,0.183454677099001,-0.373249457781083,0.816350495487423,-1.23379110426944,NA,NA,-0.439067282933959,0.970352548850191
"Miconia_mirabilis","MICMIR",14395.0477579273,2553.14625953138,6974.52825996652,4421.38200043514,4938,1419,2735,1316,"Miconia_mirabilis",NA,NA,NA,NA,0.595931942,248.1666667,34.34466667,123.8166667,12,NA,2.39474344742687,1.53585930571516,2.09277910808197,-0.535591749336469,NA,0.048715055235694,-0.198535254711485,-0.0203370108083356,-0.139048949118323,-2.38846169714811,-0.535591749336469,0.048715055235694,-0.198535254711485,-0.0203370108083356,-0.139048949118323,NA,NA,-0.643442215227391,0.634062240115251
"Miconia_pachyphylla","MICPAC",10147.1367333236,1539.19590290496,5406.74090280919,3867.54499990423,969,664,863,199,"Miconia_pachyphylla",NA,NA,NA,NA,0.687583333,NA,44.74133333,118.1053333,NA,NA,NA,1.65070892230047,2.07226950955647,-0.0475471240639087,NA,NA,-0.0234168338561992,-0.113920501624804,NA,-2.17794023806787,-0.0475471240639087,0.0273356814049756,-0.0234168338561992,-0.113920501624804,0.172419556087688,NA,NA,-0.580154377387741,0.319280912721616
"Miconia_prasina","MICPRA",25053.8093262315,3057.13199536502,10566.6949853823,7509.56299001724,26240,2744,10677,7933,"Miconia_prasina",5.7168,NA,0.32,0.32,0.661806593,168.6666667,58.25319992,156.3868944,9,-0.494850021680094,2.22702926220597,1.76531978668396,2.19420035532073,-0.184808536867215,-2.10801880594806,-1.04330742592896,0.151337546527707,0.442439203351125,-0.503963000835362,-2.10801880594806,-0.184808536867215,-1.04330742592896,0.151337546527707,0.442439203351125,-0.503963000835362,-0.0686956466568265,1.68771833248437,0.40305800778114,0.216163872684934
"Miconia_racemosa","MICRAC",21878.7144184886,3107.91156745329,10145.7164554093,7037.80488795601,15760,2375,8700,6325,"Miconia_racemosa",2,NA,2,2,0.437214564,169.030303,100.444,226.4932,10,0.301029995663981,2.22796456997429,2.00192399937479,2.35505516773159,-1.38076346386346,-1.37038961714164,-1.03721743951268,0.512102844018696,1.17640553825119,-0.382324983596349,-1.37038961714164,-1.38076346386346,-1.03721743951268,0.512102844018696,1.17640553825119,-0.382324983596349,-1.40154688499461,1.54081131351624,1.2253396437416,1.24424006030007
"Miconia_serrulata","MICSER",19937.4714807384,2939.2658396028,10122.140857501,7182.87501789816,14995,2094,9479,7385,"Miconia_serrulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.04975874607312,-0.457223765783608,-0.183731604955306,0.0315121088629714,0.452995340036232,-0.489345524582048,NA,NA,-0.164480556676149,0.562953652066412
"Miconia_sintenisii","MICSIN",10125.1652304493,1976.81418904988,5916.86371873133,3940.04952968145,5481,1592,3538,1946,"Miconia_sintenisii",0.048,NA,NA,0.048,0.436916667,NA,73.47866667,96.80666667,NA,-1.31875876262441,NA,1.86616126707967,1.98590526638172,-1.38234976853542,-2.87162528304162,NA,0.305096882680902,-0.507992933026348,NA,-2.87162528304162,-1.38234976853542,1.20034775222559,0.305096882680902,-0.507992933026348,-1.12864452214414,NA,NA,-1.89966805513971,1.85307213972452
"Miconia_tetrandra","MICTET",13194.4520665023,1969.40945975645,7132.52738047042,5163.11792071396,18931,2630,10114,7484,"Miconia_tetrandra",NA,NA,0.14,0.14,0.660691633,211.9494949,108.4375829,132.2611611,21,-0.853871964321762,2.32623238593182,2.03517982848709,2.12143233098787,-0.190745710645558,-2.44076376566978,-0.397374935676538,0.562810094521831,0.110405120459729,0.955693206032795,-2.44076376566978,-0.190745710645558,-0.397374935676538,0.562810094521831,0.110405120459729,0.955693206032795,-0.290717429181657,0.408572029425576,0.0990152828769766,0.748383744848258
"Miconia_thomasiana","MICTHO",10669.7169213832,833.881074654244,2711.05481653418,1877.17374187993,13291,901,3006,2105,"Miconia_thomasiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.19356027959008,-0.172122351793541,0.0470334640281251,-0.0181304761987177,-0.00453149429934358,0.0149767087034798,NA,NA,-0.554331095357584,0.418911053368489
"Morinda_citrifolia","MORCIT",19290.8179260788,2047.15277822339,6066.34885780769,4019.1960795843,14936,971,2549,1578,"Morinda_citrifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.184171351667756,-1.0356933441756,-0.863186953281736,0.338333675685322,1.09796844397067,-0.426457398347169,NA,NA,1.24712832637313,0.705248408090562
"Mosiera_xerophytica","MOSXER",2752.70211900235,487.732613872044,685.133589824297,197.400975952253,3597,649,846,197,"Mosiera_xerophytica",NA,45.2,NA,45.2,0.804036265,270.6805556,13.74171065,70.3993454,5,1.65513843481138,2.43245705924695,1.13804079965305,1.84756862092493,0.572565969035039,-0.115389004288708,0.294276346901066,-0.805114106603909,-1.1392108563605,-0.990515069791414,-0.115389004288708,0.572565969035039,0.294276346901066,-0.805114106603909,-1.1392108563605,-0.990515069791414,1.79599176006638,0.156381980974007,-1.40571277397936,-0.988730604537603
"Mouriri_helleri","MOUHEL",14979.6166171804,2639.1566478163,6020.43544185534,3381.27879403904,547,351,445,94,"Mouriri_helleri",NA,NA,NA,NA,1.036882172,344.9444445,6.110736764,84.03922928,11,NA,2.53774915481262,0.786093575749844,1.92448206085698,1.81247288357455,NA,0.979855418791773,-1.34175013471419,-0.788261607373852,-0.260686966357336,-0.498884641390919,1.81247288357455,0.979855418791773,-1.34175013471419,-0.788261607373852,-0.260686966357336,NA,NA,-1.80400394366279,-1.96494262690806
"Muntingia_calabura","MUNCAL",20346.4964371573,2254.27490433108,6923.93855034054,4669.66364600946,16028,1058,3579,2521,"Muntingia_calabura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.302662192893141,-0.4668732243948,-0.501716739090355,0.179780236159079,0.479287853862441,-0.236395895415339,NA,NA,0.552531965353751,0.281075667579777
"Myrcia_amazonica","MYRAMA",13259.8222410923,2478.62798738164,6472.26313729673,3993.63514991509,12544,2346,5644,3298,"Myrcia_amazonica",NA,NA,NA,NA,0.808737351,199.9333333,32.88439467,179.0231057,8,NA,2.30088520663144,1.51698985185444,2.25290908701575,0.597599301646915,NA,-0.562415773418859,-0.227306695668239,0.710321972806327,-0.625601018074375,0.696626587819222,0.597599301646915,-0.562415773418859,-0.227306695668239,0.710321972806327,-0.625601018074375,NA,NA,0.687998990781806,-0.991304642178789
"Myrciaria_borinquena","MYRBOR",6659.05332435468,903.607661374135,3205.35328157019,2301.74562019606,7244,933,3005,2072,"Myrciaria_borinquena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.248244189999267,0.277930442247403,-0.165214349205749,-0.688758651035342,0.282689644614481,-0.788673588660931,NA,NA,-0.153599460527952,-0.740627808488465
"Myrica_cerifera","MYRCER",25578.0182803236,4065.0278153196,10964.4359388202,6899.40812350065,29106,5160,13588,8428,"Myrica_cerifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0832720501456677,0.173424752377628,-0.043146192459386,0.0184196706596027,-0.084537680909211,-0.0312051874966643,NA,NA,-0.103803549337373,-0.236009288957557
"Myrcia_guianensis","MYRCIT",9641.77975465404,1527.1830119458,4393.21773125464,2866.03471930884,6396,1093,2308,1215,"Myrcia_guianensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.266235736848894,0.279403270121807,-0.090027235441722,-0.707215820198144,0.160499647530932,-0.768227852526344,NA,NA,-0.282920531782544,-0.731256085641262
"Myrsine_coriacea","MYRCOR",14010.9156882931,2165.70042947307,7122.38187931664,4956.68144984357,11485,1978,7148,5170,"Myrsine_coriacea",9.34,NA,NA,9.34,0.652871088,264.5555555,17.20402082,110.0151224,17,0.970346876230093,2.42251688587436,1.23562995945783,2.04145238628069,-0.232390195386135,-0.75006035028309,0.229553778710117,-0.656313787841748,-0.254536319603004,0.469141137076742,-0.75006035028309,-0.232390195386135,0.229553778710117,-0.656313787841748,-0.254536319603004,0.469141137076742,0.522752777650796,-0.0175606575668124,-0.516244973413726,-0.0590626912279356
