CN,STATECD,SUBP,SUBPTYP,PLT_CN,CONDID,PREV_PLT_CN,PREVCOND,SUBPTYP_PROP_CHNG,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE
397989691489998,72,4,1,219013650020004,1,249604685010854,1,1.0,JTURNER02,2016-06-16 09:41:04,489998,,,
397989692489998,72,1,2,219013650020004,1,249604685010854,1,1.0,JTURNER02,2016-06-16 09:41:04,489998,,,
397989693489998,72,2,2,219013650020004,1,249604685010854,1,1.0,JTURNER02,2016-06-16 09:41:04,489998,,,
397989694489998,72,3,2,219013650020004,1,249604685010854,1,1.0,JTURNER02,2016-06-16 09:41:04,489998,,,
397989695489998,72,4,2,219013650020004,1,249604685010854,1,1.0,JTURNER02,2016-06-16 09:41:04,489998,,,
397989696489998,72,1,1,219013651020004,1,249604540010854,1,1.0,JTURNER02,2016-06-16 09:41:04,489998,,,
397989697489998,72,2,1,219013651020004,1,249604540010854,1,1.0,JTURNER02,2016-06-16 09:41:04,489998,,,
397989698489998,72,3,1,219013651020004,1,249604540010854,1,1.0,JTURNER02,2016-06-16 09:41:04,489998,,,
397989699489998,72,4,1,219013651020004,1,249604540010854,1,1.0,JTURNER02,2016-06-16 09:41:04,489998,,,
397989700489998,72,1,2,219013651020004,1,249604540010854,1,1.0,JTURNER02,2016-06-16 09:41:04,489998,,,
490215905126144,72,3,1,385662864489998,3,253419221010854,3,1.0,FSJTURNER02,2017-11-02 12:12:45,126144,,,
490215906126144,72,4,1,385662864489998,1,253419221010854,1,1.0,FSJTURNER02,2017-11-02 12:12:45,126144,,,
490215907126144,72,1,2,385662864489998,1,253419221010854,1,1.0,FSJTURNER02,2017-11-02 12:12:45,126144,,,
490215908126144,72,2,2,385662864489998,2,253419221010854,2,1.0,FSJTURNER02,2017-11-02 12:12:45,126144,,,
490215909126144,72,3,2,385662864489998,3,253419221010854,3,1.0,FSJTURNER02,2017-11-02 12:12:45,126144,,,
490215910126144,72,4,2,385662864489998,1,253419221010854,1,1.0,FSJTURNER02,2017-11-02 12:12:45,126144,,,
490215911126144,72,1,1,385662865489998,1,253419225010854,1,1.0,FSJTURNER02,2017-11-02 12:12:49,126144,,,
490215912126144,72,2,1,385662865489998,1,253419225010854,2,0.053,FSJTURNER02,2017-11-02 12:12:49,126144,,,
490215913126144,72,2,1,385662865489998,2,253419225010854,2,0.947,FSJTURNER02,2017-11-02 12:12:49,126144,,,
490215914126144,72,3,1,385662865489998,1,253419225010854,1,1.0,FSJTURNER02,2017-11-02 12:12:49,126144,,,
490215915126144,72,4,1,385662865489998,1,253419225010854,1,1.0,FSJTURNER02,2017-11-02 12:12:49,126144,,,
809330452290487,72,2,2,548974751126144,1,219013761020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330453290487,72,3,2,548974751126144,1,219013761020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330454290487,72,4,2,548974751126144,1,219013761020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330455290487,72,1,1,548974752126144,1,219013762020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330456290487,72,2,1,548974752126144,1,219013762020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330457290487,72,3,1,548974752126144,1,219013762020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330458290487,72,4,1,548974752126144,1,219013762020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330459290487,72,1,2,548974752126144,1,219013762020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330460290487,72,2,2,548974752126144,1,219013762020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330461290487,72,3,2,548974752126144,1,219013762020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330462290487,72,4,2,548974752126144,1,219013762020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330463290487,72,1,1,548974753126144,1,219013763020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330464290487,72,2,1,548974753126144,1,219013763020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330465290487,72,3,1,548974753126144,1,219013763020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330466290487,72,4,1,548974753126144,1,219013763020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330467290487,72,1,2,548974753126144,1,219013763020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330468290487,72,2,2,548974753126144,1,219013763020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330469290487,72,3,2,548974753126144,1,219013763020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330470290487,72,4,2,548974753126144,1,219013763020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330471290487,72,1,1,548974754126144,1,219013764020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330472290487,72,2,1,548974754126144,1,219013764020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330473290487,72,3,1,548974754126144,1,219013764020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330474290487,72,4,1,548974754126144,1,219013764020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330475290487,72,1,2,548974754126144,1,219013764020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330476290487,72,2,2,548974754126144,1,219013764020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330477290487,72,3,2,548974754126144,1,219013764020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330478290487,72,4,2,548974754126144,1,219013764020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330479290487,72,1,1,548974755126144,1,219013766020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330480290487,72,2,1,548974755126144,1,219013766020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330481290487,72,3,1,548974755126144,1,219013766020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330482290487,72,4,1,548974755126144,1,219013766020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330483290487,72,1,2,548974755126144,1,219013766020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330484290487,72,2,2,548974755126144,1,219013766020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330485290487,72,3,2,548974755126144,1,219013766020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330486290487,72,4,2,548974755126144,1,219013766020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330487290487,72,1,1,548974756126144,1,219013767020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330488290487,72,2,1,548974756126144,1,219013767020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330489290487,72,3,1,548974756126144,1,219013767020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330490290487,72,4,1,548974756126144,1,219013767020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330491290487,72,1,2,548974756126144,1,219013767020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330492290487,72,2,2,548974756126144,1,219013767020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330493290487,72,3,2,548974756126144,1,219013767020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330494290487,72,4,2,548974756126144,1,219013767020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330495290487,72,1,1,548974757126144,1,219013768020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330496290487,72,2,1,548974757126144,1,219013768020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330497290487,72,3,1,548974757126144,1,219013768020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330498290487,72,4,1,548974757126144,1,219013768020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330499290487,72,1,2,548974757126144,1,219013768020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330500290487,72,2,2,548974757126144,1,219013768020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330501290487,72,3,2,548974757126144,1,219013768020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330502290487,72,4,2,548974757126144,1,219013768020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330503290487,72,1,1,548974758126144,1,219013769020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330504290487,72,2,1,548974758126144,1,219013769020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330505290487,72,3,1,548974758126144,1,219013769020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330506290487,72,4,1,548974758126144,1,219013769020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330507290487,72,1,2,548974758126144,1,219013769020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330508290487,72,2,2,548974758126144,1,219013769020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330509290487,72,3,2,548974758126144,1,219013769020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330510290487,72,4,2,548974758126144,1,219013769020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330511290487,72,1,1,548974759126144,1,219013770020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330512290487,72,2,1,548974759126144,1,219013770020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330513290487,72,3,1,548974759126144,1,219013770020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330514290487,72,4,1,548974759126144,1,219013770020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330515290487,72,1,2,548974759126144,1,219013770020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330516290487,72,2,2,548974759126144,1,219013770020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330517290487,72,3,2,548974759126144,1,219013770020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330518290487,72,4,2,548974759126144,1,219013770020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330519290487,72,1,1,548974760126144,1,219013771020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330520290487,72,2,1,548974760126144,1,219013771020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330521290487,72,3,1,548974760126144,1,219013771020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330522290487,72,4,1,548974760126144,1,219013771020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330523290487,72,1,2,548974760126144,1,219013771020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330524290487,72,2,2,548974760126144,1,219013771020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330525290487,72,3,2,548974760126144,1,219013771020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330526290487,72,4,2,548974760126144,1,219013771020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330527290487,72,1,1,548974761126144,1,219013772020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330528290487,72,2,1,548974761126144,1,219013772020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330529290487,72,3,1,548974761126144,1,219013772020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330530290487,72,4,1,548974761126144,1,219013772020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330531290487,72,1,2,548974761126144,1,219013772020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330532290487,72,2,2,548974761126144,1,219013772020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330533290487,72,3,2,548974761126144,1,219013772020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330534290487,72,4,2,548974761126144,1,219013772020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330535290487,72,1,1,548974762126144,1,219013773020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330536290487,72,2,1,548974762126144,1,219013773020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330537290487,72,3,1,548974762126144,1,219013773020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330538290487,72,4,1,548974762126144,1,219013773020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330539290487,72,1,2,548974762126144,1,219013773020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330540290487,72,2,2,548974762126144,1,219013773020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330541290487,72,3,2,548974762126144,1,219013773020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330542290487,72,4,2,548974762126144,1,219013773020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330543290487,72,1,1,548974763126144,1,219013774020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330544290487,72,2,1,548974763126144,1,219013774020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330545290487,72,3,1,548974763126144,1,219013774020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330546290487,72,4,1,548974763126144,1,219013774020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330547290487,72,1,2,548974763126144,1,219013774020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330548290487,72,2,2,548974763126144,1,219013774020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330549290487,72,3,2,548974763126144,1,219013774020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330550290487,72,4,2,548974763126144,1,219013774020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330551290487,72,1,1,548974764126144,1,219013775020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330594290487,72,4,1,548974769126144,1,219013780020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330595290487,72,1,2,548974769126144,1,219013780020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330596290487,72,2,2,548974769126144,1,219013780020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330597290487,72,3,2,548974769126144,1,219013780020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330598290487,72,4,2,548974769126144,1,219013780020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330599290487,72,1,1,548974770126144,1,219013781020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330600290487,72,2,1,548974770126144,1,219013781020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330601290487,72,3,1,548974770126144,1,219013781020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330602290487,72,4,1,548974770126144,1,219013781020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330603290487,72,1,2,548974770126144,1,219013781020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330604290487,72,2,2,548974770126144,1,219013781020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330605290487,72,3,2,548974770126144,1,219013781020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
490215916126144,72,1,2,385662865489998,1,253419225010854,1,1.0,FSJTURNER02,2017-11-02 12:12:49,126144,,,
490215917126144,72,2,2,385662865489998,2,253419225010854,2,1.0,FSJTURNER02,2017-11-02 12:12:49,126144,,,
490215918126144,72,3,2,385662865489998,1,253419225010854,1,1.0,FSJTURNER02,2017-11-02 12:12:49,126144,,,
490215919126144,72,4,2,385662865489998,1,253419225010854,1,1.0,FSJTURNER02,2017-11-02 12:12:49,126144,,,
490215920126144,72,1,1,385662866489998,1,253419228010854,1,1.0,FSJTURNER02,2017-11-02 12:12:49,126144,,,
490215921126144,72,2,1,385662866489998,1,253419228010854,1,1.0,FSJTURNER02,2017-11-02 12:12:49,126144,,,
490215922126144,72,3,1,385662866489998,1,253419228010854,1,1.0,FSJTURNER02,2017-11-02 12:12:49,126144,,,
490215923126144,72,4,1,385662866489998,1,253419228010854,1,1.0,FSJTURNER02,2017-11-02 12:12:49,126144,,,
490215924126144,72,1,2,385662866489998,1,253419228010854,1,1.0,FSJTURNER02,2017-11-02 12:12:49,126144,,,
490215925126144,72,2,2,385662866489998,1,253419228010854,1,1.0,FSJTURNER02,2017-11-02 12:12:49,126144,,,
490215926126144,72,3,2,385662866489998,1,253419228010854,1,1.0,FSJTURNER02,2017-11-02 12:12:49,126144,,,
490215927126144,72,4,2,385662866489998,1,253419228010854,1,1.0,FSJTURNER02,2017-11-02 12:12:49,126144,,,
490215928126144,72,1,1,385662867489998,1,253419173010854,1,1.0,FSJTURNER02,2017-11-02 12:12:49,126144,,,
490215929126144,72,2,1,385662867489998,1,253419173010854,1,1.0,FSJTURNER02,2017-11-02 12:12:49,126144,,,
490215930126144,72,3,1,385662867489998,1,253419173010854,1,1.0,FSJTURNER02,2017-11-02 12:12:49,126144,,,
490215931126144,72,4,1,385662867489998,1,253419173010854,1,1.0,FSJTURNER02,2017-11-02 12:12:49,126144,,,
490215932126144,72,1,2,385662867489998,1,253419173010854,1,1.0,FSJTURNER02,2017-11-02 12:12:49,126144,,,
490215933126144,72,2,2,385662867489998,1,253419173010854,1,1.0,FSJTURNER02,2017-11-02 12:12:49,126144,,,
490215934126144,72,3,2,385662867489998,1,253419173010854,1,1.0,FSJTURNER02,2017-11-02 12:12:49,126144,,,
490215935126144,72,4,2,385662867489998,1,253419173010854,1,1.0,FSJTURNER02,2017-11-02 12:12:49,126144,,,
548815215126144,72,1,1,441097114489998,1,29590542020004,1,1.0,FSJTURNER02,2018-07-25 15:04:03,126144,,,
548815216126144,72,2,1,441097114489998,1,29590542020004,1,1.0,FSJTURNER02,2018-07-25 15:04:04,126144,,,
548815217126144,72,3,1,441097114489998,1,29590542020004,1,1.0,FSJTURNER02,2018-07-25 15:04:04,126144,,,
548815218126144,72,4,1,441097114489998,1,29590542020004,1,1.0,FSJTURNER02,2018-07-25 15:04:04,126144,,,
809330661290487,72,3,2,548974782126144,1,219013793020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330662290487,72,4,2,548974782126144,1,219013793020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330663290487,72,1,1,548974783126144,1,219013794020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330664290487,72,2,1,548974783126144,1,219013794020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330665290487,72,3,1,548974783126144,1,219013794020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330666290487,72,4,1,548974783126144,1,219013794020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330667290487,72,1,2,548974783126144,1,219013794020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330668290487,72,2,2,548974783126144,1,219013794020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330669290487,72,3,2,548974783126144,1,219013794020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330670290487,72,4,2,548974783126144,1,219013794020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330671290487,72,1,1,548974784126144,1,219013795020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330672290487,72,2,1,548974784126144,1,219013795020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330673290487,72,3,1,548974784126144,1,219013795020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330674290487,72,4,1,548974784126144,1,219013795020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330675290487,72,1,2,548974784126144,1,219013795020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330676290487,72,2,2,548974784126144,1,219013795020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330677290487,72,3,2,548974784126144,1,219013795020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330678290487,72,4,2,548974784126144,1,219013795020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330679290487,72,1,1,548974785126144,1,219013796020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330680290487,72,2,1,548974785126144,1,219013796020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330681290487,72,3,1,548974785126144,1,219013796020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330682290487,72,4,1,548974785126144,1,219013796020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330683290487,72,1,2,548974785126144,1,219013796020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330684290487,72,2,2,548974785126144,1,219013796020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330685290487,72,3,2,548974785126144,1,219013796020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330686290487,72,4,2,548974785126144,1,219013796020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330687290487,72,1,1,548974786126144,1,219013797020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330688290487,72,2,1,548974786126144,1,219013797020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330689290487,72,3,1,548974786126144,1,219013797020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330690290487,72,4,1,548974786126144,1,219013797020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330691290487,72,1,2,548974786126144,1,219013797020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330692290487,72,2,2,548974786126144,1,219013797020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330693290487,72,3,2,548974786126144,1,219013797020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330694290487,72,4,2,548974786126144,1,219013797020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330695290487,72,1,1,548974787126144,1,219013798020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330696290487,72,2,1,548974787126144,1,219013798020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330697290487,72,3,1,548974787126144,1,219013798020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330698290487,72,4,1,548974787126144,1,219013798020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330699290487,72,1,2,548974787126144,1,219013798020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330700290487,72,2,2,548974787126144,1,219013798020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330701290487,72,3,2,548974787126144,1,219013798020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330702290487,72,4,2,548974787126144,1,219013798020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330703290487,72,1,1,548974788126144,1,219013799020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330704290487,72,2,1,548974788126144,1,219013799020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330705290487,72,3,1,548974788126144,1,219013799020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330706290487,72,4,1,548974788126144,1,219013799020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330707290487,72,1,2,548974788126144,1,219013799020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330708290487,72,2,2,548974788126144,1,219013799020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330709290487,72,3,2,548974788126144,1,219013799020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330710290487,72,4,2,548974788126144,1,219013799020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330711290487,72,1,1,548974789126144,1,219013800020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330712290487,72,2,1,548974789126144,1,219013800020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330713290487,72,3,1,548974789126144,1,219013800020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330714290487,72,4,1,548974789126144,1,219013800020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330715290487,72,1,2,548974789126144,1,219013800020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330716290487,72,2,2,548974789126144,1,219013800020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330717290487,72,3,2,548974789126144,1,219013800020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330718290487,72,4,2,548974789126144,1,219013800020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330719290487,72,1,1,548974790126144,1,219013801020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330720290487,72,2,1,548974790126144,1,219013801020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330721290487,72,3,1,548974790126144,1,219013801020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330722290487,72,4,1,548974790126144,1,219013801020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330723290487,72,1,2,548974790126144,1,219013801020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330724290487,72,2,2,548974790126144,1,219013801020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330725290487,72,3,2,548974790126144,1,219013801020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330726290487,72,4,2,548974790126144,1,219013801020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330727290487,72,1,1,548974791126144,1,219013802020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330728290487,72,2,1,548974791126144,1,219013802020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330729290487,72,3,1,548974791126144,1,219013802020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330730290487,72,4,1,548974791126144,1,219013802020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330731290487,72,1,2,548974791126144,1,219013802020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330732290487,72,2,2,548974791126144,1,219013802020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330733290487,72,3,2,548974791126144,1,219013802020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
809330734290487,72,4,2,548974791126144,1,219013802020004,1,1.0,FSJMCHAN,2020-12-09 08:30:25,290487,,,
